0,1,2,3,4,5
entertainment insider,LT,278-498-9040,compromised,2007-04-07,2024-03-28
entertainment insider,PK,359-360-1360,inactive,2011-07-28,2034-07-20
arts connoisseur,ID,212-467-9224,emergency extraction,2006-11-24,2033-10-19
tech entrepreneur,PL,863-663-0161,burned,2015-02-21,2027-11-04
law enforcement officer,ZM,762-658-7107,infiltration,2017-08-14,2032-01-21
environmental activist,AT,988-927-8098,emergency extraction,2011-09-04,2024-08-30
business consultant,BQ,739-442-9429,inactive,2017-05-29,2024-10-07
food/culinary expert,CO,734-919-6021,under surveillance,2004-06-03,2033-09-20
construction worker/engineer,AR,175-595-0685,under surveillance,2018-03-01,2034-09-25
construction worker/engineer,CN,609-705-4851,inactive,2014-10-28,2029-11-13
corporate executive,BR,521-491-0520,infiltration,2017-12-30,2030-03-18
security specialist,CZ,955-465-2350,deep cover,2005-04-15,2025-06-29
construction worker/engineer,ID,390-668-4878,inactive,2019-01-02,2030-09-30
arts connoisseur,CZ,414-529-6991,compromised,2013-12-31,2028-10-16
humanitarian worker,TH,971-504-2324,inactive,2004-05-07,2031-09-08
corporate executive,AR,303-141-7650,under development,2006-01-20,2030-11-02
construction worker/engineer,US,316-156-6866,active,2009-12-23,2023-05-26
law enforcement officer,CN,142-274-0294,under review,2019-09-29,2032-08-01
business consultant,ID,468-644-7627,infiltration,2015-03-03,2027-03-16
social media influencer,PK,170-438-7066,under development,2019-09-11,2025-05-10
business consultant,ID,466-710-2709,under development,2008-12-01,2024-12-18
entertainment insider,CA,422-236-8518,inactive,2011-04-15,2032-12-10
social media influencer,CD,512-635-3659,compromised,2012-11-25,2034-06-19
construction worker/engineer,BO,911-227-9434,active,2018-11-30,2034-07-01
tourist/traveler,CD,561-563-0453,emergency extraction,2020-05-23,2031-09-01
academic researcher,LV,729-796-4194,infiltration,2022-08-24,2029-01-23
corporate executive,RU,839-954-9383,under surveillance,2017-12-22,2032-07-31
social media influencer,JP,198-878-0132,under surveillance,2016-12-31,2034-11-16
arts connoisseur,ID,981-159-7760,emergency extraction,2017-08-27,2026-01-24
freelance photographer,ID,650-279-1223,under surveillance,2014-04-18,2034-12-24
entertainment insider,UA,800-239-2123,emergency extraction,2004-12-02,2027-06-09
medical professional,PH,972-584-5293,under development,2020-08-27,2030-12-14
business consultant,HN,946-850-6463,inactive,2004-10-25,2034-12-23
tech entrepreneur,UA,583-213-7194,under review,2022-10-14,2025-01-14
environmental activist,ID,864-496-3947,active,2007-02-09,2029-10-17
corporate executive,IT,313-459-1804,inactive,2015-07-13,2025-05-29
humanitarian worker,GD,352-358-9891,under surveillance,2013-09-17,2025-07-10
freelance photographer,PL,165-876-3609,compromised,2019-02-14,2033-05-11
journalist/reporter,TZ,943-566-1173,inactive,2011-11-06,2027-10-27
law enforcement officer,NG,363-422-2235,emergency extraction,2008-09-23,2029-07-04
construction worker/engineer,GR,867-457-1895,under review,2021-09-10,2034-07-02
corporate executive,KZ,725-301-0537,compromised,2008-09-06,2027-11-21
medical professional,ID,405-431-1669,infiltration,2006-09-16,2030-11-21
construction worker/engineer,CU,580-993-6305,burned,2005-02-22,2034-05-14
arts connoisseur,ID,830-650-8421,under development,2005-01-01,2034-08-25
freelance photographer,KR,122-912-3790,emergency extraction,2023-01-07,2032-01-19
business consultant,CZ,343-147-0620,emergency extraction,2010-07-11,2026-08-05
food/culinary expert,AR,137-129-3845,inactive,2008-04-15,2026-07-22
journalist/reporter,CN,715-469-3241,emergency extraction,2018-02-26,2030-05-30
freelance photographer,RU,941-845-0070,active,2007-04-09,2033-02-16
construction worker/engineer,BY,546-568-5605,under review,2023-07-10,2032-09-01
freelance photographer,PT,736-306-2988,active,2004-06-06,2026-12-22
humanitarian worker,ID,565-827-3830,under surveillance,2014-01-07,2033-06-21
journalist/reporter,ID,184-375-7711,under review,2015-04-11,2023-05-28
security specialist,UA,345-754-6275,compromised,2022-08-19,2025-12-04
tech entrepreneur,CN,887-380-5972,under surveillance,2007-02-01,2029-02-27
business consultant,FR,884-730-6853,inactive,2012-01-29,2034-05-22
entertainment insider,ID,463-743-0681,under review,2014-10-11,2025-06-04
tourist/traveler,PL,268-260-7329,inactive,2017-06-19,2032-09-12
arts connoisseur,RU,607-239-2631,emergency extraction,2009-07-08,2026-02-18
finance/investment analyst,CN,890-295-7837,compromised,2014-04-18,2033-04-25
finance/investment analyst,CN,384-102-4953,infiltration,2014-09-11,2024-11-12
business consultant,CN,934-137-8660,burned,2023-11-30,2032-07-21
business consultant,MX,419-374-8669,compromised,2009-11-07,2025-07-01
law enforcement officer,CA,870-395-6625,infiltration,2004-07-04,2024-09-08
medical professional,FI,623-461-1503,active,2009-04-09,2032-11-11
tourist/traveler,CN,606-172-9737,under surveillance,2004-12-10,2023-04-02
humanitarian worker,TG,450-929-3155,compromised,2015-08-24,2028-11-14
security specialist,BR,224-546-9067,burned,2006-05-13,2023-07-22
construction worker/engineer,TN,789-127-3553,under review,2019-07-12,2032-02-09
corporate executive,PT,326-168-6750,burned,2015-03-15,2028-11-22
freelance photographer,RU,110-438-0147,infiltration,2006-12-27,2028-05-25
finance/investment analyst,PT,491-199-6346,under development,2016-03-19,2024-07-06
law enforcement officer,CZ,117-440-5417,under surveillance,2007-11-11,2034-10-25
journalist/reporter,VN,999-821-2112,compromised,2013-01-26,2026-02-21
medical professional,SE,836-429-3143,under review,2019-08-21,2032-04-10
finance/investment analyst,CN,346-575-5114,under review,2023-08-01,2030-06-05
environmental activist,CZ,180-641-8280,deep cover,2016-04-12,2034-01-03
travel blogger/reviewer,GR,937-975-4003,under development,2008-11-05,2033-11-08
government official/diplomat,CN,453-480-9617,inactive,2008-07-10,2032-01-03
medical professional,PE,241-309-2732,infiltration,2010-11-05,2027-04-10
security specialist,PH,291-408-5473,under review,2019-02-08,2033-11-21
finance/investment analyst,FR,375-521-7182,under development,2013-12-12,2032-03-29
medical professional,RU,615-234-7567,burned,2016-09-03,2030-06-28
entertainment insider,AL,396-526-7272,active,2011-06-08,2023-02-13
finance/investment analyst,BR,260-236-9094,infiltration,2007-01-27,2032-05-25
law enforcement officer,VN,657-233-9745,inactive,2018-09-11,2032-01-11
freelance photographer,UA,463-586-4956,emergency extraction,2012-07-26,2028-07-17
travel blogger/reviewer,ID,945-546-7748,emergency extraction,2012-12-15,2028-01-02
finance/investment analyst,PT,547-241-9173,under development,2018-02-09,2027-06-19
humanitarian worker,US,312-568-7709,under review,2022-05-03,2028-05-04
arts connoisseur,US,573-213-4585,under surveillance,2005-06-04,2033-09-28
tourist/traveler,CN,624-703-8532,under development,2021-05-15,2031-10-28
construction worker/engineer,ID,604-462-1130,deep cover,2006-03-23,2026-10-20
freelance photographer,NE,725-202-2013,under development,2007-02-22,2023-07-11
humanitarian worker,SE,756-177-8947,burned,2006-08-20,2031-07-07
food/culinary expert,PS,262-422-7216,emergency extraction,2021-09-13,2025-04-17
finance/investment analyst,CN,637-143-4504,infiltration,2011-06-26,2029-02-16
travel blogger/reviewer,FM,765-353-3114,deep cover,2005-10-07,2028-03-08
travel blogger/reviewer,BR,347-196-0364,under development,2005-07-17,2031-03-31
business consultant,SE,434-772-9385,under review,2014-06-02,2034-01-03
government official/diplomat,ID,607-527-3905,active,2012-08-15,2032-11-22
food/culinary expert,ID,213-278-3950,burned,2009-03-04,2024-06-04
journalist/reporter,CN,475-478-9783,compromised,2009-05-09,2032-07-30
travel blogger/reviewer,PT,957-607-0203,under surveillance,2004-10-07,2029-09-14
food/culinary expert,PH,992-764-5689,compromised,2012-02-22,2024-04-14
security specialist,ID,311-320-1745,infiltration,2022-02-16,2027-06-04
tech entrepreneur,AM,982-470-1804,emergency extraction,2015-03-19,2032-10-17
business consultant,CN,979-916-5930,active,2013-08-24,2026-03-06
travel blogger/reviewer,PH,980-629-4384,under review,2020-04-02,2032-03-21
academic researcher,PL,264-786-9416,active,2019-07-06,2025-09-16
law enforcement officer,NG,479-495-9148,infiltration,2019-09-22,2023-02-27
freelance photographer,PH,403-468-7523,burned,2007-06-06,2034-12-07
academic researcher,CN,501-498-8921,emergency extraction,2017-10-28,2031-01-14
finance/investment analyst,ID,835-208-8736,infiltration,2012-11-15,2024-03-09
finance/investment analyst,EC,664-282-6094,under development,2010-04-13,2023-05-13
humanitarian worker,CL,309-805-7828,under review,2014-05-21,2027-12-20
government official/diplomat,YE,576-893-1501,inactive,2016-04-15,2030-09-24
travel blogger/reviewer,ID,281-418-6967,under surveillance,2016-11-06,2027-12-10
journalist/reporter,PH,633-306-8817,under review,2021-09-05,2031-03-31
freelance photographer,US,407-232-5443,inactive,2018-10-01,2033-01-05
food/culinary expert,CN,790-911-9906,under surveillance,2023-10-27,2028-03-16
medical professional,LR,224-562-6030,active,2015-08-01,2034-01-30
tourist/traveler,FR,188-330-1038,infiltration,2013-10-19,2023-07-14
social media influencer,CN,627-685-1690,under surveillance,2022-07-26,2034-06-25
construction worker/engineer,ID,924-337-6989,inactive,2020-05-17,2028-03-15
arts connoisseur,FR,982-386-3699,infiltration,2005-11-13,2027-04-21
security specialist,IR,896-551-6554,under surveillance,2012-07-17,2031-12-10
tech entrepreneur,MY,820-550-9552,under review,2007-11-27,2030-07-11
government official/diplomat,MD,727-886-3602,inactive,2015-06-14,2034-08-16
entertainment insider,CN,687-846-0967,inactive,2013-08-18,2034-10-31
freelance photographer,PT,771-948-2545,deep cover,2019-08-05,2025-04-28
academic researcher,PL,767-146-1671,emergency extraction,2015-09-16,2023-10-03
social media influencer,KP,579-548-0076,inactive,2013-09-01,2024-05-10
entertainment insider,NG,544-175-1870,under surveillance,2019-05-03,2026-08-25
construction worker/engineer,KP,595-975-2237,deep cover,2013-12-18,2027-07-16
freelance photographer,GR,292-593-4278,under surveillance,2016-11-22,2032-02-05
government official/diplomat,CN,898-438-1887,infiltration,2004-11-06,2029-06-08
business consultant,LV,483-295-2066,deep cover,2011-07-22,2034-11-10
travel blogger/reviewer,CZ,892-105-8982,under development,2011-09-27,2032-11-03
medical professional,RU,883-907-9411,inactive,2020-05-03,2024-04-15
finance/investment analyst,MU,628-369-5122,inactive,2004-05-04,2023-03-28
corporate executive,ID,106-802-2690,deep cover,2017-05-02,2032-10-25
government official/diplomat,ID,412-941-1679,under surveillance,2007-02-13,2023-02-02
arts connoisseur,PH,758-678-8006,burned,2010-03-13,2032-05-08
construction worker/engineer,CN,717-323-1305,inactive,2012-05-08,2032-05-26
freelance photographer,ID,705-958-5993,infiltration,2023-05-29,2030-05-31
tourist/traveler,ID,896-909-2140,infiltration,2016-06-12,2023-03-11
business consultant,PE,101-956-1896,burned,2009-08-06,2031-06-08
arts connoisseur,CN,236-248-2635,compromised,2015-03-08,2023-07-09
security specialist,PT,521-549-7849,emergency extraction,2009-10-29,2027-08-05
academic researcher,CN,590-316-5879,inactive,2023-01-19,2028-03-23
environmental activist,ID,264-645-6890,active,2007-07-17,2029-04-29
finance/investment analyst,NO,186-345-1391,compromised,2012-11-03,2034-10-15
construction worker/engineer,CN,706-424-4800,inactive,2019-07-04,2030-11-20
tourist/traveler,DE,638-209-5686,deep cover,2004-03-08,2026-08-23
tech entrepreneur,KP,652-553-3045,under surveillance,2016-05-29,2034-10-18
travel blogger/reviewer,ID,655-623-0485,under development,2020-07-05,2029-02-18
travel blogger/reviewer,MD,351-513-2681,infiltration,2018-01-13,2023-02-11
freelance photographer,ID,790-598-5133,inactive,2022-09-22,2023-03-20
arts connoisseur,CN,142-924-5710,active,2009-09-21,2031-02-10
social media influencer,BR,579-101-9582,compromised,2019-03-01,2027-03-02
government official/diplomat,CO,314-295-4867,under surveillance,2005-07-21,2025-01-31
social media influencer,CN,637-713-0614,compromised,2009-09-16,2029-08-12
humanitarian worker,CN,101-293-7834,inactive,2021-12-12,2029-03-28
law enforcement officer,CM,497-394-3363,burned,2020-08-30,2030-02-20
government official/diplomat,CN,735-136-2049,inactive,2018-02-01,2025-04-04
finance/investment analyst,BR,277-127-4822,compromised,2013-10-02,2031-11-22
government official/diplomat,KM,167-197-8779,under review,2014-11-15,2023-02-18
tech entrepreneur,PH,375-224-7952,infiltration,2010-05-09,2032-11-13
arts connoisseur,CN,734-937-5232,compromised,2009-10-02,2024-08-05
construction worker/engineer,JP,712-809-3407,compromised,2008-09-26,2033-03-24
travel blogger/reviewer,PH,249-309-1399,inactive,2018-11-30,2031-12-19
food/culinary expert,CN,486-697-7832,emergency extraction,2014-03-21,2031-11-04
social media influencer,PE,583-604-9535,under surveillance,2010-06-28,2023-03-07
medical professional,AL,664-300-9889,active,2022-03-18,2032-11-15
finance/investment analyst,UG,914-755-1328,burned,2009-03-19,2024-05-03
business consultant,ID,755-625-5883,infiltration,2016-10-31,2031-01-30
entertainment insider,ZA,891-816-0244,compromised,2007-04-12,2033-12-15
tourist/traveler,CZ,348-411-5034,burned,2012-09-16,2027-03-16
tech entrepreneur,VE,727-858-9028,burned,2021-01-29,2034-06-29
food/culinary expert,SI,434-111-6455,infiltration,2016-02-25,2032-08-05
humanitarian worker,ID,312-306-6588,inactive,2009-01-25,2024-04-02
food/culinary expert,NG,484-915-2805,infiltration,2021-03-09,2024-04-17
arts connoisseur,AF,391-550-3071,emergency extraction,2012-07-31,2031-03-31
law enforcement officer,PY,914-229-6850,burned,2016-10-12,2032-09-04
business consultant,PL,540-142-2602,under surveillance,2010-04-07,2025-04-27
environmental activist,RU,263-195-6070,inactive,2012-11-02,2028-07-17
academic researcher,PH,780-871-6528,active,2005-07-27,2030-08-03
medical professional,CN,612-858-4024,under review,2011-08-04,2026-01-08
environmental activist,NZ,279-158-5153,under development,2010-11-08,2032-04-05
freelance photographer,CN,379-891-9150,active,2011-11-20,2023-12-18
freelance photographer,BR,898-885-4744,under review,2012-12-29,2026-04-29
travel blogger/reviewer,RU,672-164-2633,burned,2018-07-26,2030-02-15
environmental activist,PE,626-532-5761,deep cover,2022-04-15,2029-02-23
business consultant,FR,731-477-6102,under review,2018-02-10,2023-03-17
government official/diplomat,NI,747-318-2997,under surveillance,2009-01-08,2025-11-25
entertainment insider,ID,356-757-7979,infiltration,2006-06-17,2026-02-22
food/culinary expert,SE,390-706-1043,under surveillance,2021-03-25,2031-02-28
academic researcher,PH,698-311-1028,under surveillance,2008-06-05,2031-08-09
medical professional,JP,679-820-6849,under review,2021-06-29,2029-02-25
tourist/traveler,CN,923-350-1453,under development,2007-03-08,2025-01-26
freelance photographer,MX,334-631-0369,deep cover,2019-05-28,2026-11-17
entertainment insider,US,973-315-0923,deep cover,2014-04-02,2029-01-29
government official/diplomat,CN,432-353-0824,emergency extraction,2012-03-10,2034-09-02
environmental activist,BR,832-695-8639,compromised,2004-09-22,2029-09-03
food/culinary expert,ID,803-887-8616,under review,2004-11-21,2026-05-27
construction worker/engineer,RU,447-948-2863,infiltration,2020-07-31,2025-06-25
food/culinary expert,CN,167-501-4224,infiltration,2019-10-16,2029-08-23
environmental activist,CN,295-103-9502,compromised,2015-11-15,2024-01-23
humanitarian worker,BA,156-499-6595,burned,2021-03-15,2031-09-02
freelance photographer,IS,645-317-1691,emergency extraction,2004-09-27,2025-11-01
security specialist,LC,269-614-9617,compromised,2016-01-18,2032-07-14
food/culinary expert,RU,367-765-3402,infiltration,2022-08-09,2031-10-24
corporate executive,KG,944-321-7510,under development,2009-01-11,2030-09-18
journalist/reporter,AL,116-750-1585,under development,2005-12-08,2023-05-24
freelance photographer,UA,375-144-0914,under surveillance,2022-05-01,2025-04-18
government official/diplomat,FR,108-125-5469,under review,2015-12-14,2032-06-03
tech entrepreneur,PH,320-511-0885,under surveillance,2006-06-17,2024-12-07
tech entrepreneur,ID,222-956-3929,infiltration,2015-04-17,2034-09-24
medical professional,FR,274-184-9839,under review,2006-10-10,2024-07-16
finance/investment analyst,PT,204-703-3459,infiltration,2017-07-19,2034-11-11
tech entrepreneur,PL,628-748-5904,infiltration,2022-06-01,2027-11-20
government official/diplomat,US,419-195-3326,deep cover,2018-10-19,2033-09-10
tech entrepreneur,PE,769-574-5988,active,2005-06-02,2028-12-03
social media influencer,MK,670-554-4162,emergency extraction,2009-01-06,2025-12-07
corporate executive,CN,235-393-6153,under review,2007-07-11,2029-08-14
law enforcement officer,CN,439-850-7512,under review,2006-01-04,2024-01-26
entertainment insider,AF,407-605-0069,under surveillance,2016-10-17,2029-04-03
government official/diplomat,MN,528-342-8581,emergency extraction,2018-08-05,2027-12-26
finance/investment analyst,CN,844-980-8448,active,2018-04-11,2033-09-27
law enforcement officer,HR,753-581-6915,compromised,2008-04-17,2030-09-23
arts connoisseur,ID,974-143-1191,infiltration,2013-04-07,2028-05-18
environmental activist,PH,174-637-2313,active,2011-03-23,2033-06-22
tech entrepreneur,PL,490-329-7246,under review,2022-09-28,2029-09-03
construction worker/engineer,PL,800-527-9301,emergency extraction,2011-01-10,2024-08-25
journalist/reporter,PL,541-846-7124,burned,2015-06-02,2029-12-09
business consultant,CN,917-997-7421,burned,2022-01-06,2031-03-19
arts connoisseur,US,585-342-3226,burned,2020-08-10,2033-05-03
government official/diplomat,AM,197-117-3443,deep cover,2012-07-08,2032-03-31
arts connoisseur,CN,459-218-4451,burned,2008-03-11,2029-10-09
journalist/reporter,MA,879-494-2196,active,2017-08-26,2034-07-19
construction worker/engineer,ID,667-616-8858,under development,2009-11-06,2031-02-08
journalist/reporter,CN,797-337-4532,under development,2006-01-22,2028-07-13
environmental activist,PH,372-806-5917,emergency extraction,2005-11-25,2034-10-23
entertainment insider,BR,301-294-4665,under development,2005-12-15,2027-10-30
tourist/traveler,ID,449-439-6447,under review,2010-06-27,2026-02-24
tech entrepreneur,UA,358-296-8864,emergency extraction,2015-01-18,2032-04-15
finance/investment analyst,SE,292-528-8739,deep cover,2004-12-28,2024-07-14
journalist/reporter,BR,515-951-6871,deep cover,2004-08-01,2028-08-15
environmental activist,NG,377-714-2370,deep cover,2015-08-14,2029-05-26
government official/diplomat,RU,376-492-5380,compromised,2008-03-11,2026-03-13
corporate executive,GR,342-985-5741,infiltration,2010-09-07,2027-07-04
social media influencer,PK,596-148-4775,under development,2021-11-27,2035-01-06
security specialist,CM,605-864-1089,active,2018-11-30,2025-06-27
academic researcher,PH,370-456-3507,infiltration,2015-08-31,2027-11-02
freelance photographer,SE,525-249-5994,infiltration,2017-10-26,2032-10-07
environmental activist,JP,559-950-4816,under surveillance,2014-08-26,2033-05-20
medical professional,PT,658-450-0733,under review,2011-11-01,2025-05-02
arts connoisseur,NO,871-801-0809,compromised,2010-11-18,2030-10-19
corporate executive,CN,332-864-1184,compromised,2023-09-29,2030-02-27
environmental activist,CN,461-588-7270,inactive,2019-08-17,2032-10-30
humanitarian worker,BR,385-638-1782,compromised,2015-03-24,2035-01-15
academic researcher,CZ,803-888-4870,under development,2019-12-10,2031-03-14
finance/investment analyst,ID,532-342-3018,deep cover,2017-09-17,2028-04-23
finance/investment analyst,JO,181-130-2084,active,2010-06-01,2026-06-05
travel blogger/reviewer,CN,126-469-9959,under review,2006-11-07,2023-07-18
finance/investment analyst,CN,808-530-3654,burned,2022-06-20,2023-11-14
academic researcher,CN,807-614-6157,under surveillance,2008-06-03,2023-03-09
law enforcement officer,ID,365-542-5663,active,2015-04-28,2027-04-11
freelance photographer,PE,918-178-8123,infiltration,2010-08-22,2027-02-24
travel blogger/reviewer,RU,825-840-8705,emergency extraction,2007-10-11,2032-03-03
arts connoisseur,CN,150-828-2186,under review,2009-12-27,2028-04-29
medical professional,MY,710-710-2289,under development,2023-03-16,2024-03-27
construction worker/engineer,BA,922-465-5088,burned,2006-06-21,2030-11-17
corporate executive,BR,168-650-8945,infiltration,2006-05-15,2025-03-09
business consultant,TH,288-599-2878,deep cover,2010-06-11,2032-01-03
tourist/traveler,CN,185-672-3177,compromised,2013-07-07,2027-02-03
medical professional,CN,929-832-7607,inactive,2021-07-27,2034-05-04
construction worker/engineer,VE,599-313-0099,under development,2008-01-02,2025-06-20
security specialist,TH,537-147-5172,infiltration,2004-12-06,2031-06-25
social media influencer,PH,666-235-4276,active,2021-02-16,2027-08-30
academic researcher,UA,163-715-8763,deep cover,2019-11-17,2031-08-13
social media influencer,PH,453-184-5093,under development,2011-03-21,2024-03-21
social media influencer,CN,767-317-1594,compromised,2020-02-19,2024-10-23
journalist/reporter,RS,382-504-4003,under development,2020-12-19,2030-06-07
tech entrepreneur,CO,879-761-0280,compromised,2013-08-11,2025-04-20
tech entrepreneur,ID,278-556-2075,burned,2012-08-23,2024-06-26
journalist/reporter,MX,572-494-2271,burned,2006-02-11,2027-02-13
construction worker/engineer,ID,661-275-1319,under review,2009-01-13,2031-09-23
medical professional,CZ,647-171-8154,inactive,2015-02-16,2027-08-14
environmental activist,JP,353-120-5397,active,2011-11-10,2030-10-28
social media influencer,ET,611-971-7681,emergency extraction,2021-04-10,2027-09-04
