0,1,2,3,4,5,6,7
Elia,Daintith,1985-01-05,M,CO,6,demolitions expert,on leave
Jillana,Male,1957-06-19,F,GR,5,infiltration expert,training
Horton,Papen,1977-08-15,M,CN,8,psychological warfare specialist,standby
Bambi,Gerssam,1968-12-27,F,PT,1,field operative,undercover
Fionnula,Boog,1969-04-21,F,CN,8,sniffer,on assignment
Von,Appleford,1978-03-18,M,YE,2,medical specialist,on leave
Teodorico,Patemore,1955-09-06,M,PT,5,psychological warfare specialist,black ops
Gabby,Hillaby,1970-05-18,M,CN,9,sniper,covert diplomacy
Janna,Tift,1959-08-13,F,PH,4,intelligence analyst,black ops
Celina,Shorey,1968-06-23,F,CN,6,counterterrorism specialist,undercover
Giffie,Kiggel,1994-01-25,M,CN,8,sniffer,on assignment
Jecho,Wittke,1981-01-14,M,ID,7,rogue hunter,intelligence gathering
Jess,Ciottoi,2004-01-17,F,VN,10,undercover agent,on assignment
Gayle,Woolis,2002-10-13,M,PE,7,sniper,technical support
Sabine,Wein,1978-04-20,F,TN,7,combat specialist,interrogation
Joseph,McClarence,1961-07-10,M,PY,4,psychological warfare specialist,on leave
Gennifer,Classen,1974-01-23,F,CN,10,interrogation specialist,active
Davey,Meeking,1978-02-21,M,ID,8,sniffer,injured
Van,Lamboll,1997-11-01,M,MY,10,undercover agent,covert diplomacy
Gerty,Goroni,1972-07-22,F,ID,5,survivalist,psychological operations
Flossie,Loughran,1992-12-30,F,CN,2,underwater specialist,deep cover
Cathrin,De Cruze,1975-04-04,F,CN,5,agent in place,interrogation
Ezequiel,Atheis,1994-04-17,M,TZ,2,psychological warfare specialist,black ops
Wheeler,Greenig,1973-02-10,M,FR,1,intelligence analyst,active
Claudianus,Burren,1966-06-22,M,ID,6,demolitions expert,covert diplomacy
Neilla,Byfield,1960-11-25,F,PH,4,underwater specialist,on assignment
Cyrill,Basey,1995-09-11,M,JP,1,assassin,intelligence gathering
Mariele,Schleicher,1957-02-15,F,CN,8,interrogation specialist,covert diplomacy
Wyatan,Jewes,1982-03-01,M,ID,2,underwater specialist,active
Gertrudis,Van Leijs,2000-05-24,F,PH,2,cyber operative,deep cover
Aylmar,Nix,1963-07-13,M,TT,3,sniffer,black ops
Kellby,Balnave,1979-10-25,M,FR,4,technical specialist,black ops
Evy,O'Cosgra,1982-11-15,F,CN,3,communications specialist,injured
Eachelle,Skipsey,1965-04-17,F,JP,2,survivalist,covert diplomacy
Jobi,Anthonsen,1997-03-23,F,ID,9,cyber operative,deep cover
Karrah,Freschini,1961-05-25,F,ID,2,underwater specialist,black ops
Ilaire,Badger,1960-02-16,M,CN,3,communications specialist,undercover
Cecil,Winstone,1997-07-20,F,BR,8,psychological warfare specialist,deep cover
Carleen,Reisen,1967-06-25,F,BR,2,influence operations specialist,reserve
Ray,Domesday,2005-07-03,F,SE,4,translator,on assignment
Adamo,Mahaddy,1975-07-28,M,ID,8,survivalist,covert diplomacy
Kally,Bedin,1959-12-28,F,CN,10,medical specialist,intelligence gathering
Fanchon,Gane,1973-02-10,F,BR,3,communications specialist,reserve
Keven,Overpool,1984-09-30,M,LV,7,undercover agent,surveillance
Cleopatra,Heinrici,1999-01-31,F,TZ,6,intelligence analyst,under investigation
Dorothy,Dyzart,1969-01-07,F,SI,3,demolitions expert,deep cover
Boyd,Peyntue,1980-10-17,M,RU,4,survivalist,under investigation
Roy,Saiens,1973-06-29,M,CO,4,cyber operative,standby
Esteban,Kimblin,1998-03-03,M,CN,8,interrogation specialist,recovery
Ivan,Betancourt,1999-06-09,M,TD,9,counterterrorism specialist,training
Der,Ginnally,1974-03-03,M,PL,9,sniper,injured
Shurwood,De Maine,2001-04-21,M,JP,10,translator,intelligence gathering
Lizzy,Padbery,1999-01-07,F,PH,6,psychological warfare specialist,technical support
Reinhard,Tolussi,1988-01-12,M,CN,6,escape and evasion expert,undercover
Silvano,Broadey,1956-03-22,M,US,6,asset handler,interrogation
Denney,Rennenbach,1976-09-28,M,AF,4,psychological warfare specialist,undercover
Vonny,Offin,1987-03-12,F,UA,8,counterintelligence agent,black ops
Felita,Theze,1990-10-04,F,TN,4,negotiation expert,psychological operations
Launce,Kubicki,1978-09-21,M,SR,1,sniffer,intelligence gathering
Heywood,Corke,1972-08-27,M,FR,8,underwater specialist,intelligence gathering
Pru,Basnett,2003-04-03,F,KR,10,cyber operative,injured
Alissa,Wyett,1965-10-04,F,RU,2,combat specialist,interrogation
Tomlin,Robinson,1967-09-10,M,PE,8,underwater specialist,under investigation
Julieta,Connar,1984-04-13,F,VE,3,undercover agent,deep cover
Olive,O'Crotty,1964-07-23,F,BR,1,counterterrorism specialist,technical support
Ernest,Morin,2002-12-05,M,IL,4,negotiation expert,injured
Kameko,Mackney,2005-11-25,F,DE,1,agent in place,intelligence gathering
Ave,Walas,1969-10-19,M,FR,5,translator,covert diplomacy
Melisande,Manneville,1978-09-25,F,BJ,9,communications specialist,reserve
Tiphanie,Roubottom,1963-02-12,F,MY,1,negotiation expert,infiltration
Cherye,Ritzman,1974-04-20,F,PL,10,technical specialist,technical support
Dawn,Dowglass,1999-06-29,F,CA,4,survivalist,under investigation
Shandie,Basey,2002-01-16,F,HR,4,technical specialist,under investigation
Austen,Lafont,1989-02-12,M,SE,7,translator,injured
Sharlene,Watford,1989-06-07,F,PH,4,asset handler,active
Fax,Wallbank,1996-09-03,M,FR,8,sniffer,on assignment
Kerwinn,O'Longain,1997-06-01,M,ID,9,infiltration expert,recovery
Virgil,Colbourne,1965-05-10,M,CN,4,interrogation specialist,covert diplomacy
Zola,Quick,2001-01-03,F,CN,1,medical specialist,reserve
Marijn,Pemble,1959-09-29,M,AO,1,survivalist,intelligence gathering
Oliy,Chasemoore,1990-03-17,F,ID,1,assassin,deep cover
Muriel,Voelker,1989-09-12,F,CO,4,infiltration expert,standby
Aimee,Rosenshine,2002-11-29,F,FR,8,communications specialist,reconnaissance
Pammy,Keady,1969-12-28,F,AR,4,undercover agent,undercover
Jacquie,Bransden,1978-03-07,F,AL,2,agent in place,deep cover
Gideon,Kennedy,1970-05-22,M,PH,9,escape and evasion expert,psychological operations
Gardiner,Swettenham,1966-06-19,M,CI,9,technical specialist,on assignment
Eada,Ramirez,2001-08-30,F,PH,2,translator,surveillance
Enrique,Emmines,1971-02-22,M,ID,4,counterintelligence agent,deep cover
Ahmed,Retallick,2002-04-20,M,CN,1,rogue hunter,intelligence gathering
Nicko,Marcussen,1960-07-08,M,PL,2,counterintelligence agent,surveillance
Monika,Barker,2001-06-21,F,CN,1,underwater specialist,intelligence gathering
Reagan,Smardon,1985-10-29,M,IR,6,assassin,active
Juliann,Fishbourn,1965-01-25,F,US,2,underwater specialist,injured
Kittie,Maggiore,1967-11-22,F,CZ,7,translator,technical support
Nealson,Kilshall,1967-02-24,M,CZ,6,assassin,technical support
Nealson,Veart,1991-06-03,M,HR,1,survivalist,active
Patin,Perrie,1987-02-01,M,JP,6,demolitions expert,training
Sukey,Vieyra,1974-05-13,F,PL,6,infiltration expert,on assignment
Hayley,Ganny,1991-04-21,F,JP,1,infiltration expert,reserve
Andrei,Phear,1991-12-21,F,RU,7,combat specialist,reconnaissance
Pascal,Ghirigori,1990-02-15,M,CN,2,interrogation specialist,black ops
Carissa,Hayford,1990-05-19,F,CN,3,psychological warfare specialist,technical support
Flint,Geach,1991-03-04,M,CL,7,intelligence analyst,recovery
Kippy,Tankin,1987-02-17,M,CN,9,field operative,recovery
Bil,Hanrahan,2003-10-25,M,BR,9,rogue hunter,reserve
Chadd,Benterman,1994-04-24,M,GR,5,communications specialist,surveillance
Eimile,Robez,1959-11-16,F,KZ,4,sniffer,reserve
Meggy,Hakeworth,1997-02-24,F,BR,8,translator,covert diplomacy
Dewey,Dayne,1957-09-21,M,CN,8,medical specialist,standby
Emmalyn,Olivas,2004-09-09,F,FR,4,interrogation specialist,under investigation
Deny,Defau,1996-09-27,F,MX,4,interrogation specialist,injured
Auberon,Bather,1972-09-05,M,PL,7,infiltration expert,intelligence gathering
Cicily,Quakley,1973-01-19,F,GR,5,survivalist,interrogation
Loleta,Fenners,1956-02-01,F,CZ,8,assassin,recovery
Gaylor,Daynter,1970-12-09,M,HT,1,cyber operative,surveillance
Modesty,Mulvin,1979-05-12,F,UA,9,counterintelligence agent,on assignment
Filberto,Westlake,2004-07-03,M,IE,2,counterintelligence agent,intelligence gathering
Cob,Camois,1998-07-09,M,CA,9,translator,undercover
Clara,Sheriff,1958-04-01,F,CN,4,agent in place,black ops
Morrie,Cutbirth,1991-02-02,M,CO,1,intelligence analyst,on assignment
Tierney,Laise,1978-04-03,F,PH,4,escape and evasion expert,deep cover
Davin,De Nisco,1977-03-18,M,JP,2,translator,deep cover
Regen,Heeney,1981-04-01,M,MX,1,psychological warfare specialist,black ops
Joey,Bonifant,1985-06-10,M,PH,5,assassin,psychological operations
Blinni,Matveyev,1975-11-29,F,CN,1,sniffer,on leave
Moria,Skynner,1972-10-12,F,PT,1,interrogation specialist,technical support
Elton,Stoney,1956-10-06,M,IE,6,asset handler,on leave
Jeanie,Staton,1972-09-16,F,CN,1,sniffer,infiltration
Daveen,Sans,1969-07-16,F,AU,7,psychological warfare specialist,recovery
Freddy,Hallad,1986-02-25,M,VE,4,field operative,undercover
Corny,Keelin,1967-12-05,F,CN,9,communications specialist,intelligence gathering
Mike,Grason,2000-11-05,M,IE,1,agent in place,psychological operations
Nat,Glowacz,2004-03-05,M,CN,4,combat specialist,deep cover
Kariotta,Pecht,1957-10-09,F,SE,1,infiltration expert,black ops
Alexandro,Kayes,1966-11-16,M,ID,6,sniffer,injured
Lillis,Henken,1959-11-07,F,UY,4,rogue hunter,interrogation
Ainslie,Jemmett,1960-10-19,F,CN,4,field operative,on leave
Aubert,Player,1976-11-08,M,RU,7,sniffer,standby
Frederik,Antoszewski,1968-11-20,M,ZA,1,underwater specialist,intelligence gathering
Judith,Tallis,2005-12-13,F,CN,5,survivalist,technical support
Emerson,Balme,1962-01-20,M,MY,10,rogue hunter,psychological operations
Howie,Rizzardini,1964-08-07,M,IR,6,intelligence analyst,reconnaissance
Benita,Learmount,1984-06-30,F,EG,7,technical specialist,intelligence gathering
Denys,Chandler,1983-03-24,M,RU,8,translator,on leave
Jasmina,Illem,1983-03-07,F,PT,8,communications specialist,reconnaissance
Cristen,Iacabucci,1962-11-17,F,TN,6,infiltration expert,surveillance
Constancia,Hamments,1964-07-07,F,PH,4,interrogation specialist,recovery
Lorry,Madelin,1990-03-20,F,KR,5,sniper,psychological operations
Rebecca,Danis,1971-07-03,F,ID,3,psychological warfare specialist,injured
Jacki,Konke,1993-04-05,F,CN,10,field operative,intelligence gathering
Steffen,Studders,1989-03-26,M,CN,4,interrogation specialist,standby
Lyndsie,Cunney,1970-06-04,F,ID,3,underwater specialist,technical support
Patricio,Ledger,2005-06-08,M,SE,5,underwater specialist,technical support
Ardelia,Wortley,1958-12-27,F,JP,10,asset handler,under investigation
Cord,O'Dea,1971-02-21,M,CA,4,interrogation specialist,standby
Lexy,Rowet,2003-06-29,F,CN,6,psychological warfare specialist,injured
Mitchael,Lars,1966-08-19,M,AR,4,communications specialist,on assignment
Retha,Klausewitz,1987-05-29,F,HU,6,asset handler,interrogation
Alvina,Larby,1965-01-08,F,CZ,7,negotiation expert,reconnaissance
Dorthea,Goolden,1994-09-16,F,SE,5,intelligence analyst,infiltration
Rudie,Juschke,1987-06-26,M,ID,5,medical specialist,undercover
Maggee,Jills,1965-10-07,F,PL,7,communications specialist,undercover
Jerrylee,Northam,1996-07-22,F,TH,3,intelligence analyst,training
Ferris,Lawton,2005-04-22,M,CN,10,rogue hunter,deep cover
Boycie,Alltimes,1983-03-15,M,GH,8,psychological warfare specialist,infiltration
Free,Moreinis,1961-03-04,M,RS,8,agent in place,on assignment
Ulrika,Dulton,1974-05-01,F,TZ,9,sniper,interrogation
Thoma,De Miranda,1983-01-18,M,ZA,6,medical specialist,reconnaissance
Kain,Haslam,2003-04-27,M,BR,8,influence operations specialist,training
Nisse,Darwent,1983-04-07,F,LR,5,medical specialist,standby
Adan,Reyne,1983-08-18,M,CZ,5,cyber operative,deep cover
Lianne,Burdell,1986-10-11,F,CN,8,sniper,psychological operations
Montgomery,Martelet,1986-02-28,M,VN,7,technical specialist,recovery
Smitty,Elwell,1999-12-07,M,ID,8,negotiation expert,on leave
Sheila,Brockwell,1981-11-19,F,CN,7,rogue hunter,deep cover
Brnaby,Manilove,1965-01-17,M,PE,10,escape and evasion expert,black ops
Abbe,Monier,1964-07-23,M,ID,9,assassin,recovery
Fran,Labroue,1973-05-05,M,SE,7,cyber operative,covert diplomacy
Law,Benbough,1999-06-22,M,CN,10,undercover agent,injured
Terri,Greenroyd,2004-03-30,M,ID,6,field operative,interrogation
Dell,Kinworthy,1959-10-25,M,US,1,psychological warfare specialist,black ops
Nadiya,Bachshell,1963-10-06,F,GT,1,agent in place,injured
Elnore,Van Weedenburg,1993-06-06,F,RU,10,undercover agent,reserve
Danyette,Vizor,1978-04-16,F,CN,2,agent in place,interrogation
Fred,Jelley,1980-01-26,F,CN,2,medical specialist,black ops
Jessika,Shearston,1988-06-10,F,FR,4,demolitions expert,training
Robinette,Izakof,2005-06-21,F,MT,10,field operative,under investigation
Wylie,Andrichak,1965-10-06,M,CN,9,underwater specialist,interrogation
Julio,Gorling,1996-09-28,M,CN,4,escape and evasion expert,active
Bobina,Kinnen,1986-02-25,F,PT,6,agent in place,on leave
Nerissa,Bathersby,1962-07-17,F,BR,5,influence operations specialist,recovery
Xerxes,McCall,1964-07-07,M,SY,8,assassin,deep cover
Netta,Handslip,1956-10-26,F,SE,9,undercover agent,undercover
Gerda,Sket,1963-05-24,F,PH,5,counterintelligence agent,undercover
Nickola,Ivanilov,1955-05-11,M,CN,5,undercover agent,deep cover
Bartholemy,Venturoli,1968-10-12,M,RU,2,combat specialist,on leave
Bil,Symington,1996-11-13,M,PH,1,psychological warfare specialist,on leave
Ronica,Sheers,2005-11-30,F,PT,8,translator,psychological operations
Saunders,Varnals,1972-12-18,M,KZ,3,communications specialist,recovery
Gale,Hesbrook,1991-02-13,M,RS,6,agent in place,on leave
Rochette,Basilotta,1985-10-07,F,CN,4,translator,active
Marie-ann,Todarini,1977-11-15,F,ID,5,translator,undercover
Paulina,Josselsohn,1973-06-08,F,CN,10,technical specialist,active
Floyd,Wych,1959-08-10,M,BG,2,rogue hunter,technical support
Kesley,Lambourne,1983-06-24,F,PH,8,demolitions expert,surveillance
Julia,Widdows,1994-02-07,F,PT,1,psychological warfare specialist,intelligence gathering
Fannie,Mattiussi,1966-09-16,F,JP,5,interrogation specialist,standby
Adams,Crassweller,1999-09-22,M,RS,7,negotiation expert,injured
Winona,Forsdicke,1980-09-06,F,XK,4,demolitions expert,reserve
Angelle,Trusler,2004-10-13,F,PE,1,asset handler,black ops
Nathalie,Winham,1990-11-06,F,VN,7,combat specialist,infiltration
Frasier,Marner,1966-07-26,M,PT,3,undercover agent,reserve
Nesta,Keerl,1957-03-15,F,CN,3,escape and evasion expert,surveillance
Alyse,Bedbrough,1986-06-20,F,ID,5,influence operations specialist,surveillance
Alphonse,Spittle,1967-10-11,M,FI,6,agent in place,undercover
Faith,Holcroft,1993-10-11,F,US,5,rogue hunter,interrogation
Sarena,Salasar,1995-10-28,F,VN,3,infiltration expert,training
Amalie,Ewings,1972-10-03,F,US,3,asset handler,covert diplomacy
Chuck,Treadway,1983-01-20,M,MG,10,communications specialist,training
Deloria,Wixey,1964-08-22,F,NO,3,technical specialist,deep cover
Stanly,Wroe,1973-09-03,M,PT,3,combat specialist,on leave
Broderick,McCreary,2000-07-19,M,FI,5,influence operations specialist,recovery
Ellary,Loseke,1993-09-30,M,CN,5,demolitions expert,reconnaissance
Mitchel,Barney,1965-06-14,M,ID,6,underwater specialist,deep cover
Gerladina,Dyson,1967-09-22,F,SE,10,medical specialist,recovery
Thane,McComiskie,1973-11-17,M,FR,8,infiltration expert,on assignment
Prentiss,Dingle,1981-01-03,M,BR,4,negotiation expert,infiltration
Dante,Buxey,1964-03-09,M,CN,2,undercover agent,reconnaissance
Dwayne,Screwton,1992-06-18,M,CN,6,undercover agent,deep cover
Rubi,Hannen,1979-10-08,F,ID,4,survivalist,reconnaissance
Ikey,Kunze,1962-08-09,M,ID,8,survivalist,under investigation
Annadiane,Beedle,1986-05-20,F,NO,9,combat specialist,on assignment
Palmer,Melmeth,1983-03-02,M,PY,8,undercover agent,infiltration
Barton,Crates,1968-03-29,M,EC,4,influence operations specialist,reserve
Barr,Lovejoy,1956-02-29,M,BA,6,undercover agent,reserve
Wilbert,Franssen,1956-09-23,M,CN,5,survivalist,recovery
Nananne,Vasichev,1973-02-12,F,FR,1,asset handler,surveillance
Hanny,Dorot,1954-08-31,F,ID,8,communications specialist,surveillance
Maddy,Barles,1959-06-06,F,FR,4,undercover agent,deep cover
Hazlett,Lezemere,1968-11-17,M,CN,1,cyber operative,surveillance
Devan,Bonn,1957-01-29,F,MN,7,asset handler,under investigation
Oran,Andreasson,1987-10-09,M,CN,5,counterterrorism specialist,on assignment
Faun,Vitall,1985-08-27,F,LT,3,influence operations specialist,on assignment
Land,Overbury,1997-10-29,M,PH,8,influence operations specialist,deep cover
Tandy,Pill,1999-01-25,F,CN,5,infiltration expert,surveillance
Gail,Gateley,1964-07-23,M,ID,6,translator,psychological operations
Gilberte,Winterborne,1977-12-26,F,ID,7,counterterrorism specialist,active
Riley,Dowling,1974-01-02,M,ID,5,escape and evasion expert,intelligence gathering
Tabina,Willcocks,1987-06-11,F,BR,8,escape and evasion expert,on assignment
Cindee,Rizon,1968-08-29,F,NO,7,negotiation expert,reserve
Catlaina,Mandry,1972-12-27,F,BR,1,rogue hunter,under investigation
Jordan,Townsley,1970-02-08,F,MX,2,assassin,surveillance
Kendal,Briton,1992-08-31,M,JP,9,combat specialist,active
Bear,Fashion,1971-05-21,M,SA,7,translator,undercover
Candace,Santostefano.,1959-02-17,F,CN,8,communications specialist,interrogation
Curry,Deme,1954-07-13,M,RU,6,field operative,reconnaissance
Timmie,Midlane,1967-02-18,M,ID,5,technical specialist,interrogation
Abigale,Pratley,1955-04-18,F,TH,6,agent in place,reserve
Packston,Mealing,1965-11-20,M,PH,3,technical specialist,reserve
Fredericka,Leijs,2002-10-15,F,CN,4,agent in place,intelligence gathering
Otes,Scone,1986-01-26,M,UA,4,sniper,psychological operations
Ruthanne,Seeks,1994-04-16,F,FI,5,counterintelligence agent,standby
Rayshell,Jowling,2003-10-17,F,PT,9,combat specialist,infiltration
Irwinn,Gillfillan,2004-06-04,M,CN,6,demolitions expert,recovery
Calida,Chritchley,1985-07-14,F,PH,8,assassin,on leave
Rena,Janacek,1971-12-11,F,FR,2,agent in place,deep cover
Arnuad,Dumke,1990-06-19,M,CN,6,infiltration expert,training
Baillie,Paye,1957-06-30,M,BR,8,sniper,under investigation
Beaufort,McGoldrick,1978-03-19,M,JP,10,survivalist,recovery
Whittaker,Saggs,1997-09-02,M,ID,6,demolitions expert,standby
Alex,Havers,1988-04-11,F,AR,7,underwater specialist,technical support
Bellanca,McCool,1990-12-14,F,PE,6,negotiation expert,undercover
Aileen,Tilliards,1988-08-26,F,MX,8,demolitions expert,covert diplomacy
Jeniffer,Gask,1973-12-18,F,TH,2,communications specialist,covert diplomacy
Stella,Tapenden,1968-01-31,F,JP,5,sniper,training
Peta,Eatttok,1997-05-27,F,AR,3,influence operations specialist,technical support
Ephraim,MacKimmie,1978-07-07,M,CO,6,counterterrorism specialist,active
Shirlee,Lockart,1958-03-19,F,CN,8,field operative,injured
Maryann,Huckin,1972-08-15,F,HN,5,interrogation specialist,black ops
Albrecht,Kettlesing,1956-02-09,M,PL,1,communications specialist,standby
Shayne,Kubek,1992-02-11,F,UG,2,influence operations specialist,recovery
Kylie,Hoppner,1969-08-30,M,IR,2,escape and evasion expert,intelligence gathering
Emory,Ducastel,1958-03-17,M,CN,5,intelligence analyst,covert diplomacy
Guthrey,Hargrave,1985-04-18,M,US,1,assassin,interrogation
Sari,Clevely,1975-11-14,F,RU,6,intelligence analyst,intelligence gathering
Flin,Girton,1966-12-03,M,BR,7,agent in place,undercover
Lionel,Mandrier,1984-07-31,M,GB,2,undercover agent,infiltration
Herb,Fivey,1997-05-31,M,RU,7,rogue hunter,on assignment
Reine,Fayne,1976-08-31,F,CM,9,demolitions expert,psychological operations
Amery,Orys,1990-06-18,M,FR,5,interrogation specialist,surveillance
Gustaf,Blabber,2002-03-21,M,CO,7,field operative,under investigation
Ruddy,Chaperling,1971-07-15,M,ID,9,sniffer,reserve
Linnie,Christofor,1990-03-15,F,PT,8,counterterrorism specialist,on assignment
Jillian,Standidge,2005-05-13,F,UA,1,demolitions expert,infiltration
Giorgi,Bowdrey,1994-10-29,M,PH,2,counterintelligence agent,on leave
Edgardo,Soppitt,1962-05-16,M,CN,7,medical specialist,intelligence gathering
Kerry,Weighell,1971-05-24,M,PE,1,intelligence analyst,training
Chrysa,Borzoni,1963-03-06,F,ID,4,intelligence analyst,reserve
Francene,Deevey,1969-04-30,F,US,10,asset handler,reconnaissance
Roma,Brotherhed,1998-01-06,M,PT,1,interrogation specialist,on assignment
Giffard,Phythean,1957-06-26,M,PH,6,psychological warfare specialist,intelligence gathering
Crichton,Dugmore,1976-01-01,M,PT,2,assassin,standby
Nari,Rudland,1965-07-24,F,UA,5,escape and evasion expert,reconnaissance
Asia,Hellewell,1994-07-01,F,PE,1,agent in place,surveillance
Guthry,Shankle,1993-05-19,M,BR,6,escape and evasion expert,intelligence gathering
Bart,Pashen,1997-11-25,M,ID,4,agent in place,under investigation
Billye,Stansell,1957-04-11,F,ID,5,assassin,standby
Myer,Robert,1968-08-12,M,ZW,1,communications specialist,injured
Frasier,Fernandez,1985-09-12,M,CN,3,counterterrorism specialist,deep cover
Granthem,Raulstone,1969-11-20,M,CN,5,influence operations specialist,active
Christiane,MacAllaster,1964-07-09,F,SY,7,counterterrorism specialist,active
Ewell,Rawnsley,2001-04-16,M,ID,10,field operative,under investigation
Hayward,Latch,1957-01-09,M,CV,10,medical specialist,technical support
Gustav,Grisbrook,1959-02-05,M,CN,4,cyber operative,surveillance
Ara,Skentelbury,1991-09-19,M,MK,3,infiltration expert,interrogation
Shalom,Levens,2000-04-26,M,DE,2,sniffer,surveillance
Scarlett,Colles,1997-06-16,F,PE,1,field operative,black ops
Kelli,Eastcott,1954-02-05,F,ID,5,intelligence analyst,on leave
Juli,Mathias,1993-09-07,F,ID,6,agent in place,injured
Oberon,Starcks,1987-11-02,M,CN,2,underwater specialist,covert diplomacy
Alexandro,MacInerney,1954-12-02,M,TH,2,counterintelligence agent,under investigation
Bart,Oultram,1976-05-05,M,ID,9,undercover agent,intelligence gathering
Gil,Sabathier,1954-10-06,M,RU,2,negotiation expert,black ops
Nert,Winston,1990-02-09,F,PH,2,cyber operative,surveillance
Durant,Plester,2003-11-15,M,PH,8,sniffer,intelligence gathering
Worthington,Oldale,2000-02-17,M,RU,2,survivalist,injured
Bronson,Lampe,2001-02-22,M,PL,8,translator,reserve
Karie,Eustice,1956-03-06,F,TH,1,influence operations specialist,undercover
Nissie,Mordey,1995-06-09,F,CN,5,influence operations specialist,deep cover
Vin,Cockley,1968-09-16,M,ID,3,sniffer,on leave
Carol-jean,Olyff,1977-06-22,F,RU,9,translator,training
Salim,Rizzi,1992-03-12,M,MX,6,counterterrorism specialist,under investigation
Law,Darbey,1980-03-29,M,CN,1,communications specialist,covert diplomacy
Noach,Friman,1961-11-30,M,FR,5,infiltration expert,covert diplomacy
Teodor,Dovidian,1964-12-22,M,PE,10,influence operations specialist,undercover
Yancy,Karpenko,1971-09-09,M,CN,9,influence operations specialist,black ops
Morgan,Burch,1984-01-20,F,UA,1,sniper,active
Marijn,Cone,2005-11-22,M,PL,9,underwater specialist,on leave
Erhart,Feavers,1968-07-07,M,DO,10,demolitions expert,surveillance
Stinky,Edger,1987-04-08,M,US,3,asset handler,recovery
Ellary,Learmount,1955-10-03,M,DE,5,sniper,on assignment
Giacobo,Brechin,1968-08-31,M,FR,1,counterterrorism specialist,undercover
Emanuele,Notley,1992-02-02,M,BI,7,interrogation specialist,technical support
Carmen,Gannicott,1975-08-11,F,ID,7,rogue hunter,training
Murdoch,Troillet,1978-11-28,M,BQ,5,rogue hunter,injured
Maribeth,Cockling,1990-11-07,F,US,5,underwater specialist,infiltration
Lilas,Defond,1970-10-20,F,LR,10,rogue hunter,injured
Barbabas,Baignard,2003-11-05,M,ID,9,field operative,black ops
Caryn,Limeburner,2000-07-07,F,PH,10,interrogation specialist,interrogation
Christiane,Vallis,1962-11-26,F,VE,6,translator,black ops
Donny,Ivoshin,1980-05-23,F,CN,9,translator,undercover
Marielle,Yter,1979-05-06,F,CN,9,intelligence analyst,training
Christen,Losselyong,1999-11-16,F,CN,2,communications specialist,surveillance
Katinka,Wragge,1967-07-21,F,CN,9,counterterrorism specialist,black ops
Rodi,Shaddick,1999-05-20,F,AR,4,asset handler,black ops
Randee,Jezard,1986-10-10,F,DO,8,field operative,on leave
Davida,Ciccarello,1996-11-18,F,VN,7,interrogation specialist,injured
Melvyn,Rickersy,1979-12-25,M,ID,2,rogue hunter,undercover
Minette,Baythrop,1955-10-22,F,CA,5,demolitions expert,under investigation
Adlai,Finder,1955-09-18,M,BW,10,communications specialist,standby
Doralynne,Witherington,1957-01-05,F,PA,6,escape and evasion expert,active
Dall,Corona,1957-05-31,M,CN,9,combat specialist,injured
Morna,Baseley,1954-08-20,F,CN,2,medical specialist,surveillance
