0,1,2,3,4,5
2010-11-22,2021-05-29,997 888 7077,Pingshui,CN,high priority
2005-10-12,2011-07-05,517 766 9372,Ciudad Nueva,DO,interception
2009-11-27,2020-10-30,217 383 4535,Xiaodukou,CN,undercover surveillance
2020-02-02,2013-06-12,151 713 8303,Luti,ID,extraction
2018-11-07,2026-11-29,736 593 3789,Sudimara,ID,covert
2020-02-27,2029-03-16,342 285 7602,Wenwuba,CN,covert
2013-07-28,2025-12-28,860 925 6854,Hartford,US,ongoing
2009-01-21,2009-05-18,763 423 5162,Coromandel,NZ,infiltration
2013-06-04,2017-01-22,607 898 2751,Mayong,CN,covert action
2015-11-13,2009-06-16,567 866 9956,Wangbuzhuang,CN,interception
2022-03-13,2017-03-19,492 387 2222,Yelenendorf,AZ,high priority
2020-03-02,2014-01-24,187 400 6182,Semalang,ID,extraction
2011-04-22,2024-01-24,920 799 3856,Adelaide Mail Centre,AU,undercover
2013-04-23,2022-01-25,939 346 6299,Khartoum,SD,high priority
2012-09-19,2014-02-04,240 232 3740,Pandakan,PH,reconnaissance
2009-09-05,2010-03-01,310 238 0135,Tubli,PH,reconnaissance
2015-07-03,2028-03-18,797 917 9369,Khartoum,SD,extraction
2005-08-15,2032-05-19,492 987 6215,Khartoum,SD,cancelled
2010-12-17,2021-06-13,985 540 5668,Callahuanca,PE,covert
2011-02-06,2010-11-06,213 784 7252,Khartoum,SD,infiltration
2023-11-24,2029-02-19,315 960 3184,Velykyi Bereznyi,UA,rescue
2012-06-07,2006-09-08,992 231 1016,Nikolayevka,RU,active
2007-11-06,2025-10-23,449 678 9516,Chinameca,SV,active
2023-01-06,2017-12-28,317 935 0889,Moa,CU,extraction
2023-07-06,2027-06-28,293 213 1710,Baiyun,CN,undercover surveillance
2014-02-04,2032-12-01,723 519 7504,Carriedo,PH,infiltration
2020-04-01,2023-06-08,750 843 1299,Gif-sur-Yvette,FR,completed
2006-07-19,2011-03-22,646 292 4718,Meitang,CN,infiltration
2005-07-08,2008-10-08,946 238 0799,Khartoum,SD,cancelled
2013-09-15,2012-10-08,850 632 8619,Blobo,ID,surveillance
2010-05-09,2022-10-30,613 194 3038,Golina,PL,under review
2009-11-02,2019-07-08,538 985 3324,Niebylec,PL,counterintelligence
2007-11-15,2011-07-21,110 946 0071,Ivanivka,UA,counterintelligence
2013-07-30,2006-08-01,699 360 5000,Khartoum,SD,rescue
2008-10-20,2017-09-15,442 985 9309,Carletonville,ZA,delayed
2006-07-25,2011-08-19,102 234 7645,Linton,GB,surveillance
2012-05-21,2027-10-06,517 597 7926,Cimalati,ID,completed
2022-07-17,2006-03-19,385 860 6399,Skalbmierz,PL,completed
2021-08-04,2013-01-02,954 602 0121,Khartoum,SD,extraction
2022-12-15,2012-09-01,146 236 5334,Obihiro,JP,undercover
2007-12-26,2010-04-04,910 433 9137,Mriyunan,ID,high priority
2013-05-30,2014-03-16,702 823 3369,Achoma,PE,delayed
2013-06-06,2013-04-20,368 506 4057,Shiren,CN,counterintelligence
2006-10-17,2008-02-10,511 253 8594,Dungang,CN,cancelled
2011-06-09,2028-06-10,743 373 1956,Starodub,RU,cancelled
2014-06-05,2009-07-29,966 171 7541,Duisburg,DE,surveillance
2017-10-09,2031-06-13,951 343 1563,Khartoum,SD,undercover surveillance
2020-10-31,2030-01-22,356 271 3319,Ribeira Grande,PT,delayed
2014-02-01,2006-03-01,184 217 8495,Fox Creek,CA,high priority
2011-07-31,2025-08-03,166 735 3079,Nanga Eboko,CM,counterintelligence
2017-07-15,2026-03-12,790 363 7603,Khartoum,SD,compromised
2011-10-01,2013-11-16,407 367 4267,Owen Sound,CA,infiltration
2016-08-21,2009-04-27,519 672 2373,Nyanga,ZW,under review
2010-05-05,2018-11-04,932 978 0340,Khartoum,SD,compromised
2005-08-07,2019-05-04,607 643 1684,Khartoum,SD,surveillance
2021-01-23,2028-08-28,282 817 2072,Ncue,GQ,surveillance
2006-09-09,2022-04-10,750 432 6325,Khartoum,SD,delayed
2007-08-30,2015-01-02,949 367 7414,Khartoum,SD,high priority
2016-12-07,2023-07-06,330 900 7436,Khartoum,SD,reconnaissance
2018-04-04,2017-07-26,559 392 5955,Garden Grove,US,cancelled
2020-01-26,2034-04-09,904 883 2492,La Guadalupe,MX,completed
2008-02-10,2009-02-09,987 486 8851,Kushar,YE,reconnaissance
2021-11-22,2030-05-06,453 593 5065,Khartoum,SD,cancelled
2007-06-20,2021-07-01,602 737 4728,Belgorod,RU,covert action
2010-03-07,2014-09-26,440 108 1321,Sukowono,ID,surveillance
2020-01-23,2029-07-07,512 900 1880,Estacion,PH,undercover
2016-01-18,2023-10-01,458 989 0461,Wilanagara,ID,undercover surveillance
2018-07-15,2029-02-08,435 913 7080,Khartoum,SD,surveillance
2019-04-19,2016-07-24,593 216 9327,Rawuk,ID,completed
2018-04-08,2031-11-12,248 448 2168,Valle Grande,AR,reconnaissance
2021-07-25,2027-10-12,364 428 9157,Assiniboia,CA,covert action
2017-12-25,2029-01-31,582 805 4440,Mstsislaw,BY,surveillance
2020-01-17,2029-03-15,827 103 1219,Puerto Parra,CO,infiltration
2020-02-28,2016-04-01,973 621 0171,Salanegara,ID,counterintelligence
2011-02-09,2032-01-07,607 271 9515,Krajan Kinanti,ID,covert
2014-02-09,2032-02-26,854 809 4835,Toutuo,CN,delayed
2007-04-30,2031-08-02,152 635 8535,Trubchevsk,RU,extraction
2017-07-20,2025-10-02,913 948 7544,Konso,ET,ongoing
2019-05-11,2029-05-11,459 961 7835,Longtanping,CN,undercover surveillance
2008-01-02,2015-04-06,447 127 7415,Yafan,CN,undercover surveillance
2012-10-08,2009-08-30,869 719 4558,Dipayal,NP,counterintelligence
2007-03-18,2033-04-21,867 474 7164,Maputo,MZ,completed
2017-10-30,2010-06-12,969 221 0262,Punat,HR,delayed
2023-07-25,2010-12-23,226 425 2143,Casal,PT,interception
2021-07-28,2014-02-13,560 218 2773,Veisiejai,LT,surveillance
2007-10-01,2027-04-02,806 348 3971,Ifon,NG,undercover surveillance
2009-04-18,2027-04-06,874 841 9976,Warungbanten,ID,active
2018-03-07,2010-09-02,434 225 6652,Charlottesville,US,high priority
2016-10-11,2018-08-06,436 132 5925,Cikananga,ID,high priority
2008-10-13,2016-11-16,680 127 6697,Khartoum,SD,covert
2023-02-14,2021-09-24,598 767 5276,Pinggan,ID,reconnaissance
2014-06-17,2028-03-09,706 727 8730,Bobigny,FR,active
2019-10-06,2027-01-26,505 391 8719,Khartoum,SD,undercover surveillance
2011-04-09,2011-02-11,371 819 3956,Koungheul,SN,infiltration
2006-07-02,2008-12-25,337 492 6573,Sophia Antipolis,FR,under review
2012-03-17,2018-07-22,295 134 7973,Khartoum,SD,interception
2015-12-12,2025-11-08,257 554 2534,Amucao,PH,under review
2009-02-07,2016-02-06,239 121 9234,Mapou,MU,extraction
2017-11-27,2024-12-05,113 794 1630,Letpandan,MM,reconnaissance
2012-11-11,2010-06-12,792 733 5280,Norman Wells,CA,covert
2020-08-29,2009-10-13,783 634 3117,Khartoum,SD,extraction
2009-09-24,2026-02-12,901 240 5409,Blagoevgrad,BG,extraction
2021-11-09,2013-03-07,262 919 1161,Santiago Puringla,HN,covert action
2013-03-06,2035-01-08,523 443 6898,Kayanza,BI,ongoing
2023-04-29,2017-05-27,684 255 0187,La Loma,MX,high priority
2016-12-06,2013-04-10,556 858 8262,Tisno,HR,reconnaissance
2014-09-21,2009-12-22,270 301 3856,Shofirkon,UZ,extraction
2016-07-17,2007-03-15,540 498 0907,Chengjiang,CN,surveillance
2008-04-21,2006-08-08,696 673 4018,Sorong,ID,extraction
2011-09-02,2008-08-09,339 944 4686,Nyurba,RU,infiltration
2011-06-09,2008-07-28,159 782 7772,Pilluana,PE,covert
2010-12-04,2009-07-19,262 537 2716,Velasco Ibarra,EC,counterintelligence
2009-11-04,2007-08-07,921 228 8165,Khartoum,SD,active
2023-07-30,2028-08-02,944 320 9297,Khartoum,SD,ongoing
2014-05-30,2014-03-10,928 919 9617,Suwaru,ID,covert
2014-11-27,2023-04-27,429 382 7469,Korhogo,CI,covert
2013-06-09,2012-07-08,763 474 0024,Uitiuhtuan,ID,rescue
2019-01-13,2019-09-05,542 713 5787,Xiashitai,CN,under review
2022-01-23,2034-12-31,464 810 3202,Condoroma,PE,undercover surveillance
2023-06-12,2015-09-20,274 405 9934,Bagumbayan,PH,high priority
2007-12-23,2007-12-28,566 148 4279,Jaciara,BR,high priority
2018-11-02,2027-03-29,182 423 9844,Khartoum,SD,undercover surveillance
2018-01-26,2025-10-28,808 923 9110,Talangnan,PH,interception
2005-12-13,2026-07-06,956 799 4143,Warnes,BO,completed
2008-01-12,2008-07-20,231 470 0249,Changlin,CN,rescue
2016-10-05,2013-03-02,465 967 6458,Khartoum,SD,covert
2012-03-16,2022-07-22,584 394 8872,Khartoum,SD,rescue
2013-02-15,2014-10-27,336 756 1732,Beit Jann,IL,infiltration
2014-04-21,2017-07-24,777 444 8807,Khartoum,SD,surveillance
2009-03-12,2016-05-11,322 264 5616,Maurole,ID,reconnaissance
2009-10-19,2029-10-22,802 383 5384,Kinnegad,IE,extraction
2020-05-17,2028-12-25,445 470 7312,Bulumulyo,ID,covert
2019-07-15,2025-11-16,513 455 6888,Banes,CU,covert action
2013-12-13,2024-07-28,163 821 3001,Butiama,TZ,under review
2023-10-21,2023-05-21,237 172 9408,Khartoum,SD,cancelled
2016-09-23,2034-12-03,115 458 0937,Maradabangga,ID,rescue
2005-06-13,2022-07-18,791 761 2070,San Martín de los Andes,AR,undercover
2008-01-08,2026-12-12,841 365 1552,Kotor,ME,rescue
2019-09-18,2013-03-13,369 275 1226,Lewotukan,ID,compromised
2007-01-29,2008-06-09,813 107 3093,Tampa,US,cancelled
2022-02-21,2025-05-07,161 152 3730,Naqadeh,IR,extraction
2015-04-28,2027-01-20,857 350 4276,Glagahdowo,ID,covert
2013-02-27,2026-07-31,436 341 5919,Lago dos Rodrigues,BR,compromised
2005-10-24,2009-04-10,862 262 7789,Penanggal,ID,high priority
2021-01-14,2027-02-20,666 658 9140,Mancagahar,ID,surveillance
2015-03-06,2031-05-03,824 944 7453,Slavyansk-na-Kubani,RU,infiltration
2007-03-29,2023-07-16,688 841 5906,Obubra,NG,covert action
2019-07-20,2018-02-24,884 250 0764,Choros,PE,under review
2023-05-27,2015-10-25,157 430 7652,Ngembul,ID,completed
2011-04-11,2030-03-03,780 426 4180,Kemiri Daya,ID,active
2022-09-12,2025-03-12,389 516 8006,Gia Ray,VN,high priority
2023-09-20,2022-03-01,624 751 8269,Khartoum,SD,compromised
2021-11-11,2009-08-04,321 490 1431,Orlando,US,rescue
2012-03-28,2007-08-21,499 580 8436,Khartoum,SD,high priority
2021-07-16,2023-01-05,484 716 5715,Khartoum,SD,surveillance
2020-06-19,2026-09-29,171 475 5147,Khartoum,SD,ongoing
2015-07-11,2033-05-21,284 401 8497,Khartoum,SD,cancelled
2009-06-16,2019-06-30,764 714 2048,Qala i Naw,AF,extraction
2011-03-19,2023-04-15,445 665 6357,Pato-o,PH,rescue
2009-05-04,2009-08-09,203 128 9498,Tangkou,CN,interception
2024-01-05,2010-11-18,662 254 5963,Shunling,CN,infiltration
2012-08-25,2028-08-05,813 634 3753,Khartoum,SD,reconnaissance
2007-05-12,2007-04-15,363 868 2661,Beiqijia,CN,surveillance
2018-07-06,2008-07-10,634 765 4187,Ang Thong,TH,undercover surveillance
2008-08-08,2033-07-05,560 980 2594,Krasnaya Polyana,RU,under review
2017-03-19,2024-11-01,352 199 5304,Studenec,CZ,extraction
2015-04-24,2010-10-22,916 778 4097,Kinnula,FI,rescue
2008-11-24,2021-03-12,368 841 5143,Claye-Souilly,FR,under review
2022-02-18,2012-08-16,572 308 5370,Bingfang,CN,cancelled
2018-07-04,2030-10-09,740 311 2457,Wangshi,CN,ongoing
2019-06-28,2028-08-01,459 534 7094,Nalsian Norte,PH,reconnaissance
2016-10-08,2023-05-19,474 845 9372,Padangsidempuan,ID,surveillance
2019-09-25,2008-03-12,525 100 7794,Changping,CN,rescue
2015-08-08,2016-12-03,251 415 8273,Lae,PG,undercover surveillance
2008-12-19,2006-03-11,354 885 8018,Gedian,CN,reconnaissance
2006-09-24,2012-08-27,351 789 6131,Shifo,CN,ongoing
2009-02-26,2016-04-29,885 752 9760,Gampang,ID,delayed
2011-08-15,2011-07-12,905 998 9636,Karanganyar,ID,covert
2022-07-31,2032-01-27,899 886 3051,Staryy Togul,RU,reconnaissance
2012-02-22,2026-01-20,467 210 6437,Rouen,FR,infiltration
2011-01-27,2034-01-21,834 793 2325,Carvalhal da Aroeira,PT,compromised
2014-10-29,2031-06-16,621 353 8871,Trondheim,NO,ongoing
2010-01-28,2015-12-04,483 578 2385,Kamubheka,ID,high priority
2013-02-07,2021-02-27,275 797 8077,Sapat,ID,interception
2010-04-05,2011-12-26,622 599 6142,Ostrowsko,PL,high priority
2022-09-10,2028-11-26,119 954 4480,Barberton,ZA,extraction
2015-10-02,2012-01-13,113 551 4778,Khartoum,SD,undercover
2022-01-16,2029-11-19,918 777 0642,Kraskino,RU,rescue
2016-11-17,2020-06-13,501 327 3081,Khartoum,SD,cancelled
2009-06-20,2025-10-14,513 575 7394,Cincinnati,US,covert action
2021-02-09,2034-09-23,826 875 5207,San Pedro,BO,interception
2005-05-27,2012-05-15,929 733 3438,Jiaotang,CN,extraction
2018-09-13,2031-04-07,476 356 8096,Kayes,CG,reconnaissance
2007-04-12,2028-04-10,512 385 7333,Dieppe,CA,active
2016-03-17,2030-12-27,635 408 6145,Khartoum,SD,completed
2006-06-18,2015-10-13,528 327 2922,Burmakino,RU,active
2006-01-07,2025-11-13,964 359 8890,Khartoum,SD,under review
2016-02-15,2018-09-14,467 701 3008,Yehud,IL,completed
2022-10-16,2028-10-04,603 505 2032,Ngasinan,ID,active
2015-02-23,2018-05-17,635 193 2500,Leping,CN,infiltration
2009-11-03,2011-01-17,256 560 6582,Tucupita,VE,high priority
2023-04-24,2031-02-16,105 201 9786,Jiangpu,CN,cancelled
2017-01-29,2022-01-27,848 721 0153,Santa Maria Oliveira,PT,compromised
2011-10-22,2021-07-06,170 245 2565,Pelym,RU,ongoing
2017-11-13,2033-01-28,625 845 9206,Hwaseong-si,KR,completed
2011-06-28,2030-09-08,383 994 1775,Igang,PH,compromised
2016-07-14,2030-05-04,843 324 9994,Khartoum,SD,undercover
2019-12-12,2022-08-04,434 533 6908,Mbinga,TZ,extraction
2017-07-13,2008-08-10,194 812 4982,Amparafaravola,MG,undercover
2023-07-09,2025-03-25,224 131 0166,Khartoum,SD,counterintelligence
2022-10-21,2033-11-20,421 820 7822,Langsepan,ID,infiltration
2011-03-06,2012-03-04,602 144 6515,Suci Kaler,ID,cancelled
2010-10-25,2007-03-07,379 651 4627,Khartoum,SD,counterintelligence
2011-08-19,2013-03-13,466 435 0934,Santa Tecla,SV,completed
2021-10-19,2008-02-20,601 579 1983,Kelburn,NZ,covert
2006-12-15,2018-03-09,279 752 7203,Cajuru,BR,reconnaissance
2014-08-30,2015-09-21,666 336 6019,Truskavets,UA,undercover
2023-10-09,2017-09-06,794 808 3483,Lamam,LA,extraction
2014-04-25,2027-01-21,281 656 3922,Khartoum,SD,extraction
2009-01-17,2019-04-01,403 625 4795,Dijon,FR,covert action
2016-03-10,2007-01-12,950 417 5708,Takatsuki,JP,infiltration
2019-04-13,2025-04-06,786 404 7927,Kawahmanuk,ID,interception
2019-02-17,2021-06-10,156 297 3291,Vimmerby,SE,cancelled
2020-01-17,2032-05-05,378 106 0351,Khartoum,SD,compromised
2008-06-03,2012-12-27,268 635 9552,San Juan,PH,extraction
2016-02-05,2015-06-05,549 577 4534,Temaiku Village,KI,active
2016-04-17,2011-11-16,644 638 3901,Bender,MD,ongoing
2020-11-10,2018-06-26,120 476 3734,Khartoum,SD,under review
2007-05-09,2032-05-12,270 272 1154,Kuala Terengganu,MY,surveillance
2021-07-02,2007-04-25,436 720 8224,Guanchao,CN,undercover surveillance
2007-09-08,2013-10-21,823 287 1607,Abejorral,CO,under review
2016-01-18,2019-08-10,274 147 1385,Khartoum,SD,covert action
2017-04-08,2006-12-01,217 732 0819,Banjar Pedawa,ID,counterintelligence
2023-06-28,2007-12-16,592 359 8378,Ernestinovo,HR,cancelled
2008-07-19,2019-12-27,302 933 1428,Melfort,CA,active
2018-06-02,2014-08-07,848 992 6565,Khartoum,SD,interception
2012-12-09,2018-06-05,415 243 5575,Bulgan,MN,surveillance
2008-05-01,2029-08-28,881 638 2078,Kwangju,KR,completed
2008-08-20,2029-02-14,781 483 1966,Ladoang,ID,extraction
2005-04-18,2033-02-23,434 751 8273,Yoiqag,CN,undercover surveillance
2012-12-14,2028-08-02,944 336 5849,Khartoum,SD,undercover surveillance
2010-11-15,2018-01-22,758 254 7314,Sakura,JP,delayed
2009-05-22,2007-01-26,536 353 7118,Wudong,CN,surveillance
2018-09-05,2016-10-27,499 204 7360,Krajan,ID,high priority
2014-09-13,2023-09-14,641 935 3921,Khartoum,SD,extraction
2005-07-20,2018-03-08,997 620 2469,Przodkowo,PL,completed
2010-01-16,2032-11-29,640 872 5714,Khartoum,SD,under review
2008-09-30,2019-11-12,547 433 0357,Caxias do Sul,BR,active
2008-01-31,2023-12-25,854 108 9897,Khartoum,SD,compromised
2021-04-01,2008-07-18,654 550 4757,Stakhanov,UA,compromised
2009-12-11,2024-06-15,910 659 3695,Granada,ES,delayed
2012-05-09,2016-10-14,931 455 7298,Pruszcz,PL,under review
2019-05-16,2027-11-25,921 474 3319,Baie-Comeau,CA,counterintelligence
2012-11-05,2024-08-06,930 253 6848,Ruma,NG,covert
2014-09-25,2034-12-12,308 849 6303,Cizhu,CN,counterintelligence
2018-08-13,2008-11-10,268 949 8434,Lembongan Kawan,ID,undercover
2011-01-08,2033-12-17,316 208 8485,Laiponda,ID,surveillance
2011-09-15,2029-06-07,137 843 3534,Khartoum,SD,under review
2005-06-21,2025-03-05,144 953 2405,Chignayhua,PE,undercover surveillance
2006-02-18,2026-04-11,206 530 2382,Khartoum,SD,cancelled
2007-11-07,2026-05-20,423 354 3933,Batujaran,ID,ongoing
2011-12-03,2026-03-10,408 535 6846,Tobelo,ID,covert action
2016-08-11,2006-06-21,406 738 0311,Jingdu,CN,infiltration
2006-08-02,2030-03-07,854 122 3157,Mansilingan,PH,delayed
2019-09-01,2015-12-04,231 808 2337,Srbinovo,MK,active
2018-10-29,2028-10-11,513 757 4875,Talin Hiag,CN,completed
2009-11-28,2016-04-02,732 377 0826,Khartoum,SD,high priority
2017-02-16,2008-05-16,694 604 1069,Ledoy,PE,compromised
2021-01-20,2018-10-10,401 170 6062,Cojutepeque,SV,cancelled
2006-10-09,2010-02-25,259 936 0582,Kaoshan,CN,interception
2022-04-12,2015-08-07,543 643 6537,Almargem do Bispo,PT,covert
2015-02-17,2030-09-28,652 462 7994,Stockholm,SE,undercover
2017-02-20,2031-10-08,204 894 9174,Jiuxian,CN,delayed
2010-01-08,2033-03-03,133 263 9637,Charleroi,BE,under review
2017-08-14,2016-01-22,764 217 1924,Gaojia,CN,ongoing
2008-07-02,2022-04-03,196 172 5420,Shatian,CN,delayed
2014-11-25,2023-05-21,121 775 6274,Khartoum,SD,interception
2019-06-22,2029-06-10,756 772 5972,Khartoum,SD,compromised
2019-10-25,2019-05-17,432 978 0024,Khartoum,SD,compromised
2006-06-15,2021-04-03,606 202 3060,Khartoum,SD,completed
2008-12-19,2006-05-06,611 676 2713,Debelets,BG,infiltration
2023-01-27,2022-12-01,813 568 8393,Baitu,CN,reconnaissance
2009-04-18,2013-01-06,206 845 5052,Milwaukee,US,counterintelligence
2013-03-11,2013-11-18,627 614 6217,Ccatca,PE,covert action
2018-04-22,2033-05-28,982 458 1369,Xiaopu,CN,infiltration
2006-11-08,2015-08-13,119 184 0150,Sanhe,CN,covert
2009-10-11,2023-08-26,544 535 7358,Langue,HN,compromised
2013-11-15,2006-12-17,395 244 8075,Kisangani,CD,infiltration
2012-06-13,2008-10-13,918 574 7742,Tulsa,US,infiltration
2015-07-03,2026-02-10,401 831 0709,Gununganyartambak Tengah,ID,counterintelligence
2021-07-29,2008-01-13,424 187 4047,Khartoum,SD,active
2008-03-16,2034-05-04,295 316 1845,Mandalt,CN,reconnaissance
2016-01-13,2019-09-08,992 184 3451,Keputran,ID,interception
2013-10-31,2019-05-12,168 959 3027,Zhetian,CN,extraction
2018-11-07,2022-05-09,774 249 5484,Kalabahi,ID,active
2007-07-21,2027-06-27,684 100 2156,Stari Grad,HR,undercover surveillance
2006-11-18,2028-06-15,371 633 4184,Muraloka,ID,interception
2006-11-16,2024-01-21,133 990 7159,Zhaobaoshan,CN,cancelled
2021-01-08,2023-02-27,722 567 9606,Matsudo,JP,undercover
2014-02-17,2016-06-07,166 100 4180,Sindanghayu,ID,infiltration
2006-09-24,2018-01-29,769 415 3328,Parchal,PT,undercover surveillance
2009-02-20,2029-01-15,866 823 0366,Liangting,CN,reconnaissance
2016-03-04,2031-01-15,100 441 7304,Khartoum,SD,delayed
2020-03-19,2019-05-24,181 445 4546,Borovikha,RU,delayed
2022-06-08,2031-02-24,674 338 0817,Siewierz,PL,completed
2010-10-07,2025-10-10,112 817 7620,Forino,MK,interception
2019-05-09,2010-05-05,151 418 0679,Diekirch,LU,cancelled
2023-11-13,2019-02-24,515 204 0730,Kedungringin,ID,infiltration
2016-02-22,2034-05-13,931 868 4970,Sailaitang,CN,under review
2015-05-30,2031-07-30,795 622 7795,Tacheng,CN,reconnaissance
2015-10-08,2028-04-04,911 316 4908,Khartoum,SD,active
2011-02-05,2024-11-05,404 369 3992,Atlanta,US,cancelled
2013-12-03,2018-02-18,332 252 5531,Mayong,CN,completed
2007-07-08,2022-02-07,333 864 1701,San Cristobal,CU,ongoing
2019-10-19,2031-11-22,466 164 9220,Kiel,DE,interception
2022-10-05,2013-04-20,639 715 3227,Arcueil,FR,undercover
2018-11-09,2017-03-18,354 606 2804,Khartoum,SD,surveillance
2007-07-18,2009-12-05,108 431 9124,Khartoum,SD,active
2015-08-28,2021-10-11,641 990 7698,Valence,FR,undercover
2022-09-15,2034-08-06,324 380 2709,Khartoum,SD,active
2018-03-01,2020-04-11,969 451 3839,Calzada Larga,PA,infiltration
2016-02-05,2018-07-06,930 142 8313,Xilin Hot,CN,completed
2011-09-16,2012-12-23,668 956 8726,San Rafael,PE,extraction
2006-06-05,2011-02-21,656 167 1597,Bokoro,TD,extraction
2008-01-18,2018-10-28,948 293 1407,Longonjo,AO,undercover
2021-10-20,2022-06-12,393 459 3266,Saint-Joseph-de-Coleraine,CA,cancelled
2012-10-21,2009-09-26,325 812 1783,Khartoum,SD,covert
2010-12-02,2007-08-20,599 143 5603,Khartoum,SD,active
2018-03-06,2007-01-06,450 855 1368,Carazinho,BR,extraction
2017-01-03,2024-03-07,754 877 4745,El Cobre,VE,undercover surveillance
2012-12-27,2019-03-08,402 152 7573,Ojos de Agua,HN,cancelled
2017-09-10,2008-12-23,755 611 4658,Illkirch-Graffenstaden,FR,delayed
2008-11-19,2008-03-04,923 182 6657,Mocun,CN,rescue
2012-04-23,2017-03-14,860 677 2097,Xinheng,CN,under review
2008-01-26,2034-10-18,868 517 0741,Jan Kempdorp,ZA,interception
2011-05-20,2020-07-15,975 777 8453,Sanxi,CN,completed
2015-06-01,2032-07-03,267 475 9948,Miskolc,HU,completed
2009-12-09,2014-05-25,268 554 0027,Szeged,HU,compromised
2021-05-05,2016-10-21,682 509 5883,Trai Ngau,VN,counterintelligence
2009-03-29,2016-09-07,294 951 9087,Taiping,CN,active
2023-05-24,2032-08-21,761 205 2927,Tembongraja,ID,interception
2021-11-04,2015-12-28,980 726 7317,Krajan,ID,active
2007-11-30,2007-05-03,575 163 1734,Deder,ET,ongoing
2020-10-01,2024-04-04,913 408 5348,Zhongshan Donglu,CN,delayed
2008-11-26,2025-07-01,669 166 4493,Dubki,RU,undercover surveillance
2007-01-12,2018-05-20,210 557 0192,Chumpi,PE,covert
2016-06-28,2030-06-10,932 513 0614,Sukhothai,TH,interception
2008-05-14,2019-06-27,343 683 5652,Conchamarca,PE,undercover surveillance
2019-09-01,2026-12-13,988 799 9188,New Iloilo,PH,counterintelligence
2020-06-17,2016-11-02,677 287 0306,Kuanda,RU,surveillance
2021-03-10,2014-06-18,701 339 9505,Lisovi Sorochyntsi,UA,surveillance
