0,1,2,3,4,5
2017-01-31,2033-08-03,515 777 2727,Quillo,PE,cancelled
2009-02-05,2029-02-18,297 188 6152,Skövde,SE,counterintelligence
2007-03-08,2007-03-14,570 677 8233,Penanggungan,ID,under review
2015-04-04,2006-06-24,525 356 7020,Wuhu,CN,infiltration
2021-08-05,2021-01-19,181 628 6935,'s-Hertogenbosch,NL,extraction
2008-10-23,2024-05-07,794 580 9800,Mataya,PH,counterintelligence
2006-10-23,2008-04-04,659 792 4912,Yongning,CN,extraction
2006-11-03,2017-01-29,853 788 9107,Xiaoyangqi,CN,undercover
2015-08-15,2034-03-12,706 856 5059,Longjumeau,FR,surveillance
2010-05-01,2020-05-05,681 320 6579,Tegalgunung,ID,undercover
2013-05-03,2025-04-09,377 695 0952,Ciudad Nueva,DO,compromised
2016-11-24,2032-07-15,692 276 3811,Khirbat Tīn Nūr,SY,covert action
2009-04-18,2008-02-12,882 746 3378,Valparaíso,BR,extraction
2007-03-14,2010-02-02,692 762 4501,Arbais,ID,covert
2010-11-21,2010-10-13,104 889 1394,Kyaikkami,MM,reconnaissance
2012-03-12,2009-09-24,473 845 4912,Longchiqiao,CN,extraction
2017-12-26,2032-08-31,607 209 4750,Dongsheng,CN,completed
2016-06-19,2013-07-14,612 471 9206,Milton,GB,infiltration
2022-05-01,2011-06-21,812 472 9242,Evansville,US,interception
2021-09-28,2013-10-17,685 662 9139,Sakado,JP,high priority
2016-12-06,2012-05-09,330 387 7599,Keta,GH,active
2012-07-05,2023-07-02,714 451 3131,Utena,LT,reconnaissance
2016-06-30,2024-09-05,942 322 1607,Sala,SE,delayed
2017-05-12,2021-03-18,104 496 4535,Xingyi,CN,ongoing
2013-06-08,2010-07-20,376 889 9809,Agago,UG,surveillance
2023-07-02,2014-08-03,497 915 1082,Bolorejo,ID,cancelled
2005-08-06,2020-07-23,770 926 0141,General Alvear,AR,ongoing
2011-08-18,2016-11-02,941 810 0763,Punta Gorda,US,under review
2005-11-27,2009-12-26,302 266 3342,Balung Barat,ID,counterintelligence
2021-03-24,2011-11-21,897 668 2247,Sapu Padidu,PH,ongoing
2012-10-26,2026-08-11,691 117 8197,Shi’ao,CN,counterintelligence
2013-05-13,2012-09-23,536 612 6088,Xiamazhuang,CN,completed
2015-04-05,2011-02-27,492 450 5952,Yamrat,NG,compromised
2014-10-12,2028-09-21,815 300 6792,Rockford,US,undercover surveillance
2007-02-08,2014-02-25,463 486 6300,Bahía Blanca,AR,interception
2023-07-30,2027-01-11,367 751 3721,Brisbane,AU,covert
2023-01-03,2020-12-18,508 265 5037,Gunungkendeng,ID,surveillance
2019-02-12,2006-04-18,522 225 2206,Izyaslav,UA,covert
2008-03-22,2006-12-10,774 221 5636,Palotina,BR,under review
2022-04-17,2033-10-22,360 450 0437,Erjia,CN,infiltration
2015-03-26,2028-10-10,519 799 5322,Shums’k,UA,compromised
2012-04-01,2031-05-04,332 890 0122,Deir Ḥannā,IL,reconnaissance
2009-03-21,2027-11-13,603 265 5978,Giraldo,CO,covert
2008-04-03,2016-05-09,968 581 0742,Manhiça,MZ,interception
2015-09-14,2029-08-12,568 718 8932,Caotang,CN,counterintelligence
2018-06-01,2020-12-24,749 785 3026,Manjacaze,MZ,covert
2007-05-28,2021-09-07,784 540 4224,Suicheng,CN,interception
2006-08-18,2011-03-03,389 169 3286,Shuanglu,CN,infiltration
2011-12-18,2032-03-28,336 716 7606,Digby,CA,covert
2021-07-13,2007-01-11,474 189 3536,Mauraro,PH,interception
2011-01-14,2008-02-21,488 454 0814,Cai Doi Vam,VN,undercover surveillance
2020-03-28,2022-06-16,769 647 2175,Stráž nad Nisou,CZ,undercover
2006-11-04,2008-01-23,762 755 1066,Stockholm,SE,covert action
2011-12-25,2035-01-24,269 584 1100,Matsubara,JP,compromised
2017-05-17,2012-01-10,192 982 3938,Jieduo,CN,cancelled
2008-01-21,2034-06-27,122 792 1602,Monte Plata,DO,cancelled
2016-09-08,2010-01-31,967 668 8896,Caicó,BR,undercover surveillance
2012-08-02,2028-08-04,479 306 3329,Düsseldorf,DE,cancelled
2017-10-26,2014-09-28,211 841 4102,Dongsheng,CN,counterintelligence
2008-07-13,2019-07-21,368 401 7061,Horad Pinsk,BY,covert
2017-02-14,2024-11-15,996 844 5289,Dakhla,EH,surveillance
2005-05-21,2029-03-08,913 704 9916,Shawnee Mission,US,compromised
2022-09-29,2006-06-27,221 102 0250,Shuanghe,CN,active
2008-11-05,2031-08-19,517 795 1389,Freire,CL,active
2019-04-27,2015-03-10,351 734 6576,Non Narai,TH,counterintelligence
2020-05-01,2017-08-15,989 423 2298,Barra do Bugres,BR,surveillance
2013-04-30,2015-04-25,135 870 5552,Bantilan,ID,ongoing
2005-11-24,2029-06-26,507 411 5058,Quetta,PK,active
2012-11-10,2032-07-15,887 319 1183,Holma,NG,completed
2007-11-15,2030-02-24,281 486 4783,Santa Cruz da Graciosa,PT,covert action
2016-07-12,2017-05-05,192 303 6197,Lubenec,CZ,completed
2014-12-12,2016-12-25,458 596 2709,Cidikit Girang,ID,ongoing
2022-06-09,2016-09-21,675 645 9506,Pueai Noi,TH,covert
2023-08-21,2021-07-17,502 242 0843,Babakankadu,ID,under review
2007-06-24,2019-07-16,905 949 9667,Žabljak,ME,extraction
2006-04-18,2007-01-16,687 835 0330,Cibaregbeg,ID,counterintelligence
2022-03-03,2011-06-08,276 666 1353,Mölndal,SE,active
2007-03-25,2017-12-28,441 116 5766,Tvarožná,CZ,surveillance
2022-05-28,2026-05-07,602 655 1361,Peoria,US,ongoing
2021-05-31,2012-10-14,396 177 1441,Bantog,PH,covert
2014-03-09,2027-01-30,892 417 2144,Chamical,AR,counterintelligence
2006-12-13,2022-08-09,675 629 4114,Karmai,CN,delayed
2018-07-19,2031-02-05,782 778 0088,Ryazan’,RU,completed
2013-10-26,2013-02-01,394 849 6570,Campaka,ID,covert
2014-07-06,2030-11-26,481 107 6530,Nūrābād,IR,counterintelligence
2006-12-27,2017-05-25,920 842 6561,Neyvo-Rudyanka,RU,covert
2023-09-27,2030-12-20,985 708 4583,Calibishie,DM,covert
2018-06-10,2030-08-28,234 873 7293,Kampungbajo,ID,surveillance
2005-04-05,2031-01-03,366 282 3057,Skołyszyn,PL,covert action
2009-01-21,2023-10-03,847 404 8062,Eyvān,IR,under review
2008-01-28,2030-01-22,850 730 5362,Limoges,FR,high priority
2010-05-02,2025-09-04,669 880 0257,Huaiya,CN,completed
2017-03-30,2017-01-04,745 584 1667,Lingkou,CN,completed
2020-04-02,2020-05-19,471 104 5605,Paço,PT,reconnaissance
2007-11-06,2009-06-22,233 853 0419,Buawan,PH,cancelled
2022-12-09,2010-03-16,233 229 3874,Passo Fundo,BR,interception
2022-12-30,2033-04-25,897 705 3098,Yixi,CN,counterintelligence
2019-03-14,2023-09-21,406 860 9224,Conima,PE,surveillance
2009-12-15,2006-08-29,381 640 7216,Curahklapa,ID,reconnaissance
2015-03-05,2023-03-09,258 316 1595,Jardín,CO,surveillance
2017-05-22,2028-10-27,510 913 8598,Sinacaban,PH,cancelled
2010-06-15,2028-06-25,844 733 5721,Yablonovskiy,RU,undercover
2014-10-01,2022-04-24,899 149 6433,Bitin,PH,reconnaissance
2017-07-24,2026-04-28,518 531 7688,Périgny,FR,reconnaissance
2009-03-08,2007-09-19,937 737 9663,Bulongji,CN,extraction
2008-04-07,2031-08-17,340 560 3413,Pamakayo,ID,active
2017-12-10,2012-09-28,726 650 7107,Lakateng,ID,reconnaissance
2008-06-11,2008-01-10,188 782 5231,Pudoc,PH,interception
2011-04-23,2026-07-29,157 756 2733,Kočevje,SI,cancelled
2014-01-28,2006-07-15,767 957 4243,Klau,ID,covert action
2022-07-12,2007-06-22,748 644 6900,Castelo de Vide,PT,reconnaissance
2007-03-20,2031-09-24,822 967 9850,Singgugu,ID,high priority
2022-03-18,2027-05-17,361 611 1554,Guayabal de Síquima,CO,surveillance
2006-03-10,2010-11-14,160 221 4438,Kavajë,AL,reconnaissance
2018-07-18,2033-02-08,844 504 8500,Saskatoon,CA,covert
2016-10-11,2019-02-19,293 591 4512,Pinglumiao,CN,undercover
2022-01-30,2012-09-20,924 630 0404,Slobozia,MD,covert
2012-12-11,2014-01-03,933 351 0196,Североморск-3,RU,interception
2023-09-10,2016-10-17,104 887 7200,Talitsa,RU,covert
2015-07-03,2009-01-05,485 518 2442,Dupi,CN,ongoing
2015-01-05,2007-10-18,104 995 9431,Cran-Gevrier,FR,infiltration
2005-07-20,2025-02-10,778 988 1200,Debre Mark’os,ET,covert action
2015-07-11,2033-09-13,187 812 0192,Santiago de Subrrifana,PT,undercover surveillance
2013-10-16,2019-10-02,927 231 8598,Waipawa,NZ,completed
2015-02-24,2029-09-30,927 915 2217,Eslāmābād,IR,covert action
2011-05-01,2032-04-01,244 227 8779,Seversk,RU,rescue
2018-08-24,2014-12-26,153 161 5302,Växjö,SE,extraction
2023-06-20,2006-07-13,788 750 7393,Hashaat,MN,rescue
2005-10-22,2012-06-14,819 520 9125,Garahan,ID,undercover surveillance
2005-02-02,2032-07-04,948 261 1850,Boco,PT,cancelled
2017-08-19,2029-06-19,233 237 1111,Laveiras,PT,covert
2011-09-29,2026-11-14,692 119 0361,Axili,CN,covert
2019-05-25,2028-04-23,483 119 2179,Changshan,CN,covert
2011-12-20,2024-12-07,139 920 2207,Thành Phố Hạ Long,VN,reconnaissance
2019-12-29,2022-05-08,711 679 9397,Wręczyca Wielka,PL,interception
2021-04-14,2022-01-01,907 901 9732,Solingen,DE,under review
2010-06-13,2012-01-21,502 748 5359,Reisdorf,LU,under review
2019-11-22,2009-04-02,954 831 7922,Carayaó,PY,extraction
2017-02-16,2015-11-30,238 848 8270,Brzozów,PL,covert action
2008-04-15,2027-06-10,240 116 5832,Kaduengang,ID,high priority
2021-02-06,2025-11-10,797 410 6813,Bealanana,MG,cancelled
2016-04-09,2028-02-20,870 856 8410,Mogotes,CO,delayed
2008-01-04,2021-04-08,366 977 5474,Daogao,CN,surveillance
2016-09-27,2031-08-08,415 730 8362,Zahedan,IR,delayed
2011-11-28,2011-07-06,956 107 1883,Marhanets’,UA,under review
2011-09-29,2016-09-28,962 719 0416,Lopatinskiy,RU,undercover surveillance
2016-02-04,2033-12-19,507 199 5793,Stanisław Dolny,PL,undercover surveillance
2018-08-28,2032-09-09,100 508 2593,Sihe,CN,delayed
2006-11-07,2016-08-20,208 838 3045,Angus,CA,infiltration
2022-09-07,2010-11-20,412 529 3541,Andapa,MG,under review
2019-11-02,2011-10-06,380 293 5352,Edosaki,JP,covert
2023-02-07,2025-09-06,619 373 8791,Itatskiy,RU,cancelled
2009-02-06,2011-11-13,406 959 6177,Sumberagung,ID,extraction
2017-01-25,2028-09-18,374 846 1180,General José de San Martín,AR,surveillance
2012-12-13,2033-11-14,183 561 9522,Sezimovo Ústí,CZ,high priority
2011-05-22,2018-03-10,292 381 9432,Sozopol,BG,cancelled
2020-04-04,2010-05-10,250 460 6954,Concordia,AR,rescue
2021-04-21,2034-03-11,546 227 0778,Santa Cruz,PH,covert action
2023-01-06,2019-08-09,279 667 6294,Dafundo,PT,surveillance
2015-06-06,2017-05-10,162 612 4319,Düsseldorf,DE,completed
2023-03-22,2006-07-17,282 332 6455,Yingmaili,CN,delayed
2005-10-06,2019-09-15,956 730 5694,Mundybash,RU,high priority
2021-05-17,2032-01-24,942 826 4003,Shuigou,CN,active
2016-10-27,2033-10-28,340 744 9676,Kembangkerang Satu,ID,covert
2018-12-20,2017-01-05,983 955 5768,Pando,UY,ongoing
2019-03-26,2034-08-16,362 536 1103,Amman,JO,covert action
2012-03-23,2011-07-06,464 536 2270,Sumurgayam,ID,covert action
2016-07-01,2025-01-07,184 338 4151,Harderwijk,NL,covert
2011-08-16,2019-03-28,446 271 4757,Peseng,ID,completed
2021-10-15,2032-11-18,568 945 6505,Fangtian,CN,compromised
2016-01-15,2018-07-16,687 204 7053,Lenart v Slov. Goricah,SI,surveillance
2010-10-28,2028-10-16,817 978 2638,Amaraji,BR,rescue
2011-03-01,2021-10-17,303 917 6028,Qianjin,CN,undercover surveillance
2007-01-22,2013-10-16,487 107 8939,Tegalwero,ID,surveillance
2023-09-12,2012-03-25,542 207 8043,Konde,TZ,under review
2020-10-29,2016-02-01,271 211 5265,San Roque,AR,undercover surveillance
2010-02-04,2027-03-02,480 635 0437,Colonia Elía,AR,high priority
2015-04-10,2019-12-14,371 762 7219,Saitama,JP,infiltration
2012-09-15,2020-11-23,304 525 5440,Kute,ID,extraction
2022-01-27,2027-09-22,745 713 2451,Abelheira,PT,interception
2020-11-13,2030-03-16,432 694 0268,Sete Lagoas,BR,ongoing
2008-02-11,2010-08-10,399 131 7423,Vila de Sal Rei,CV,under review
2008-05-28,2010-07-20,218 864 0903,Velika Kladuša,BA,cancelled
2017-03-18,2022-05-14,337 537 5879,Timaru,NZ,reconnaissance
2017-03-23,2029-12-18,713 203 3423,Moog,PH,reconnaissance
2018-01-02,2031-08-09,968 917 1642,Guantou,CN,ongoing
2005-04-02,2018-08-28,999 766 5109,Barbacena,BR,delayed
2011-05-26,2018-09-24,877 972 4374,Cuamba,MZ,counterintelligence
2005-09-12,2016-10-30,387 838 8238,Chaoyang,CN,high priority
2007-04-27,2029-04-14,597 472 1619,Antalaha,MG,ongoing
2007-11-17,2035-01-03,667 698 0473,Srbinovo,MK,reconnaissance
2012-08-21,2007-07-10,183 647 4679,Urazovo,RU,interception
2014-12-08,2012-09-18,479 693 1425,Ilo,PE,surveillance
2005-07-24,2006-02-04,190 455 0643,Shashi,CN,extraction
2017-08-01,2027-07-01,907 788 9414,Unden,ID,surveillance
2016-02-14,2019-06-16,998 540 4100,Rzhev,RU,high priority
2011-12-09,2026-06-07,587 387 9232,Guanajay,CU,compromised
2020-05-17,2019-08-10,624 185 4146,Carrascal,PT,cancelled
2022-12-16,2018-06-23,735 432 8817,Längelmäki,FI,undercover surveillance
2010-08-19,2028-12-03,642 796 3916,Haishan,CN,surveillance
2015-07-12,2032-07-28,577 804 8609,Talca,CL,interception
2005-03-06,2018-09-12,394 670 5165,Wólka Pełkińska,PL,delayed
2018-08-12,2028-09-14,808 178 0116,Liping,CN,extraction
2011-10-20,2016-04-13,619 931 2226,Los Angeles,MX,covert
2009-04-23,2016-05-25,116 482 9934,Tembol,ID,rescue
2008-01-04,2014-12-20,667 452 9670,Didian,CN,extraction
2020-10-15,2034-10-22,832 119 8764,Krajan Kedungsalam,ID,undercover surveillance
2020-10-04,2012-06-16,489 920 8135,Futian,CN,infiltration
2005-03-11,2025-09-13,110 761 1089,Serra Negra,BR,infiltration
2012-09-08,2029-12-06,425 658 7103,Fichē,ET,delayed
2013-08-19,2011-11-16,217 829 5832,Kruhlaye,BY,high priority
2006-04-03,2027-04-28,789 854 1108,Āl Ma‘ūdah,YE,ongoing
2018-08-05,2013-05-30,465 738 2904,Tiyuguan,CN,compromised
2013-12-01,2034-02-13,271 406 6912,Pancheng,CN,interception
2015-05-01,2006-03-01,951 379 9254,Xinquansi,CN,extraction
2019-09-26,2007-07-06,740 837 8557,Heichengzi,CN,covert action
2007-07-12,2026-08-16,848 628 4758,Napanee Downtown,CA,rescue
2008-08-08,2017-12-09,151 683 3639,Vanino,RU,reconnaissance
2007-10-15,2013-06-09,392 958 5062,Duqiong,CN,under review
2014-07-22,2010-02-09,848 711 9871,Kamsack,CA,compromised
2022-07-31,2032-11-01,714 529 8608,Opoczno,PL,under review
2019-01-21,2023-09-07,934 192 5090,Samothráki,GR,active
2010-05-01,2023-04-13,772 763 9767,Irapa,VE,cancelled
2016-07-11,2030-05-18,848 709 4281,Tromsø,NO,high priority
2012-06-03,2033-06-06,659 958 1370,Yurino,RU,extraction
2023-06-29,2029-01-31,948 108 5475,Hujiaba,CN,infiltration
2019-03-04,2035-01-04,811 237 5242,Nacka,SE,active
2006-08-16,2026-04-27,772 159 2201,Fort Pierce,US,undercover
2014-01-11,2029-03-05,127 783 6864,Shunhe,CN,under review
2006-05-13,2009-11-17,460 265 1631,Palmira,PA,infiltration
2009-12-05,2022-04-14,522 858 0339,Luqiao,CN,undercover
2009-08-21,2015-12-13,925 301 7340,Colesberg,ZA,reconnaissance
2016-07-26,2022-12-31,569 242 7121,Jarada,ID,covert
2018-02-22,2026-05-31,730 198 8690,Echarate,PE,delayed
2009-06-10,2032-01-14,956 121 1249,Karasuk,RU,counterintelligence
2023-01-19,2029-05-05,705 204 5277,Sholokhove,UA,active
2015-07-29,2032-04-07,581 345 8195,Maych’ew,ET,extraction
2010-07-31,2012-05-08,763 417 7698,Galis Dua,ID,undercover surveillance
2005-06-29,2009-01-05,176 631 2719,Sukadana Selatan,ID,covert action
2022-08-14,2023-12-18,135 645 8445,Mocoa,CO,under review
2018-11-14,2020-02-11,571 247 3768,Conceição das Alagoas,BR,covert action
2017-05-01,2026-03-05,958 708 1352,Campos Gerais,BR,counterintelligence
2011-06-16,2034-08-31,842 151 4232,Tawau,MY,active
2018-07-29,2023-11-02,676 324 6930,Ribeirinha,PT,delayed
2010-08-07,2026-12-21,515 422 9265,Itauguá,PY,interception
2022-02-19,2025-09-26,285 134 4676,Ndendé,GA,under review
2020-07-16,2014-01-28,161 360 2304,Gračac,HR,high priority
2023-10-31,2030-07-10,279 458 0027,Kambove,CD,covert
2022-09-11,2008-09-15,591 736 6508,Laxey,IM,undercover surveillance
2008-09-27,2031-09-25,639 765 5610,Selenicë,AL,undercover
2011-07-15,2012-05-12,438 858 1171,Damawato,PH,compromised
2016-04-29,2016-05-22,550 100 4373,Sérvia,GR,infiltration
2005-06-16,2023-04-19,871 720 7703,Ziyang,CN,surveillance
2008-02-04,2011-10-15,374 478 4364,Mobaye,CF,rescue
2016-04-18,2008-08-04,446 365 0338,Libmanan,PH,compromised
2018-07-06,2033-08-18,102 368 9612,Xiaoyue,CN,covert action
2016-02-12,2013-05-17,634 339 4766,Metu,ET,interception
2012-08-20,2026-02-09,859 936 0839,Darłowo,PL,undercover surveillance
2008-05-13,2027-02-02,500 724 3325,Piranshahr,IR,rescue
2017-04-30,2023-08-17,600 326 9751,Calceta,EC,compromised
2005-05-29,2031-07-01,526 872 2821,Laprida,AR,delayed
2005-08-22,2033-01-05,957 187 6616,Aborlan,PH,reconnaissance
2008-03-15,2019-02-27,417 750 5164,Amieirinha,PT,reconnaissance
2023-04-25,2020-03-28,968 630 3852,Cotabambas,PE,under review
2010-10-25,2011-11-13,603 279 8813,Jhingergācha,BD,reconnaissance
2012-09-21,2019-10-30,880 886 8269,San Matías,BO,infiltration
2015-09-23,2007-03-03,893 530 1785,Tongli,CN,active
2010-06-07,2007-07-08,604 299 2441,Liuji,CN,undercover surveillance
2011-08-21,2008-09-05,796 763 3383,Kazimierz Dolny,PL,rescue
2020-05-13,2028-07-04,878 170 2108,Hoboksar,CN,rescue
2017-12-16,2013-02-10,444 499 2936,Boucinha,PT,counterintelligence
2020-08-01,2012-02-14,705 136 9607,Zhinvali,GE,covert
2023-01-12,2034-04-19,102 147 7968,Envigado,CO,active
2005-08-11,2018-07-08,241 977 0322,Tsingoni,YT,ongoing
2014-04-11,2007-01-22,405 273 1542,Jocotenango,GT,covert
2007-07-29,2023-11-02,349 164 9315,Mikulintsy,UA,compromised
2011-04-10,2027-03-19,977 275 4774,Santo Rosario,PH,under review
2017-09-27,2018-02-03,873 611 7556,Dąbie,PL,completed
2018-09-10,2012-02-26,740 270 7014,Yazd,IR,compromised
2018-06-22,2014-02-22,590 251 3865,Enhtal,MN,counterintelligence
2011-01-23,2023-05-12,124 246 5754,Limeil-Brévannes,FR,under review
2007-04-25,2020-11-04,762 310 7092,Vũng Tàu,VN,under review
2007-09-10,2018-03-07,251 542 0174,Aygezard,AM,compromised
2011-10-15,2021-10-07,394 497 6871,Condong,ID,under review
2009-07-24,2007-06-14,770 254 5648,Shikhany,RU,interception
2014-06-10,2021-10-01,808 872 8404,Hepo,CN,covert action
2010-11-25,2033-01-23,696 706 8079,Pasirmalang,ID,counterintelligence
2007-09-25,2008-10-02,137 200 1561,Władysławowo,PL,covert action
2008-02-07,2015-04-20,844 758 4469,União dos Palmares,BR,active
2015-09-21,2021-09-18,612 491 4420,Skalánion,GR,extraction
2022-10-16,2025-01-18,549 284 0815,Heling,CN,high priority
2007-08-31,2015-08-10,847 827 3813,La Molina,PE,reconnaissance
2021-10-02,2016-09-28,860 945 5000,Wanli,CN,covert
2014-05-28,2032-03-31,779 429 4748,Steinkjer,NO,surveillance
2010-09-22,2019-01-15,805 143 9169,Lodoyo,ID,under review
2011-11-14,2009-07-06,412 646 3746,L’vovskiy,RU,surveillance
2010-08-17,2014-07-01,542 740 7464,Tahala,MA,interception
2007-10-08,2028-08-20,357 881 5777,Kargowa,PL,surveillance
2020-12-20,2025-04-04,991 898 2386,Hengshi,CN,covert
2012-11-02,2033-11-08,402 819 0954,Omaha,US,covert action
2017-04-01,2022-07-04,849 167 9350,Casais,PT,counterintelligence
2011-02-27,2024-04-05,266 699 6907,Linköping,SE,infiltration
2020-10-07,2032-08-22,991 250 8883,Batanghari,ID,surveillance
2007-05-11,2011-08-20,307 130 3598,Ribeiro,PT,delayed
2023-02-15,2013-01-20,908 427 9354,Raminho,PT,high priority
2005-12-25,2023-05-03,212 413 2722,Luoshe,CN,rescue
2013-09-16,2011-07-28,368 710 6229,Langádhia,GR,ongoing
2011-05-13,2015-07-11,767 657 9477,Las Lomas,PA,under review
2005-03-15,2011-09-28,558 867 1359,Shisui,JP,ongoing
2016-11-23,2014-07-09,887 889 3079,Nossa Senhora do Socorro,BR,rescue
2007-07-01,2031-07-31,711 603 0322,Kovdor,RU,delayed
2020-03-24,2015-02-07,712 608 9196,Laoxingchang,CN,cancelled
2008-04-04,2024-07-08,251 660 5877,Sangalhos,PT,covert action
2007-04-27,2023-07-21,400 390 1516,Songkeng,CN,active
2006-09-30,2034-12-10,941 863 1221,Maradabangga,ID,surveillance
2019-11-14,2032-05-03,460 949 0331,Vinha,PT,infiltration
2012-11-16,2011-07-27,753 885 8390,Zhouxi,CN,counterintelligence
2012-09-15,2023-07-03,109 314 9191,Cantaura,VE,cancelled
2007-07-29,2024-06-18,287 236 7004,Colima,CR,delayed
2008-02-03,2029-10-16,901 538 4070,Barão de Cocais,BR,counterintelligence
2012-04-12,2024-07-15,215 283 4342,Gujiang,CN,high priority
2021-05-25,2028-05-30,650 492 3431,Bai’e,CN,under review
2023-08-08,2032-07-12,431 776 0208,Uusikaupunki,FI,extraction
2012-10-10,2015-02-20,764 469 0774,Shiyaogou,CN,ongoing
2017-02-11,2010-03-29,320 899 9782,Sonina,PL,infiltration
2015-07-05,2031-07-18,702 526 2809,Bailan,PH,undercover
2020-10-28,2028-03-23,132 436 8156,El Peñol,CO,high priority
2012-03-11,2012-12-04,404 627 7914,Labney,PH,surveillance
2021-06-04,2015-05-30,415 552 6460,Laguna,BR,extraction
2014-10-02,2011-06-28,193 886 0713,Rama,NI,rescue
2023-11-09,2034-04-15,914 802 4901,Huangbao,CN,completed
2009-02-15,2015-09-13,399 902 1930,Almoínhas Velhas,PT,rescue
2014-12-24,2023-03-07,871 749 3766,Huating,CN,interception
2008-04-13,2026-10-25,701 878 0631,Fargo,US,ongoing
2007-09-07,2022-05-15,375 536 6705,Pitogo,PH,covert action
2009-11-14,2012-04-27,647 716 9770,Heishan,CN,interception
2011-03-22,2014-02-04,816 907 4253,Torres Vedras,PT,compromised
2017-10-24,2021-12-14,177 526 7156,Bubanza,BI,covert
2005-07-20,2026-07-21,721 524 9037,Abricots,HT,reconnaissance
2008-10-10,2006-04-15,505 818 5968,Boissevain,CA,undercover
2023-07-30,2008-12-19,630 821 5098,Fredrikstad,NO,undercover
2014-07-09,2011-06-17,729 922 6946,Xujia,CN,rescue
2007-01-23,2016-06-14,222 971 0556,Ban Phaeo,TH,infiltration
2015-12-04,2019-04-17,983 794 9059,Singabarong,ID,infiltration
2010-01-01,2007-03-05,944 938 5176,Long Layu,ID,extraction
2023-05-16,2025-06-24,786 211 2364,Bromölla,SE,covert
2020-07-08,2021-04-11,400 187 6725,Kochetok,UA,reconnaissance
2009-10-04,2032-11-29,918 473 3317,Jingxi,CN,undercover surveillance
