0,1,2,3,4,5
2012-10-01,2034-06-02,510 651 2865,Kalamangog,PH,interception
2017-10-04,2016-12-08,801 470 4890,Paris 12,FR,undercover surveillance
2010-12-02,2007-01-08,746 966 3793,Lindong,CN,infiltration
2005-01-28,2021-03-10,768 521 7236,Pucheng,CN,undercover
2008-02-19,2028-05-28,936 668 8209,Palma De Mallorca,ES,completed
2022-04-03,2025-09-08,805 990 9674,Pasirputih,ID,completed
2019-12-14,2021-04-12,745 771 4135,Ménaka,ML,covert action
2019-12-15,2027-08-06,353 821 6890,Zgłobień,PL,undercover surveillance
2007-08-26,2012-11-14,124 826 9205,Bokor,ID,cancelled
2013-07-05,2030-12-28,229 931 7559,Warri,NG,cancelled
2018-07-15,2019-06-15,727 325 3946,Perdões,BR,undercover
2010-09-17,2027-01-10,704 311 8055,Vila Nova,PT,covert action
2009-06-06,2028-12-10,729 710 5197,Shazi,CN,high priority
2021-01-03,2013-07-13,893 782 4269,Wanling,CN,undercover
2023-04-07,2022-02-06,539 854 3672,Nantuo,CN,extraction
2008-07-13,2024-03-03,927 758 6449,Gampang,ID,undercover surveillance
2013-11-08,2008-04-30,384 579 4690,Huangzhu,CN,undercover
2010-01-27,2033-07-17,762 958 7293,Siilinjärvi,FI,compromised
2021-11-01,2029-07-05,340 375 2642,Al Manşūrah,EG,cancelled
2017-02-19,2010-11-18,832 261 0062,Orléans,FR,compromised
2010-04-14,2008-07-01,843 372 0053,Perfilovo,RU,interception
2020-05-26,2010-05-23,389 476 8913,Düsseldorf,DE,cancelled
2007-08-27,2030-04-13,225 882 2469,Waishan,CN,interception
2018-10-15,2020-03-09,597 205 3031,Jawor,PL,counterintelligence
2013-06-11,2027-03-30,405 504 6196,La Unión,VE,extraction
2010-07-15,2029-07-23,244 993 8408,Nanzamu,CN,rescue
2015-12-19,2006-09-22,133 926 0190,Paratunka,RU,covert
2021-09-01,2018-05-02,658 797 9182,Cirahab,ID,active
2017-02-27,2009-09-08,454 794 2951,A Yun Pa,VN,ongoing
2018-08-17,2025-12-20,719 144 5564,Wolofeo,ID,infiltration
2005-03-20,2013-01-06,237 684 3037,Hamm,DE,surveillance
2018-02-03,2014-08-16,659 223 2296,Ban Nahin,LA,cancelled
2016-10-03,2019-09-21,601 907 8937,Lovas,HR,interception
2012-05-10,2007-03-31,702 986 0742,Tibati,CM,cancelled
2006-06-05,2015-02-10,933 949 9245,Ćićevac,RS,delayed
2018-09-04,2020-06-05,937 817 9602,Beijiang,CN,infiltration
2023-01-11,2016-09-01,276 447 2517,Pucara,PE,surveillance
2010-12-17,2024-01-25,943 369 6699,Julayjilah,SA,under review
2018-09-13,2016-05-10,552 264 6260,Bordeaux,FR,compromised
2005-04-16,2013-04-29,463 600 9287,Shanhe,CN,under review
2005-12-29,2030-04-18,108 927 5102,Nagano-shi,JP,cancelled
2008-10-19,2023-12-28,101 177 2801,Clarin,PH,counterintelligence
2016-02-22,2027-07-07,441 315 5733,Yacheng,CN,high priority
2018-03-17,2011-11-05,652 302 8439,Vanves,FR,completed
2008-05-14,2028-06-07,485 883 4884,Verenchanka,UA,delayed
2006-08-03,2025-10-05,203 838 8613,Norwalk,US,interception
2011-06-05,2026-05-29,388 252 7021,Ponte da Pedra,PT,rescue
2019-05-11,2018-08-09,677 246 0040,Foumbouni,KM,covert
2021-02-11,2018-04-18,604 995 1899,Pithoro,PK,undercover surveillance
2013-02-07,2026-08-23,977 755 0540,Shatoja,PE,high priority
2011-12-11,2033-01-30,311 969 8217,Beigao,CN,covert action
2018-07-13,2026-02-24,279 630 4517,Měnín,CZ,rescue
2015-11-27,2007-10-04,215 139 7985,Piedrancha,CO,cancelled
2019-04-01,2007-02-07,678 185 8211,Checca,PE,rescue
2009-04-16,2026-05-04,325 348 0722,El Tambo,CO,active
2007-01-19,2033-08-12,525 694 3067,Saint John’s,AG,completed
2006-06-03,2017-03-15,219 171 0445,Doumen,CN,covert
2012-05-17,2012-10-01,617 197 2160,Hengjing,CN,surveillance
2012-11-04,2012-10-22,837 924 0045,Bolhrad,UA,undercover
2010-07-09,2024-10-05,412 673 0551,Syktyvkar,RU,rescue
2016-12-03,2010-10-14,191 979 5444,Obroshyne,UA,compromised
2009-11-28,2032-02-26,651 742 6017,Krasnodon,UA,cancelled
2009-11-29,2006-02-01,950 236 0784,Rumilly,FR,surveillance
2021-10-09,2019-03-07,183 176 3947,Kusatsu,JP,delayed
2010-10-31,2027-10-31,299 954 1892,Gandrungmangu,ID,ongoing
2017-11-29,2011-08-27,959 524 1716,San Luis,PH,interception
2020-05-20,2032-07-03,637 628 4653,Priupskiy,RU,undercover
2019-01-01,2025-02-01,337 931 6678,Buđanovci,RS,infiltration
2021-12-03,2023-03-24,602 231 9959,Pueblo Nuevo,CO,compromised
2005-09-20,2024-03-04,434 462 5527,Miguel Hidalgo,MX,compromised
2005-02-10,2030-09-21,141 292 8575,Pategi,NG,covert action
2014-05-10,2022-02-03,995 558 2441,Baratan,ID,covert
2015-01-12,2019-12-31,246 524 5551,São Mamede,PT,cancelled
2008-07-06,2024-09-15,293 876 7365,Priob’ye,RU,ongoing
2008-02-27,2024-11-29,748 984 9730,Stockholm,SE,interception
2023-07-15,2030-01-12,269 778 9927,Sydney,AU,infiltration
2020-12-12,2015-07-07,982 747 2162,Spas-Klepiki,RU,infiltration
2020-05-31,2010-06-13,841 908 4309,Klyuchevskiy,RU,delayed
2023-08-16,2007-10-06,471 385 7425,Mangulewa,ID,infiltration
2012-08-28,2028-07-28,227 135 2098,Dnestrovsc,MD,ongoing
2020-12-22,2018-12-05,775 823 3274,Tanarara,ID,counterintelligence
2014-01-04,2027-11-29,345 723 2663,Bagakay,PH,cancelled
2006-01-04,2029-08-06,512 535 1306,Bethel Town,JM,completed
2016-05-21,2015-07-29,268 618 0934,Радовиш,MK,surveillance
2005-04-03,2012-09-21,932 671 6199,Gaoling,CN,counterintelligence
2018-05-31,2030-05-29,970 426 8819,Anh Son,VN,reconnaissance
2012-09-14,2008-11-10,273 660 0711,Yelizavetinskaya,RU,undercover surveillance
2009-03-31,2030-12-25,200 250 7477,Kerkrade,NL,cancelled
2023-12-02,2016-10-15,303 241 2061,Denver,US,infiltration
2010-09-14,2015-08-06,163 731 5529,Eastern Suburbs Mc,AU,active
2011-07-31,2013-07-09,650 640 4011,At Tall al Kabīr,EG,cancelled
2012-03-22,2023-04-08,357 520 5599,Kasembon,ID,rescue
2008-06-22,2011-04-30,385 370 9167,Debrzno,PL,completed
2015-06-06,2010-01-27,530 638 5243,Balun,ID,infiltration
2008-09-13,2013-02-07,329 232 6550,Coolock,IE,extraction
2013-10-31,2027-05-07,704 199 2255,Arnoia,PT,compromised
2019-02-21,2024-08-05,943 913 6530,Strellc i Epërm,XK,extraction
2018-02-05,2010-05-24,696 148 7309,Chrást,CZ,infiltration
2005-05-04,2018-09-05,587 198 3016,Dubti,ET,infiltration
2009-12-01,2032-11-24,166 337 1094,Ciro Redondo,CU,delayed
2020-10-31,2012-09-15,428 441 1874,Pásion,GR,reconnaissance
2023-08-07,2032-06-06,599 108 4120,Hongdu,CN,covert
2013-06-09,2012-07-29,735 738 5421,Brejo Santo,BR,active
2022-11-14,2006-09-26,764 606 6402,Koíla,GR,compromised
2006-05-08,2021-08-11,432 178 4271,Picungbera,ID,completed
2007-12-31,2019-11-10,443 421 5543,Batiano,PH,counterintelligence
2017-05-20,2010-11-16,397 995 8830,Adigeni,GE,extraction
2019-08-14,2030-07-11,169 133 8783,Marseille,FR,infiltration
2012-09-04,2026-05-25,939 115 1629,Dargaz,IR,undercover surveillance
2011-07-13,2018-03-04,601 529 2825,Santa Catalina,UY,interception
2016-08-09,2017-11-05,479 590 3121,Panacan,PH,ongoing
2016-03-01,2027-02-18,684 857 0785,Sayḩūt,YE,under review
2016-05-02,2009-03-03,622 861 7404,Ngamba,ID,rescue
2023-01-01,2009-11-24,720 205 3532,Kertahayu,ID,covert
2009-12-14,2011-01-27,797 436 9740,Kosiv,UA,infiltration
2006-12-04,2034-06-19,704 454 1919,Tengah,ID,surveillance
2021-07-01,2034-11-14,530 695 4700,Södertälje,SE,extraction
2005-04-03,2030-10-16,963 134 6348,Mwinilunga,ZM,covert
2009-04-15,2017-07-31,880 272 6572,Kuangsan,ID,interception
2013-11-01,2021-06-14,369 743 5851,El Tambo,CO,surveillance
2012-11-16,2007-10-15,937 636 9074,El Peñón,DO,under review
2018-09-14,2025-12-26,127 488 0961,Kristianstad,SE,counterintelligence
2006-08-09,2009-02-07,766 849 9838,Lindavista,MX,extraction
2012-03-26,2020-09-23,808 265 7860,Ciyun,CN,cancelled
2022-03-25,2021-02-05,269 870 1547,Taytay,PH,active
2019-04-16,2029-02-18,383 586 4593,Aqaba,JO,active
2018-02-05,2023-05-09,862 161 9329,Registro,BR,surveillance
2009-12-16,2034-11-11,589 665 3112,Kostyantynivka,UA,infiltration
2020-09-19,2022-11-20,869 507 5185,Margamukti,ID,high priority
2014-02-17,2020-01-15,282 432 9975,Zopilotepe,HN,delayed
2016-03-28,2026-04-01,670 932 2961,Wangshi,CN,compromised
2020-02-11,2013-11-13,196 160 1606,Coripata,BO,undercover
2017-06-13,2025-01-12,144 860 4430,Donja Brela,HR,interception
2009-05-18,2024-11-18,585 285 4867,Plyeshchanitsy,BY,compromised
2017-03-04,2021-11-02,983 537 4803,Rezh,RU,undercover surveillance
2007-02-27,2034-02-06,457 204 7522,Lumbang,PH,covert
2009-07-26,2007-12-26,836 707 0503,Huaping,CN,extraction
2013-10-08,2029-07-09,742 289 8085,Sincé,CO,cancelled
2013-01-19,2033-06-20,656 666 8230,Baihe,CN,active
2017-01-09,2030-03-16,883 463 1453,Namwala,ZM,cancelled
2010-08-13,2028-10-14,728 298 7315,Zhagang,CN,undercover
2009-07-30,2020-11-07,900 158 8590,Ad Dīs ash Sharqīyah,YE,delayed
2015-05-03,2025-08-26,976 447 8817,Masis,AM,completed
2018-11-13,2029-02-12,840 774 4764,Gannan,CN,cancelled
2006-10-07,2013-02-26,957 435 1254,Shuangjie,CN,covert
2016-09-10,2028-12-21,715 580 3168,Zhabagly,KZ,rescue
2009-02-16,2034-04-12,291 437 7510,Guanshan,CN,extraction
2017-11-07,2035-01-18,812 176 1933,Evansville,US,reconnaissance
2016-05-09,2032-02-17,962 635 4846,Tiztoutine,MA,covert action
2019-08-28,2020-07-12,975 885 4635,Kohlu,PK,rescue
2011-12-26,2026-12-04,848 448 0445,Zyuzino,RU,surveillance
2013-05-04,2010-04-22,800 837 4566,Yongjiahe,CN,cancelled
2011-10-14,2020-06-18,685 439 5958,Chamni,TH,undercover
2012-03-01,2009-01-07,704 343 3664,Sypniewo,PL,surveillance
2014-02-07,2014-01-02,625 968 3025,Vlissingen,NL,high priority
2011-07-02,2021-01-15,400 194 3927,Žalec,SI,reconnaissance
2017-03-26,2024-12-04,658 627 9467,Muladbucad,PH,rescue
2023-07-06,2034-03-08,874 329 8361,Ratenggoji,ID,reconnaissance
2018-01-11,2013-07-26,132 401 4924,Podolí,CZ,counterintelligence
2013-11-03,2006-11-04,553 750 1630,San Luis Jilotepeque,GT,compromised
2021-10-22,2025-03-02,197 949 6877,Damaturu,NG,interception
2011-06-08,2028-11-12,399 259 7983,Torreira,PT,high priority
2012-06-11,2013-11-21,654 759 5152,Balakliya,UA,compromised
2020-09-04,2032-06-29,423 603 3758,Chaguaní,CO,reconnaissance
2018-10-31,2025-12-10,554 123 5250,Salta,AR,covert action
2005-04-17,2026-09-17,269 346 0637,Banī Khallād,TN,rescue
2022-08-02,2007-05-18,212 161 8704,Haitang,CN,surveillance
2023-03-25,2013-09-01,400 978 1637,Lipce Reymontowskie,PL,extraction
2007-11-30,2026-08-21,997 188 4756,Taihe Chengguanzhen,CN,under review
2021-03-27,2009-03-13,335 238 2296,Palcza,PL,interception
2021-01-10,2018-12-20,419 768 9396,Semibratovo,RU,covert action
2008-07-19,2030-01-11,612 416 5794,Minneapolis,US,high priority
2007-05-15,2034-12-08,303 272 7275,Ulcinj,ME,completed
2019-06-18,2024-07-11,672 691 5053,Helie,CN,completed
2010-07-25,2025-07-27,915 203 0214,Shirokovskiy,RU,under review
2013-03-01,2012-08-14,374 307 1527,Mgachi,RU,covert action
2022-03-06,2018-08-08,914 646 6362,San Agustin,PH,ongoing
2016-09-07,2028-03-07,672 833 3931,Diébougou,BF,delayed
2020-08-23,2011-11-07,532 410 7398,Uppsala,SE,high priority
2022-12-21,2026-02-28,322 280 8301,Jastrzębia Góra,PL,compromised
2018-04-06,2013-05-27,385 975 0860,Ngarus,ID,rescue
2005-02-03,2011-03-20,571 569 3493,Béziers,FR,reconnaissance
2012-04-09,2030-04-19,474 955 9866,Tanahwurung,ID,undercover
2006-01-20,2024-08-30,578 676 9070,Kudus,ID,compromised
2014-03-16,2019-04-10,219 413 7855,Esperantina,BR,active
2010-02-05,2026-02-10,752 538 9327,Ngajum,ID,interception
2009-01-28,2009-05-15,487 792 0603,Basqal,AZ,cancelled
2020-01-10,2020-03-01,172 142 4611,Dzüyl,MN,covert action
2009-08-13,2012-03-27,978 908 5746,Vahdat,TJ,ongoing
2019-02-22,2024-08-29,717 173 9187,Prengtale,ID,counterintelligence
2014-06-15,2027-08-26,510 209 2330,Palompon,PH,cancelled
2006-08-06,2016-01-31,893 473 9415,Cinagrog Girang,ID,cancelled
2015-02-26,2014-06-27,236 445 5345,Stavyshche,UA,compromised
2024-01-26,2008-02-21,224 959 5687,Shangsanji,CN,interception
2021-05-27,2010-01-02,324 343 1906,Tarczyn,PL,under review
2008-08-06,2030-11-22,501 291 5068,Ban Nahin,LA,undercover surveillance
2021-08-03,2024-11-06,450 985 9069,Saint Hubert,MU,active
2023-01-16,2029-02-27,394 451 7217,Capitán Solari,AR,delayed
2019-01-08,2034-06-20,286 719 2424,Aconibe,GQ,ongoing
2019-04-15,2023-04-10,706 614 6251,North Shore,NZ,rescue
2013-06-17,2018-03-07,991 861 8317,Kebon Tengah,ID,reconnaissance
2021-12-28,2019-05-02,414 850 6155,Ebetsu,JP,reconnaissance
2006-12-16,2029-01-06,980 112 4961,Kaishantun,CN,undercover surveillance
2013-08-24,2030-07-01,889 173 8718,Lukolela,CD,compromised
2017-05-20,2031-03-31,487 368 9245,Lijia,CN,infiltration
2011-07-22,2026-12-09,474 184 3185,Cái Nhum,VN,delayed
2008-01-25,2028-11-20,401 857 3224,Tuzhai,CN,extraction
2019-04-18,2023-06-06,910 580 8740,Nanyanchuan,CN,counterintelligence
2014-12-29,2022-09-12,569 520 5922,Cama Juan,PH,extraction
2007-03-01,2017-12-11,839 376 5484,Bulgan,MN,under review
2010-02-19,2013-09-26,293 444 4345,Zamoskvorech’ye,RU,interception
2016-01-17,2014-08-24,975 445 2089,Al ‘Udayn,YE,extraction
2009-06-21,2034-03-12,198 954 9097,Fengshan,CN,undercover
2019-11-15,2009-03-07,985 673 6762,Åkersberga,SE,high priority
2019-08-17,2015-04-16,766 630 0084,Pohang,KR,covert action
2022-10-07,2025-10-10,734 779 6110,Huddinge,SE,under review
2019-04-25,2007-04-11,556 576 5415,Rosario del Ingre,BO,undercover surveillance
2019-06-15,2013-10-18,636 622 9009,Delta del Tigre,UY,infiltration
2018-05-24,2013-08-12,522 163 1011,Penanggal,ID,counterintelligence
2011-09-10,2025-03-22,973 958 0739,Socorro,CO,covert action
2020-10-01,2033-10-13,782 202 1914,Paris 17,FR,covert
2006-07-02,2009-06-30,334 912 3632,Huaxijie,CN,covert action
2017-07-27,2007-01-08,575 221 3866,Phaya Thai,TH,counterintelligence
2010-01-23,2034-03-04,903 519 5200,Lysogorskaya,RU,covert
2012-09-07,2015-10-08,448 435 5606,Atescatempa,GT,undercover
2014-02-13,2015-01-07,794 312 1589,Cortes,PT,under review
2007-12-01,2031-05-12,740 270 8446,Huanghua,CN,active
2014-02-13,2028-06-12,119 341 5394,Korçë,AL,rescue
2018-10-14,2021-07-23,742 890 5981,Lawesigalagala Timur,ID,counterintelligence
2012-06-15,2011-08-09,427 362 1411,Tiout,MA,under review
2006-10-26,2013-09-03,461 446 9337,Janikowo,PL,high priority
2005-04-08,2017-05-17,142 205 7770,Prado,CO,cancelled
2016-03-27,2007-09-21,309 711 2136,Talugtug,PH,surveillance
2023-04-19,2021-11-24,510 819 5044,Berlin,DE,compromised
2010-04-06,2016-11-22,308 929 8764,Kuliyapitiya,LK,high priority
2012-05-24,2007-09-04,639 557 3456,Sochi,RU,reconnaissance
2006-06-23,2028-09-12,188 213 7888,Ussuriysk,RU,counterintelligence
2005-08-29,2024-08-07,698 936 1592,Skellefteå,SE,active
2005-03-21,2025-04-15,402 250 6972,La Paz,CO,rescue
2013-04-25,2033-11-02,389 432 1416,Wuquan,CN,ongoing
2006-09-10,2006-03-30,311 998 7770,Bezons,FR,high priority
2011-08-24,2032-10-08,753 260 7055,Baffa,PK,high priority
2022-10-28,2022-03-17,299 633 0743,Álvares Machado,BR,delayed
2014-09-26,2014-01-12,258 908 3598,Antas,PT,extraction
2022-08-26,2010-10-13,546 156 4691,Da’an,CN,interception
2011-11-11,2012-05-05,735 674 5289,Kuttu,FM,reconnaissance
2020-10-27,2010-06-25,959 181 8845,Timrat,IL,under review
2018-02-15,2015-09-11,983 806 8575,Pindi Gheb,PK,covert action
2018-04-15,2033-11-01,672 467 8771,Guimarei,PT,completed
2020-01-14,2021-02-02,461 792 9367,Andovoranto,MG,undercover
2009-05-12,2021-10-01,625 382 4725,Ourense,ES,infiltration
2019-01-07,2020-04-12,658 515 9185,Pacasmayo,PE,cancelled
2011-07-11,2032-01-02,954 180 3552,Svoge,BG,completed
2006-01-29,2034-11-15,728 811 8342,Horizonte,BR,undercover surveillance
2006-10-18,2029-09-28,861 496 4335,Chyhyryn,UA,covert action
2021-07-23,2012-10-11,780 846 2514,Chino,JP,extraction
2012-08-29,2013-03-18,835 923 2954,Sypniewo,PL,cancelled
2011-01-06,2035-01-12,270 865 3692,Villefranche-sur-Mer,FR,covert action
2009-08-17,2022-08-24,917 725 0900,Ciladaeun,ID,rescue
2014-08-23,2014-09-23,824 776 5910,Valeirinha,PT,ongoing
2005-11-05,2011-09-28,566 392 3922,Changjiangbu,CN,covert
2010-12-08,2032-11-28,435 555 9740,Irati,BR,cancelled
2023-11-25,2023-04-26,862 210 9482,Krajan Keboromo,ID,infiltration
2005-12-05,2016-09-25,368 425 5238,Daja,ID,active
2020-03-24,2019-08-25,417 281 3942,Khorixas,NA,interception
2014-04-21,2025-12-29,144 537 4977,Huanza,PE,ongoing
2006-06-20,2023-05-07,157 108 3234,Bombu,ID,undercover
2008-10-13,2016-01-28,435 837 7951,Tyrnyauz,RU,active
2011-12-20,2030-09-15,525 622 4049,Motala,SE,under review
2013-08-08,2010-05-19,717 265 7405,Donglu,CN,covert
2019-09-05,2011-01-07,479 748 2774,Nassarawa,NG,completed
2006-10-06,2029-01-04,353 705 5362,Yenakiyeve,UA,completed
2015-06-10,2032-08-30,600 576 8217,Liudu,CN,covert action
2010-09-23,2009-12-20,557 971 8670,Inabaan Sur,PH,rescue
2023-11-14,2028-12-26,691 333 5416,Mainque,AR,high priority
2017-03-24,2015-12-16,424 181 5212,Fulu,CN,covert action
2007-04-24,2007-01-29,258 232 2533,Arroio Grande,BR,extraction
2007-06-19,2032-12-02,737 199 3940,Przemków,PL,delayed
2010-02-03,2030-10-21,211 259 7832,Březová,CZ,reconnaissance
2008-02-18,2024-08-15,765 392 5973,Saga-shi,JP,ongoing
2015-09-28,2024-10-15,106 399 2802,Cakran,AL,delayed
2021-03-19,2034-02-16,939 490 6265,Köping,SE,covert action
2018-12-28,2007-08-14,669 894 6701,Firá,GR,counterintelligence
2015-05-12,2007-06-18,251 655 4841,Mutā Khān,AF,rescue
2016-08-23,2010-11-04,382 234 4464,Khoronk’,AM,rescue
2016-09-19,2006-05-06,650 306 4948,Prozor,BA,reconnaissance
2008-08-15,2022-12-01,750 217 4163,Jasaan,PH,ongoing
2022-09-20,2024-03-17,545 612 6894,Ciepielów,PL,covert action
2022-11-18,2016-01-22,667 291 9919,Coyaima,CO,reconnaissance
2023-02-08,2013-10-12,335 720 6074,Wanjia,CN,completed
2014-09-28,2017-08-15,950 314 6915,Shuibatang,CN,covert action
2017-04-17,2012-04-16,267 349 7270,Tsant,MN,undercover
2010-08-07,2021-04-01,366 689 5960,Yangjiafang,CN,extraction
2009-03-12,2033-03-22,687 954 0442,Bahía Honda,CU,infiltration
2012-03-12,2013-04-12,797 441 1785,Kveda Chkhorots’q’u,GE,completed
2020-08-10,2021-10-12,703 651 7439,Ibaraki,JP,active
2005-12-18,2007-05-29,812 647 8420,Ehu,CN,active
2023-12-17,2022-02-27,182 537 7522,Mbandaka,CD,completed
2021-09-01,2011-05-10,846 212 6157,Liangdang Chengguanzhen,CN,high priority
2016-05-08,2006-10-16,971 691 3015,Yeliguan,CN,counterintelligence
2010-07-08,2015-07-12,484 517 9996,Ginatilan,PH,undercover surveillance
2008-04-03,2007-02-13,657 123 0288,Chābahār,IR,under review
2017-09-01,2016-01-12,663 164 9989,Eskilstuna,SE,compromised
2008-02-15,2023-09-03,580 775 2514,Itiruçu,BR,interception
2015-10-12,2017-06-17,404 816 3959,Munde,ID,undercover
2017-05-01,2019-05-28,371 231 7003,Adigeni,GE,active
2022-03-14,2017-10-29,706 600 1839,Trebisht-Muçinë,AL,undercover
2011-03-28,2014-03-27,855 858 1052,Dengfang,CN,rescue
2010-01-27,2030-03-03,200 608 3636,Primorsko-Akhtarsk,RU,interception
2017-12-24,2029-03-21,962 643 7833,Warburton,PK,compromised
2017-09-29,2007-09-27,219 340 9542,Manuel Cavazos Lerma,MX,undercover surveillance
2020-01-11,2019-10-30,156 674 8398,Hetang,CN,high priority
2008-03-22,2029-02-06,289 352 6908,Xingbin,CN,infiltration
2012-10-30,2007-08-05,700 355 1997,Rancharia,BR,reconnaissance
2010-12-25,2007-08-19,616 259 3581,Piñas,EC,extraction
2007-08-25,2015-04-14,663 507 5999,Manogay,AF,counterintelligence
2019-02-04,2032-02-09,950 920 0610,eSikhawini,ZA,ongoing
2007-12-26,2007-07-03,948 544 1489,Pulau Pinang,MY,compromised
2015-06-10,2027-05-11,524 284 8714,Tambawel,NG,completed
2011-01-13,2013-12-23,274 266 1655,Wufeng,CN,undercover
2010-04-12,2011-08-18,887 572 0730,Zhetian,CN,cancelled
2006-10-02,2018-09-17,880 193 8710,La Punta,AR,surveillance
2008-04-27,2013-09-13,811 787 3633,Maimará,AR,completed
2020-09-17,2033-03-03,418 772 7503,Elato,FM,rescue
2011-01-04,2016-04-11,119 897 1009,Nowy Duninów,PL,covert
2016-08-02,2022-01-20,933 306 5598,Nîmes,FR,undercover surveillance
2009-02-08,2033-04-02,366 714 6243,Tiyuguan,CN,covert
2020-12-16,2016-10-07,169 777 1734,Calapan,PH,surveillance
2021-06-11,2016-03-14,864 846 6545,Huayana,PE,completed
2005-02-16,2023-01-08,407 750 7931,Makilala,PH,under review
2016-05-05,2017-10-14,351 731 1445,Manning,CA,ongoing
2022-05-19,2006-10-03,346 285 7999,Godziszów Pierwszy,PL,infiltration
2022-09-11,2028-07-01,956 696 2055,Uppsala,SE,completed
2020-05-20,2030-05-31,884 736 8561,Casal de São João,PT,ongoing
2006-03-19,2008-12-21,825 112 4523,Nawābganj,BD,surveillance
2020-08-27,2013-08-26,224 742 1105,Yuto,AR,extraction
2019-03-30,2017-11-29,324 642 4203,Bačka Palanka,RS,undercover surveillance
2022-07-04,2021-10-19,682 271 0929,Belung Satu,ID,rescue
2016-01-27,2022-08-10,647 712 2599,Tambaksari,ID,ongoing
2010-03-20,2021-08-24,222 962 8984,Puerto Quellón,CL,extraction
2010-08-24,2009-02-23,728 225 3453,Alençon,FR,extraction
2010-06-22,2012-07-02,895 378 1168,Estreito Câmara de Lobos,PT,extraction
2023-10-06,2033-02-20,898 493 3973,Vologda,RU,undercover surveillance
2022-04-21,2012-07-15,390 806 3857,Voyutychi,UA,high priority
2018-12-22,2012-03-15,692 830 1478,Licheng,CN,surveillance
2015-08-04,2025-06-11,614 434 0665,Yong’an,CN,compromised
2018-11-02,2015-05-05,535 854 9184,Seabra,BR,reconnaissance
2011-11-11,2010-08-13,997 173 4630,Goge,ID,extraction
