0,1,2,3,4,5
2011-01-28,2014-09-30,735 992 5520,San Casimiro,PH,interception
2022-10-23,2022-12-05,682 772 7704,Puerto Bello,PH,reconnaissance
2021-01-27,2027-09-23,265 967 4130,Rancanyenang,ID,counterintelligence
2009-05-07,2028-05-22,125 670 0632,Wakkanai,JP,ongoing
2007-09-23,2012-02-24,356 784 8040,Shiojiri,JP,under review
2013-01-25,2015-02-25,738 719 6081,Mingyue,CN,completed
2023-01-24,2011-08-14,886 465 9919,Tambopata,PE,delayed
2013-11-05,2008-06-04,842 623 4566,Puerto Bello,PH,reconnaissance
2019-06-13,2016-02-17,292 166 6694,Tizgane,MA,compromised
2016-09-01,2006-12-28,796 598 1711,Nybro,SE,covert action
2007-09-26,2014-07-29,490 267 4750,San Bernardo,CL,reconnaissance
2011-01-09,2030-03-12,678 341 0980,Kalkara,MT,reconnaissance
2008-11-13,2032-08-31,174 707 1465,Frisange,LU,counterintelligence
2019-05-27,2006-09-17,421 339 3487,Pondokkaha Kelod,ID,under review
2014-10-06,2011-03-25,786 158 6904,Dalupirip,PH,high priority
2014-01-08,2019-09-28,670 396 5672,Zhonggang,CN,counterintelligence
2005-05-08,2025-12-05,432 409 2533,Paris 08,FR,extraction
2008-03-22,2029-01-14,820 305 6500,Bang Krathum,TH,undercover
2013-06-02,2008-04-27,830 703 7574,Rizal,PH,under review
2020-11-18,2012-06-21,610 134 8699,Siquisique,VE,compromised
2005-05-03,2016-08-21,716 192 8254,Puerto Bello,PH,cancelled
2006-11-30,2034-02-28,208 931 8310,Edsbyn,SE,extraction
2005-05-24,2007-11-02,727 857 5942,Kalangala,UG,active
2005-06-06,2028-08-18,828 524 7715,Puerto Bello,PH,rescue
2017-01-10,2019-12-20,485 207 9776,Bantengan,ID,infiltration
2014-02-26,2007-03-31,303 623 6154,Abakan,RU,completed
2020-04-09,2010-02-06,325 243 5976,Qibu,CN,cancelled
2017-06-23,2019-10-14,883 166 3680,Wilwerwiltz,LU,covert
2013-11-02,2018-08-19,465 710 6491,Fengjiang,CN,interception
2005-10-31,2027-01-29,703 980 6892,Belung Satu,ID,cancelled
2017-02-19,2009-06-27,677 675 2682,Qinghua,CN,infiltration
2022-11-09,2013-07-19,291 625 3232,Panagyurishte,BG,cancelled
2006-03-05,2027-07-27,100 800 5693,Pokrov,RU,compromised
2020-01-07,2015-07-07,545 607 0315,Yonago,JP,surveillance
2006-01-18,2021-02-14,452 387 6268,Puerto Bello,PH,delayed
2021-03-26,2007-03-06,938 430 8661,Kambatatamakawu,ID,reconnaissance
2006-09-07,2020-07-22,882 673 6681,Tata,MA,counterintelligence
2006-03-15,2013-07-03,526 324 1793,Ayo,PE,counterintelligence
2010-05-04,2014-03-07,806 543 0063,Pueblo Nuevo,PE,under review
2016-02-06,2034-08-01,436 513 1220,Vila Franca,PT,active
2010-11-26,2024-11-19,373 122 5718,Kirzhach,RU,undercover surveillance
2017-06-18,2030-03-31,883 233 6371,Qorovulbozor,UZ,undercover surveillance
2021-11-23,2007-11-12,660 910 3295,Puerto Bello,PH,covert
2007-09-07,2011-03-25,409 137 4117,Dourados,BR,active
2010-02-11,2034-01-16,271 689 3953,Parbatipur,BD,infiltration
2010-09-12,2016-03-06,941 725 6510,Cherkasskoye,RU,reconnaissance
2015-01-18,2032-10-31,107 969 2851,Puerto Bello,PH,counterintelligence
2010-09-09,2006-04-08,284 974 0648,Puerto Bello,PH,undercover
2015-09-03,2026-09-08,553 102 2522,Yuecheng,CN,completed
2023-06-18,2023-06-22,873 917 8309,Puerto Bello,PH,covert
2009-09-27,2019-04-23,150 615 1031,Velyka Mykhaylivka,UA,under review
2010-10-20,2025-06-15,628 220 7490,La Rochelle,FR,cancelled
2011-02-02,2022-10-02,339 471 4056,Zelenogorsk,RU,ongoing
2010-02-01,2013-06-10,709 894 0913,Lipno,PL,covert
2010-05-18,2021-08-14,779 789 6335,Lindong,CN,counterintelligence
2023-04-10,2030-11-01,800 872 8348,Pofadder,ZA,reconnaissance
2007-06-24,2026-02-12,337 823 2965,Oitui,ID,counterintelligence
2009-03-28,2020-12-29,399 734 5238,West Kelowna,CA,counterintelligence
2006-01-08,2014-07-28,623 744 0737,Maca,PE,interception
2015-06-23,2018-09-24,542 667 6430,Labao,CN,undercover
2018-04-22,2013-09-05,439 565 8983,Fukushima-shi,JP,reconnaissance
2006-07-15,2011-08-17,700 827 4967,Maoping,CN,reconnaissance
2018-12-13,2013-03-20,178 931 0223,Puerto Bello,PH,active
2022-06-07,2009-05-20,522 788 8010,Port Erin,IM,counterintelligence
2022-09-23,2006-05-04,548 100 4031,Sanjing,CN,surveillance
2018-01-01,2029-02-24,729 764 5219,Puerto Bello,PH,covert
2006-08-12,2030-06-25,587 676 1558,Longhua,CN,reconnaissance
2015-02-27,2013-05-28,521 760 0124,Lesuhe,CN,reconnaissance
2022-06-16,2019-08-15,415 304 8943,Arteni,AM,undercover
2016-08-09,2009-07-28,989 466 0496,Delgado,SV,extraction
2015-05-11,2025-06-18,378 605 2981,Huangmao,CN,under review
2021-08-14,2027-01-01,881 294 8920,Barkly East,ZA,surveillance
2010-04-08,2017-11-07,500 812 6080,Sosnovka,RU,interception
2023-01-19,2015-09-04,498 597 8353,Anjiang,CN,under review
2006-02-21,2021-10-03,121 378 1214,Haukivuori,FI,counterintelligence
2023-09-29,2007-03-28,917 966 3296,Lalig,PH,undercover surveillance
2022-05-21,2028-06-11,599 996 2183,Nha Trang,VN,reconnaissance
2023-08-25,2025-01-16,249 302 9088,Mkushi,ZM,undercover
2006-04-26,2023-12-02,393 338 3119,Puerto Bello,PH,active
2021-05-22,2011-11-02,321 990 9210,Hamburg Harvestehude,DE,surveillance
2008-02-02,2016-02-13,282 321 9761,Budapest,HU,extraction
2018-05-17,2013-01-31,396 894 3832,Ishige,JP,covert action
2021-05-18,2028-04-17,966 989 5411,Liure,HN,covert action
2005-07-16,2011-07-30,694 458 5144,General Galarza,AR,completed
2015-11-12,2013-07-04,136 125 1574,Xixi,CN,reconnaissance
2008-06-05,2008-02-06,545 605 3283,Sipeng,CN,compromised
2019-01-19,2010-10-08,214 272 4294,Grenoble,FR,surveillance
2017-05-28,2021-05-18,496 378 6814,Wanling,CN,extraction
2018-08-01,2026-03-15,813 290 4122,Puerto Bello,PH,ongoing
2010-10-15,2015-09-04,384 833 5555,Dongping,CN,covert action
2010-09-07,2014-08-24,533 335 2499,Fuqiang,CN,extraction
2019-10-07,2026-11-21,229 461 1386,Yakymivka,UA,under review
2022-10-22,2031-05-16,802 709 6768,Palon,ID,undercover
2013-07-08,2033-02-02,999 590 9058,Nicoya,CR,completed
2012-10-24,2021-07-27,221 549 1226,Puerto Bello,PH,rescue
2014-01-23,2034-01-08,898 877 2288,Puerto Bello,PH,active
2005-07-01,2014-11-02,794 821 7339,Lalig,PH,reconnaissance
2022-09-25,2016-10-04,766 262 5685,Malahide,IE,active
2020-10-22,2019-09-26,405 419 0020,Amman,JO,counterintelligence
2019-06-11,2028-01-30,837 280 1576,Barra do Corda,BR,undercover
2023-02-17,2015-03-19,164 671 7153,Balong Wetan,ID,covert action
2014-01-01,2012-12-07,686 600 3351,Chilecito,AR,reconnaissance
2007-02-02,2014-07-11,566 133 1682,Rancapare,ID,undercover
2015-01-27,2012-10-17,815 618 8667,Minanga Norte,PH,undercover surveillance
2010-10-16,2022-09-27,106 311 4527,Raposeira,PT,compromised
2018-01-31,2012-07-29,405 352 1779,Jiaoziya,CN,ongoing
2021-05-12,2034-11-11,989 604 5241,Puerto Bello,PH,delayed
2019-01-24,2032-10-09,318 725 1856,Kisarawe,TZ,high priority
2007-09-09,2021-03-09,565 919 2469,Puerto Bello,PH,under review
2018-02-24,2029-10-25,238 608 1746,Tongren,CN,covert action
2013-07-11,2013-07-05,632 560 9532,Mqabba,MT,counterintelligence
2019-03-27,2017-09-23,283 700 9382,Mambusao,PH,undercover surveillance
2020-07-16,2020-05-12,252 170 1191,Puerto Bello,PH,reconnaissance
2011-09-10,2009-07-21,597 825 9468,Zhentian,CN,ongoing
2011-07-15,2019-01-02,847 564 2694,Banjar Dukuh,ID,undercover surveillance
2021-04-25,2017-02-27,257 829 6545,Haiphong,VN,infiltration
2006-05-09,2010-08-02,478 888 1729,Valencia,PH,interception
2014-05-23,2028-10-09,185 577 0668,Klirou,CY,under review
2005-03-22,2013-12-10,325 346 9612,Laiya,PH,covert
2007-02-07,2017-05-19,879 351 0021,Chiang Rai,TH,surveillance
2012-06-09,2014-12-26,668 230 5821,Duyun,CN,active
2021-10-04,2034-12-19,189 651 0225,Puerto Bello,PH,compromised
2014-01-29,2013-03-28,983 953 2863,Cuogang,CN,rescue
2006-11-07,2030-10-20,927 457 0262,Puerto Bello,PH,rescue
2012-09-24,2028-01-05,288 996 6469,Puerto Bello,PH,cancelled
2019-04-18,2031-01-31,373 160 2980,Puerto Bello,PH,interception
2010-05-09,2026-05-14,937 879 7214,Zhireken,RU,active
2011-11-18,2020-03-16,251 165 3949,Nguigmi,NE,completed
2012-06-24,2006-03-22,738 260 0134,Puerto Bello,PH,covert
2019-05-17,2025-01-10,744 887 2879,Puerto Bello,PH,infiltration
2011-03-14,2018-06-06,666 419 6965,Mahuta,NG,undercover surveillance
2009-11-28,2031-08-26,208 924 8247,Utrecht (stad),NL,active
2011-11-05,2015-09-19,918 660 7646,Niujiang,CN,active
2020-11-17,2015-12-27,130 354 5226,Almargem do Bispo,PT,reconnaissance
2021-09-03,2016-06-28,721 818 4021,Xingxi,CN,covert action
2014-08-13,2026-04-26,455 671 8515,Jampang Kulon,ID,reconnaissance
2012-10-22,2021-07-11,987 829 9149,Kamsack,CA,covert action
2009-04-10,2023-08-21,741 294 1439,Inkerman,UA,covert action
2006-01-10,2018-03-10,811 873 7857,Baisha,CN,interception
2010-01-15,2028-02-26,445 788 9358,Hariang,ID,covert
2012-10-23,2027-07-17,199 176 5907,Kalipare,ID,reconnaissance
2021-10-20,2028-03-06,460 902 9498,Langsa,ID,reconnaissance
2009-07-18,2031-04-06,597 786 6350,San Vicente,PH,undercover surveillance
2020-12-30,2032-05-31,725 189 7956,Morrinhos,BR,ongoing
2020-06-10,2013-06-15,957 502 7002,Kablukan,ID,interception
2023-01-30,2006-04-24,245 925 0438,Puerto Bello,PH,delayed
2021-01-08,2018-01-07,233 414 7826,Cairima,CN,extraction
2023-10-26,2034-02-18,381 776 9144,Muldersdriseloop,ZA,surveillance
2015-07-02,2015-05-26,901 558 2498,Moyo,UG,interception
2018-04-26,2031-08-26,372 633 1599,Mafraq,JO,surveillance
2005-12-05,2007-03-24,412 763 2938,Salcedo,DO,undercover surveillance
2013-05-11,2014-04-03,985 774 8272,Ranchuelo,CU,active
2010-08-05,2026-04-16,576 896 1436,Kota Kinabalu,MY,rescue
2014-04-14,2009-07-22,921 731 4975,Jizhou,CN,undercover
2013-09-10,2008-12-09,721 896 4628,Lambayong,PH,delayed
2008-09-12,2010-10-30,107 137 4334,Changqiao,CN,extraction
2008-07-06,2012-09-15,499 921 4818,Amparafaravola,MG,compromised
2016-01-16,2025-05-07,550 796 0412,Elbasan,AL,surveillance
2005-10-28,2016-03-15,171 633 4520,Mariestad,SE,counterintelligence
2009-07-08,2021-09-18,295 825 5520,Tungguwaneng,ID,interception
2009-11-22,2012-08-29,792 432 5778,Melaka,MY,delayed
2008-03-13,2018-10-07,649 583 1147,Patrang,ID,rescue
2010-07-08,2029-08-14,791 359 1986,Puerto Bello,PH,counterintelligence
2024-01-08,2017-06-04,950 267 5651,Toukh,EG,covert action
2010-07-26,2008-02-06,392 679 9024,Monte Plata,DO,covert
2006-03-26,2021-10-09,608 941 5668,Madison,US,under review
2012-08-17,2019-07-24,412 372 9846,Pittsburgh,US,ongoing
2012-04-24,2026-05-02,221 835 8900,Mbandaka,CD,delayed
2005-04-27,2021-10-17,382 649 4578,Zator,PL,extraction
2015-06-07,2009-08-24,742 343 9390,Fontenay-sous-Bois,FR,counterintelligence
2023-01-14,2034-07-22,222 712 5343,Ajaccio,FR,counterintelligence
2017-06-29,2018-04-26,221 814 7091,Puerto Bello,PH,covert
2014-06-23,2013-09-28,313 971 5198,Plessisville,CA,covert
2017-11-02,2019-05-09,559 478 6309,Borzoy,RU,reconnaissance
2011-11-01,2034-04-22,399 844 6373,Iza,UA,extraction
2006-07-27,2028-04-13,862 539 2534,Zhaxirabdain,CN,extraction
2014-01-25,2016-07-06,979 428 1656,Puerto Bello,PH,extraction
2011-11-03,2026-03-14,231 878 7226,Puerto Bello,PH,interception
2018-11-24,2028-08-17,487 831 4304,Puerto Bello,PH,under review
2010-02-08,2029-05-06,289 347 3639,Puerto Bello,PH,surveillance
2022-01-26,2010-08-31,422 887 5008,Mae Sai,TH,interception
2019-04-01,2011-07-27,188 298 1542,Jalinan,ID,under review
2011-09-20,2024-01-21,983 696 7452,Nglorogan,ID,delayed
2013-11-25,2019-03-10,274 273 2840,Tchaourou,BJ,completed
2019-02-20,2014-09-05,106 451 2685,Lankaran,AZ,surveillance
2014-07-07,2011-11-22,216 463 5450,Zhaolingpu,CN,covert action
2022-11-25,2014-11-19,292 706 6945,Xianan,CN,counterintelligence
2016-07-07,2019-12-15,477 226 4899,Puerto Bello,PH,ongoing
2005-04-14,2014-10-12,582 274 5265,Tsagaan-Ovoo,MN,compromised
2021-11-08,2030-08-09,300 828 9641,Babakanloa,ID,undercover surveillance
2005-08-20,2024-01-20,282 880 1908,Jacura,VE,compromised
2006-01-06,2012-11-13,519 180 2981,Padangcermin,ID,extraction
2022-08-06,2035-01-24,288 479 8424,Luotang,CN,reconnaissance
2013-07-31,2026-03-16,847 874 5517,Yunshan,CN,rescue
2021-04-01,2017-03-04,276 796 9607,Kingston,GB,undercover
2019-01-29,2019-09-06,532 549 0363,Goundam,ML,undercover surveillance
2018-01-08,2010-01-15,461 221 7501,Diourbel,SN,undercover
2009-06-06,2020-04-17,816 854 4752,Puerto Bello,PH,infiltration
2005-08-06,2014-03-15,755 124 4235,Katumba,TZ,covert action
2019-01-11,2022-05-18,558 876 6568,Puerto Bello,PH,high priority
2014-05-08,2019-11-29,868 547 4685,Ukata,NG,undercover surveillance
2017-08-22,2012-05-21,203 917 2986,Angkimang,ID,high priority
2017-09-01,2028-11-30,191 460 9380,Corpus,HN,rescue
2005-07-09,2008-04-18,221 931 1542,Capandanan,PH,surveillance
2013-12-11,2009-04-26,614 856 5107,Columbus,US,ongoing
2016-11-30,2024-10-31,252 817 9855,Talalora,PH,ongoing
2021-07-24,2008-10-01,190 521 8860,Szczurowa,PL,interception
2018-01-05,2015-11-23,382 287 5444,Chikwawa,MW,rescue
2008-09-30,2014-07-04,378 873 0836,Tuntum,BR,reconnaissance
2009-01-16,2012-07-30,466 735 2498,Yanjiang,CN,active
2014-03-14,2016-10-23,779 476 3504,Petrovsk,RU,undercover surveillance
2012-10-03,2013-05-18,344 459 8876,Jega,NG,delayed
2013-12-22,2023-09-20,305 956 7407,Miami,US,undercover
2023-04-06,2011-02-14,363 378 9370,Columbus,US,counterintelligence
2018-01-15,2013-02-17,754 547 0473,Cockburn Town,BS,covert action
2009-01-28,2034-12-24,560 823 1005,Columbus,US,rescue
2022-05-24,2016-12-28,799 599 5033,Columbus,US,ongoing
2007-07-24,2031-01-10,619 843 9367,San Diego,US,undercover surveillance
2013-07-28,2022-02-25,826 387 8911,Ikar,ID,covert
2015-09-09,2024-10-20,516 463 5430,Neiba,DO,ongoing
2013-05-10,2010-05-07,455 751 3923,Atiquizaya,SV,counterintelligence
2013-10-11,2027-09-03,940 549 9505,Columbus,US,extraction
2013-07-15,2024-09-14,973 814 1150,Kardhiq,AL,active
2023-12-06,2033-01-14,658 328 9729,Huacheng,CN,cancelled
2022-06-14,2026-02-05,568 282 3819,Chisec,GT,reconnaissance
2006-04-16,2018-11-10,915 497 7558,El Paso,US,interception
2016-03-11,2031-01-20,518 373 0544,Phutthaisong,TH,rescue
2009-12-01,2007-03-27,756 169 6486,Mirny,RU,extraction
2019-09-06,2030-10-16,692 567 2343,Columbus,US,active
2009-06-15,2018-07-17,446 808 1333,Somita,GM,covert
2015-04-24,2013-09-14,464 296 4698,Qiangqinxue,CN,counterintelligence
2012-11-05,2014-05-29,974 456 4927,Jiexiu,CN,covert action
2020-12-02,2015-10-09,201 283 2972,Dakhla,EH,compromised
2012-07-04,2019-03-23,242 525 0733,Luar,ID,delayed
2012-05-13,2010-01-03,372 723 9052,Gar,CN,compromised
2019-11-17,2029-03-07,404 658 5715,Columbus,US,interception
2015-08-20,2031-02-15,983 953 7326,Kokstad,ZA,extraction
2006-04-28,2017-04-19,711 482 0432,Deep River,CA,extraction
2012-02-02,2015-11-26,140 784 6881,Huhe,CN,high priority
2023-04-27,2024-10-28,460 601 4854,Anda,PH,undercover surveillance
2008-07-16,2025-07-07,772 531 4489,Kuala Lumpur,MY,ongoing
2020-01-06,2025-02-28,432 210 2684,Pongol,PH,rescue
2017-05-14,2010-11-05,809 320 3646,Yangzi Jianglu,CN,surveillance
2019-10-13,2013-05-08,488 739 6756,Columbus,US,high priority
2015-08-12,2006-12-27,741 396 3100,Loujiadian,CN,counterintelligence
2005-04-14,2019-07-23,640 829 3317,Dagou,CN,counterintelligence
2015-05-05,2034-12-13,522 563 5507,Jiquinlaca,HN,cancelled
2013-11-01,2022-03-22,880 743 6903,Kristiansund N,NO,counterintelligence
2008-03-10,2016-07-18,522 445 6181,Chahe,CN,extraction
2011-02-17,2030-02-01,897 556 3305,Rengang,CN,interception
2011-04-25,2020-02-11,212 749 8120,Columbus,US,extraction
2010-04-13,2016-02-06,469 446 3009,Yessentukskaya,RU,ongoing
2011-07-12,2031-10-16,882 497 9866,Pacucha,PE,undercover surveillance
2018-02-10,2008-11-10,970 662 5492,Uyen Hung,VN,undercover surveillance
2013-05-26,2031-03-14,265 202 5850,Sabirabad,AZ,surveillance
2016-01-06,2009-09-25,482 961 6680,Sennoy,RU,active
2022-03-28,2014-08-20,576 120 3168,Baguim do Monte,PT,ongoing
2017-02-09,2029-05-19,780 322 0908,Guri-si,KR,covert
2017-11-21,2020-08-01,337 303 0273,Singojuruh,ID,infiltration
2021-01-16,2014-08-11,636 405 3508,Hujiaying,CN,ongoing
2009-09-25,2009-12-17,178 732 2791,Ijuw,NR,compromised
2019-11-25,2016-09-26,508 684 3531,Talakag,PH,extraction
2011-06-24,2006-06-20,195 180 9451,Yunxian Chengguanzhen,CN,delayed
2011-08-11,2015-05-07,754 584 2796,Columbus,US,undercover
2017-01-19,2022-12-02,945 211 4339,Palguyod,PH,reconnaissance
2008-06-18,2021-09-26,600 749 9611,Leijiadian,CN,interception
2012-09-11,2030-07-10,987 652 3799,San Jose,PH,cancelled
2017-01-12,2034-02-23,809 951 8360,Nanyue,CN,covert
2021-06-09,2026-06-07,706 969 8168,Columbus,US,ongoing
2008-06-13,2022-08-01,383 832 4007,Florida,HN,delayed
2009-10-28,2027-03-03,829 618 8983,Chikeng,CN,surveillance
2019-12-09,2018-09-26,399 114 7309,La Jutosa,HN,interception
2009-04-30,2024-09-16,922 425 5524,Kugesi,RU,extraction
2021-06-29,2023-10-07,846 615 1788,Columbus,US,under review
2005-11-20,2011-01-28,110 887 4716,Rumat Heib,IL,under review
2022-05-27,2020-03-07,667 266 6825,Abilay,PH,undercover surveillance
2017-05-19,2017-05-24,182 211 2951,Melun,FR,reconnaissance
2013-07-03,2012-08-29,311 916 8072,Calmar,CA,interception
2013-07-31,2034-10-05,691 421 6348,Laranjal Paulista,BR,high priority
2015-12-07,2010-01-25,821 448 2403,Tanza,PH,infiltration
2018-06-06,2023-12-07,828 207 6105,Columbus,US,active
2023-07-13,2013-06-07,372 818 1940,Columbus,US,counterintelligence
2020-06-07,2015-05-18,117 795 2204,Columbus,US,active
2018-09-03,2028-02-06,494 973 3703,Maslog,PH,cancelled
2009-09-29,2015-02-24,831 669 8714,Columbus,US,undercover
2023-03-08,2026-08-09,479 140 4031,Banjar Dauhmargi,ID,high priority
