0,1,2,3,4,5
2010-04-14,2010-10-11,173 851 9526,Jincheng,CN,delayed
2020-02-22,2029-07-28,203 768 9654,Svilengrad,BG,covert
2016-10-29,2034-12-22,595 581 2250,Beixiaoying,CN,counterintelligence
2015-06-26,2032-08-14,431 873 1794,Donghe,CN,under review
2010-01-07,2016-09-29,945 847 4690,Dondo,MZ,rescue
2006-09-27,2032-10-30,134 552 0590,Anicuns,BR,infiltration
2016-05-17,2017-11-12,638 118 3227,Mundybash,RU,interception
2008-02-19,2028-09-05,421 478 2967,Insua,PT,active
2013-04-04,2024-01-02,793 886 8512,Shazhou,CN,completed
2011-12-11,2030-09-26,945 461 6949,Pagsanahan Norte,PH,interception
2021-11-17,2022-03-08,562 298 6010,Sobontoro,ID,counterintelligence
2006-04-09,2033-05-29,343 563 1196,Kangding,CN,reconnaissance
2023-02-03,2027-06-25,176 502 6540,Rio Covo,PT,compromised
2021-11-28,2014-01-21,669 946 6701,Yingcui,CN,covert action
2011-03-18,2021-02-17,121 447 5042,Skrwilno,PL,covert
2020-09-13,2026-12-05,873 215 8917,Jingouhe,CN,surveillance
2012-01-05,2026-02-18,306 898 7579,Xiayunling,CN,delayed
2008-06-08,2028-03-02,730 354 5668,Sobontoro,ID,covert action
2008-02-15,2023-08-18,855 724 4831,Banovo Polje,RS,ongoing
2006-12-29,2031-03-24,135 141 9399,Vostryakovo,RU,high priority
2011-02-28,2019-11-19,747 514 0829,Sobontoro,ID,extraction
2019-07-09,2033-09-25,485 606 8570,Itapipoca,BR,ongoing
2020-03-18,2030-09-22,809 152 8842,Sobontoro,ID,covert
2014-05-21,2015-09-06,727 699 9308,Xinzhou,CN,extraction
2015-08-11,2018-04-03,854 653 8252,Waru Selatan,ID,undercover surveillance
2016-02-16,2013-03-12,823 390 0561,Teryayevo,RU,interception
2021-09-19,2011-12-03,801 627 3434,Wojnicz,PL,interception
2018-05-25,2015-07-27,653 592 3338,Sobontoro,ID,surveillance
2014-10-11,2034-08-20,262 460 2684,Zaleszany,PL,undercover
2021-11-23,2017-12-17,505 371 3843,Lijie,CN,ongoing
2016-03-22,2034-04-21,903 798 8747,Pederneiras,BR,delayed
2019-04-22,2010-01-03,547 803 3336,Dzhubga,RU,covert
2009-07-14,2013-03-05,160 156 0416,Sobontoro,ID,covert
2019-03-04,2021-01-29,631 163 2332,Santa Catalina Norte,PH,high priority
2014-05-18,2017-10-07,760 519 8264,Kahama,TZ,interception
2012-03-07,2007-08-22,295 522 2683,Xinyan,CN,rescue
2005-09-20,2031-12-13,915 544 8112,El Paso,US,covert action
2020-05-05,2014-12-23,892 842 1628,Sobontoro,ID,surveillance
2010-04-17,2020-10-04,422 855 5712,Jingang,CN,delayed
2017-12-22,2018-12-16,279 471 1968,Sudimoro,ID,surveillance
2017-08-11,2014-08-01,172 614 8910,Xiyang,CN,covert action
2018-02-12,2015-09-03,303 174 7711,Zhubei,TW,undercover
2008-08-16,2008-11-23,808 426 4931,Dayan,CN,active
2019-09-04,2025-04-28,673 441 7323,San Onofre,CO,infiltration
2006-03-28,2015-08-06,375 564 2239,Ejidal,MX,under review
2018-10-30,2018-03-09,570 571 9459,Kafyr-Kumukh,RU,delayed
2010-10-02,2021-05-18,875 142 7846,Waeng Yai,TH,compromised
2012-08-13,2034-02-01,116 108 1559,Privolzhskiy,RU,completed
2017-05-19,2026-06-12,207 711 5440,Sobontoro,ID,active
2013-11-08,2006-10-20,721 660 9715,Zhuqi,CN,covert
2012-02-23,2021-08-20,156 398 2583,San Javier,CL,compromised
2005-06-19,2030-03-28,730 350 4250,Minokamo,JP,active
2008-02-21,2020-05-06,630 291 8559,Zapolyarnyy,RU,ongoing
2013-06-27,2024-08-07,153 116 1547,Sobontoro,ID,ongoing
2019-02-25,2009-07-29,606 589 4023,Nevers,FR,completed
2021-07-09,2012-07-20,912 756 3906,Ariquemes,BR,infiltration
2017-07-31,2008-10-06,246 127 4043,Xingou,CN,covert
2019-11-26,2031-11-02,289 104 4507,Sobontoro,ID,counterintelligence
2017-05-12,2032-11-14,851 965 3994,Sobontoro,ID,high priority
2018-07-29,2011-04-29,452 415 1284,Sobontoro,ID,rescue
2015-06-05,2006-08-18,386 441 4327,East End,KY,surveillance
2007-09-17,2031-04-17,841 945 2903,Sobontoro,ID,completed
2015-08-24,2018-03-14,412 928 8186,Bantengan,ID,rescue
2015-10-04,2027-06-30,331 475 7207,Sobontoro,ID,delayed
2016-07-08,2031-07-18,941 402 2639,Mamurras,AL,covert
2012-08-27,2023-12-15,566 861 8695,Bojonggenteng,ID,surveillance
2016-09-07,2031-02-03,606 831 4024,Gambarjati,ID,covert
2014-06-08,2007-06-25,924 711 5958,Zgornje Jezersko,SI,rescue
2023-02-05,2024-04-29,360 867 5364,Teseney,ER,undercover surveillance
2021-10-08,2033-12-07,775 131 6478,Lindavista,MX,reconnaissance
2018-08-01,2013-01-07,359 619 8450,Hotaka,JP,active
2015-02-17,2019-09-26,285 890 7595,Qiaotou,CN,cancelled
2017-07-25,2032-06-18,978 932 2851,Farranacoush,IE,infiltration
2015-06-17,2031-02-25,719 854 0756,Jalgung,ID,counterintelligence
2022-11-15,2008-01-19,590 903 5984,Sobontoro,ID,undercover surveillance
2022-03-14,2027-02-05,728 142 4109,Demuk,ID,compromised
2020-03-13,2013-08-22,683 403 3389,Sobontoro,ID,surveillance
2012-04-19,2030-09-29,170 980 4673,Sobontoro,ID,undercover
2007-06-05,2020-02-17,239 569 3678,Pho Duc,VN,interception
2013-10-21,2018-03-10,415 201 7813,Jimenez,PH,active
2009-06-06,2013-07-28,549 534 6136,Quanshang,CN,active
2008-03-09,2017-09-27,215 709 7962,Huangjin,CN,surveillance
2015-04-25,2024-11-02,775 259 3374,Toulouse,FR,under review
2019-05-30,2020-12-23,718 185 7675,La Virtud,HN,interception
2020-06-25,2020-03-10,106 781 9608,Xinhua,CN,counterintelligence
2006-07-05,2024-02-09,951 539 3383,Bertelhe,PT,high priority
2007-02-16,2009-11-26,114 849 8106,Sobontoro,ID,ongoing
2019-02-04,2029-03-15,202 410 0021,Sobontoro,ID,infiltration
2012-04-13,2024-05-23,130 608 8505,La Gacilly,FR,surveillance
2008-08-23,2030-11-07,880 259 4813,Arys,KZ,covert action
2012-07-15,2032-05-17,518 268 3855,Bolembre,PT,covert
2008-05-10,2033-08-21,915 323 2326,Funan Chengguanzhen,CN,surveillance
2012-01-01,2031-04-05,761 905 7629,Shilovo,RU,surveillance
2012-09-19,2021-11-15,521 924 8198,Sobontoro,ID,extraction
2023-07-27,2014-05-17,501 534 8819,Haifa,IL,counterintelligence
2021-04-20,2029-06-22,774 623 4781,Katori-shi,JP,active
2015-04-17,2026-09-09,578 205 9469,Ejmiatsin,AM,high priority
2006-03-16,2012-05-28,333 775 0657,Cluses,FR,under review
2021-06-25,2013-01-21,852 651 2584,Bulembu,SZ,counterintelligence
2008-02-16,2030-11-20,319 167 0913,Ajax,CA,surveillance
2005-08-05,2026-02-26,561 113 5963,Pompano Beach,US,surveillance
2009-04-21,2006-11-22,832 903 5492,Cabuyao,PH,infiltration
2006-03-23,2025-02-21,989 876 9450,San Vicente,CR,high priority
2019-04-11,2026-12-09,618 497 7729,Donglinxi,CN,compromised
2012-10-19,2032-01-06,161 620 4564,Cibaregbeg Dua,ID,under review
2023-10-13,2015-04-25,511 388 1393,Qingyuan,CN,under review
2015-01-11,2033-03-04,616 346 2514,Taoudenni,ML,active
2016-10-09,2022-04-21,744 426 4277,Lisewo,PL,undercover
2013-11-22,2035-01-01,579 525 4461,Emiliano Zapata,MX,completed
2017-05-18,2034-07-23,957 721 7841,Vineuil,FR,under review
2021-10-23,2008-03-02,597 488 3500,Changshu City,CN,covert action
2019-12-05,2008-02-05,752 699 3630,Mauren,LI,delayed
2012-08-17,2027-12-17,319 172 5767,Sobontoro,ID,high priority
2019-12-26,2031-08-26,926 554 9234,Zhangfeng,CN,completed
2009-09-01,2012-09-02,330 384 1184,Sobontoro,ID,cancelled
2017-02-26,2012-10-26,176 365 1086,Tebon,ID,rescue
2018-04-19,2016-08-15,765 138 3131,Bor,RS,undercover
2011-03-25,2034-07-11,407 253 7444,Krasnodon,UA,undercover surveillance
2010-06-16,2007-03-30,855 746 8575,Sobontoro,ID,covert action
2021-04-30,2020-03-08,223 432 5868,Madette,ID,interception
2021-02-07,2026-04-18,443 547 9012,Wum,CM,delayed
2010-05-31,2022-04-21,968 246 2425,Baimiao,CN,rescue
2016-01-20,2023-05-01,245 518 8087,Sindangrasa,ID,high priority
2022-02-21,2013-01-07,540 870 9937,Pekuncen,ID,counterintelligence
2005-05-13,2008-08-20,643 757 5170,Concordia,PH,high priority
2016-04-27,2008-05-10,287 429 0384,Chinju,KR,completed
2023-05-08,2010-01-25,131 913 7718,Sobontoro,ID,infiltration
2008-07-23,2023-03-30,538 792 0323,Jikamshi,NG,ongoing
2015-09-27,2028-10-22,706 585 1334,Sobontoro,ID,interception
2023-03-10,2009-10-04,344 739 2531,Sobontoro,ID,undercover
2017-01-22,2029-12-12,453 658 8444,Hongtang,CN,active
2014-08-21,2019-12-05,597 248 1067,Sobontoro,ID,covert action
2008-12-17,2015-08-18,775 196 2680,Obita,JP,surveillance
2019-08-26,2017-12-30,490 246 6286,St. Thomas,CA,high priority
2013-01-08,2024-01-15,225 715 3862,Sobontoro,ID,surveillance
2023-05-28,2027-02-15,739 741 3372,Conduaga,PH,covert action
2018-03-22,2009-04-30,439 982 6536,Zuogaimanma,CN,extraction
2005-07-08,2006-09-02,851 299 6274,Mambago,PH,under review
2007-09-12,2020-10-10,488 963 9115,Brandfort,ZA,completed
2005-03-13,2026-04-02,857 376 2563,Pingfeng,CN,cancelled
2016-05-21,2016-08-21,376 169 3857,Semampirbarat,ID,cancelled
2010-09-13,2031-03-22,243 738 3663,Nova Lima,BR,rescue
2023-04-20,2006-02-26,645 565 6389,Jati,ID,rescue
2008-10-13,2032-03-17,796 742 7566,Sobontoro,ID,interception
2005-12-21,2033-08-15,332 173 8529,Sobontoro,ID,ongoing
2012-08-08,2029-06-02,973 598 9091,Catalina,CA,completed
2016-01-31,2008-09-10,211 780 5818,Luyang,CN,counterintelligence
2012-01-08,2010-06-02,795 886 4295,Ambatondrazaka,MG,under review
2006-03-06,2026-02-05,388 437 9185,Panadura,LK,high priority
2013-07-12,2033-10-30,763 717 4230,Wangcao,CN,under review
2009-02-02,2007-04-13,639 272 6091,Mimbaan Timur,ID,rescue
2019-12-06,2017-08-20,818 971 8546,Kuala Lumpur,MY,compromised
2011-09-25,2033-03-16,208 589 6657,Bandung,ID,interception
2023-02-13,2028-10-20,683 821 3241,Meruge,PT,delayed
2013-03-08,2012-07-17,594 309 7092,Sobontoro,ID,cancelled
2010-10-09,2008-08-12,462 276 4557,Shenkou,CN,compromised
2008-04-10,2013-06-03,338 422 8726,Lago,SL,surveillance
2007-08-20,2022-06-16,923 424 5314,Ciekek,ID,cancelled
2022-10-06,2008-09-03,847 426 5137,Batsari,NG,covert
2015-11-16,2027-03-29,324 111 0867,Biris Daja,ID,interception
2020-01-09,2022-11-01,815 983 4498,Volnovakha,UA,completed
2016-12-02,2010-01-18,930 109 8721,Sobontoro,ID,reconnaissance
2016-04-28,2014-02-21,563 231 8087,Sobontoro,ID,covert
2007-02-13,2015-09-16,921 782 1406,Sobontoro,ID,covert action
2009-08-07,2017-08-19,616 216 2161,Pau,FR,delayed
2020-11-24,2018-10-07,489 718 6920,Ryglice,PL,infiltration
2023-07-19,2014-06-23,539 330 7597,Zainsk,RU,undercover surveillance
2008-10-06,2022-10-15,117 660 0391,Monte,PT,ongoing
2014-03-06,2029-12-30,528 943 8074,Gore,NZ,interception
2005-03-26,2014-04-06,837 146 2388,Jacura,VE,extraction
2008-11-22,2007-11-18,226 412 0519,Qingzhou,CN,infiltration
2013-12-17,2006-12-17,213 619 2850,Tambaksari,ID,interception
2011-10-23,2026-02-22,749 107 7679,Maastricht,NL,cancelled
2008-07-31,2009-03-14,914 553 1856,Longchi,CN,delayed
2021-12-01,2024-12-15,816 683 5340,Sobontoro,ID,interception
2006-05-20,2023-11-17,536 561 9737,Catriel,AR,rescue
2008-11-13,2018-01-02,546 889 7502,Sobontoro,ID,rescue
2018-04-10,2034-11-24,166 981 4850,Shimen,CN,completed
2007-11-27,2008-11-18,800 576 6916,Kebonagung,ID,active
2006-02-21,2015-02-17,821 419 5191,Shitang,CN,reconnaissance
2014-04-07,2015-06-07,816 517 2974,Sobontoro,ID,covert
2006-03-06,2019-08-28,748 942 6316,Sobontoro,ID,covert
2018-03-23,2008-09-30,478 772 9746,Sobontoro,ID,active
2016-07-06,2012-12-13,636 168 3242,Solna,SE,completed
2019-04-28,2027-03-22,940 908 9713,Sobontoro,ID,counterintelligence
2005-02-16,2012-03-10,659 984 1153,Gif-sur-Yvette,FR,covert action
2013-09-17,2019-06-18,651 414 7556,Saint Paul,US,cancelled
2010-07-09,2015-11-24,880 344 3448,Sobontoro,ID,active
2006-03-04,2028-08-24,138 386 1150,Talldaww,SY,delayed
2015-01-05,2031-09-02,637 909 3302,Shengze,CN,cancelled
2021-12-27,2027-07-22,868 597 5959,Novaya Lyalya,RU,extraction
2011-08-03,2019-03-01,269 794 4162,Agraharam,IN,under review
2008-07-29,2009-04-14,882 465 6624,Sobontoro,ID,cancelled
2020-09-19,2027-01-24,541 460 3520,Toshbuloq,UZ,compromised
2022-02-11,2019-12-14,378 688 2653,Biscucuy,VE,extraction
2009-10-25,2032-09-11,860 929 1089,Sobontoro,ID,undercover
2011-06-23,2007-08-22,968 725 9832,Sobontoro,ID,compromised
2014-02-23,2032-09-03,707 821 4416,Zhongdong,CN,surveillance
2008-11-24,2020-10-13,427 200 2331,Sobontoro,ID,covert action
2005-09-13,2021-02-17,643 272 6731,Sobontoro,ID,covert
2024-01-12,2019-12-23,664 173 6996,Sobontoro,ID,reconnaissance
2008-02-20,2025-07-10,387 578 1568,Suicheng,CN,ongoing
2021-08-31,2027-10-05,215 651 3449,Sobontoro,ID,rescue
2021-11-28,2025-12-17,330 830 0727,Wysoka,PL,counterintelligence
2007-07-04,2021-03-30,176 480 3735,Chenghe,CN,undercover surveillance
2007-02-07,2028-06-28,988 919 9175,Virginia,IE,under review
2015-03-18,2032-06-12,360 146 3692,Taoling,CN,covert
2006-09-24,2018-10-11,463 121 5746,El Rosario,MX,covert
2007-05-02,2017-11-12,354 746 4271,Las Lomas,PA,covert action
2014-02-20,2022-09-30,409 946 3618,Sobontoro,ID,active
2021-09-13,2033-10-23,737 333 8316,Lamakera Dua,ID,covert action
2009-02-01,2015-10-08,878 257 6881,Sobontoro,ID,delayed
2012-01-13,2010-04-03,617 715 4515,Breves,BR,undercover
2016-03-21,2030-05-27,886 331 8705,Huizhai,CN,completed
2011-05-07,2015-07-11,802 351 1235,Karangtawar,ID,undercover surveillance
2006-03-06,2013-10-26,451 641 8866,Ikryanoye,RU,active
2017-11-21,2008-01-12,921 577 3841,Cergy-Pontoise,FR,delayed
2011-03-04,2022-06-18,699 787 6109,Kuala Baru,ID,covert
2007-10-07,2006-08-15,732 308 8102,Yantianhe,CN,completed
2017-05-31,2026-05-04,369 249 0751,Sobontoro,ID,covert action
2010-06-17,2011-11-15,896 113 2134,Malakal,SS,counterintelligence
2020-06-17,2024-01-09,462 558 0239,Tuochuan,CN,extraction
2005-11-07,2020-01-06,733 793 1961,Huolianpo,CN,extraction
2017-01-18,2022-03-09,265 449 9578,Babirik,ID,covert action
2015-09-30,2009-12-04,838 132 4071,Sukamanah,ID,compromised
2023-04-24,2024-08-15,718 531 2615,Sobontoro,ID,undercover surveillance
2007-09-21,2023-04-07,626 382 6060,Sobontoro,ID,cancelled
2018-06-27,2025-09-18,988 300 8544,Gingsir,ID,covert action
2008-05-11,2032-01-09,730 139 1335,Sobontoro,ID,surveillance
2006-05-21,2023-09-02,303 828 7271,Sobontoro,ID,counterintelligence
2018-07-24,2018-06-30,964 132 2154,Sungaibengkal,ID,covert action
2015-08-28,2007-11-15,320 758 6748,Plottier,AR,interception
2006-02-26,2026-08-03,542 319 1482,Huquan,CN,high priority
2016-08-07,2032-01-07,675 910 9140,Taha Man Zu,CN,covert
2019-07-05,2007-05-29,967 385 9436,Escuintla,GT,rescue
2023-08-03,2009-11-04,534 649 4518,Sobontoro,ID,delayed
2017-01-15,2024-09-17,833 273 4020,Sobontoro,ID,completed
2006-11-28,2031-08-10,508 364 0163,Nankou,CN,compromised
2013-10-05,2032-07-18,778 965 9409,Novoshakhtinsk,RU,delayed
2009-12-04,2022-05-28,213 525 4408,Dmitrov,RU,rescue
2021-03-03,2034-05-25,662 508 6944,Villeneuve-la-Garenne,FR,high priority
2022-06-10,2007-03-29,593 602 0118,Villeneuve-la-Garenne,FR,delayed
2006-06-21,2010-01-10,924 761 4265,Libacao,PH,counterintelligence
2017-04-28,2019-07-07,405 563 5558,Esteio,BR,reconnaissance
2016-02-13,2015-11-30,382 876 7527,Guta,CN,counterintelligence
2015-08-19,2013-10-12,989 711 1137,Angochi,AW,infiltration
2022-03-31,2028-06-27,414 627 3633,Milwaukee,US,delayed
2016-02-18,2017-01-04,442 494 2026,Kostyantynivka,UA,counterintelligence
2022-03-01,2029-01-27,622 996 2232,Milwaukee,US,undercover
2010-11-13,2010-01-19,221 408 1203,Gayam,ID,high priority
2005-11-11,2025-12-08,506 891 3565,Ube,JP,covert action
2014-11-05,2021-03-09,270 233 2618,Amsterdam,NL,completed
2013-11-06,2008-08-18,423 321 5625,Yayao,CN,ongoing
2022-06-02,2025-01-27,339 492 4547,Sydney,AU,rescue
2005-03-02,2033-02-02,272 535 4203,Milwaukee,US,interception
2023-07-11,2030-02-08,259 185 4365,Milwaukee,US,cancelled
2016-05-09,2008-12-05,607 328 6976,Milwaukee,US,ongoing
2007-05-11,2009-01-03,944 446 1885,Villanueva,CO,reconnaissance
2015-07-10,2030-07-04,278 456 1818,Balagui,PH,covert
2005-08-02,2009-05-31,219 208 2483,Fresnes,FR,extraction
2006-10-27,2011-11-09,918 756 0662,Delgado,SV,covert
2023-04-25,2024-03-20,130 664 1982,Santiago de Cao,PE,under review
2013-05-31,2020-05-17,613 918 8985,Pasir,ID,reconnaissance
2018-01-29,2024-02-15,484 572 3948,Manzurka,RU,ongoing
2013-07-25,2007-03-27,326 962 9806,Szczecin,PL,high priority
2007-05-23,2014-11-07,250 869 2355,Yinjiaxi,CN,infiltration
2013-04-29,2032-12-22,988 125 0328,Zuyevka,RU,infiltration
2017-06-25,2023-04-17,317 972 9394,Gandusari,ID,interception
2019-01-03,2030-06-22,718 297 8456,Guhuai,CN,rescue
2011-09-14,2018-04-15,275 407 7763,Yamagata-shi,JP,infiltration
2005-04-13,2026-10-26,802 658 1369,Kentau,KZ,surveillance
2016-05-08,2028-12-21,628 810 5628,Itabaiana,BR,extraction
2007-04-29,2032-04-09,198 483 9938,Milwaukee,US,completed
2009-09-23,2031-12-22,454 951 5489,Gimry,RU,under review
2009-10-17,2027-12-24,564 214 5754,Bakau,GM,reconnaissance
2019-09-23,2030-07-15,164 864 4352,El Olivar,HN,extraction
2016-08-11,2009-12-28,946 156 3808,Babak,PH,reconnaissance
2019-04-07,2022-04-06,769 869 1289,Puor,ID,ongoing
2023-02-14,2030-03-13,333 447 8041,Muhos,FI,covert action
2017-09-27,2009-08-30,963 571 7687,Skibbereen,IE,counterintelligence
2019-01-22,2013-02-24,116 247 1142,Athens,GR,covert
2007-08-15,2027-09-03,804 751 9208,Bassar,TG,interception
2023-02-12,2032-04-12,352 706 7858,Asempapan,ID,ongoing
2011-02-05,2015-02-22,272 222 0976,El Aguilar,AR,completed
2021-01-02,2022-03-08,187 125 5097,Haveluloto,TO,completed
2021-08-02,2020-05-08,546 336 7880,Milwaukee,US,surveillance
2015-08-03,2032-07-11,446 749 5607,Xuanhuadian,CN,reconnaissance
2007-09-08,2011-05-10,294 911 3684,Kwatarkwashi,NG,interception
2019-09-28,2024-09-03,839 642 7222,Salvador,BR,cancelled
2023-07-17,2020-01-21,931 139 7345,Serdobsk,RU,compromised
2014-03-28,2018-09-22,573 919 2049,Ikeja,NG,completed
2013-08-19,2020-12-30,236 943 2631,Ketangi,ID,surveillance
2014-09-04,2025-11-03,942 164 4063,Zongzhai,CN,extraction
2012-08-13,2013-05-19,986 112 3200,Dingjia,CN,under review
2023-12-16,2020-05-28,132 415 1878,Qingminghe,CN,completed
2013-08-25,2021-03-11,764 498 6877,Khantaghy,KZ,undercover
2014-10-07,2009-03-29,374 506 3401,Milwaukee,US,ongoing
2015-04-02,2014-02-19,643 447 9300,Lescar,FR,ongoing
2007-01-10,2033-04-07,971 867 9297,Chengdong,CN,completed
2018-05-26,2008-03-20,196 308 5374,Valbo,SE,interception
2023-02-05,2023-05-25,260 384 1948,Banjar Pedawa,ID,completed
2007-10-22,2024-02-15,941 399 3363,Dadaha,ID,compromised
2006-12-01,2007-01-02,322 526 2570,Milwaukee,US,delayed
2008-05-20,2019-01-10,631 559 7872,Carleton-sur-Mer,CA,completed
2006-08-12,2016-06-04,470 388 3150,Ambo Village,KI,rescue
2019-05-23,2029-02-22,254 642 1903,Bendo,ID,high priority
2018-03-24,2020-03-25,958 356 3334,Milwaukee,US,under review
2009-03-03,2020-05-25,217 942 0893,Farkhah,PS,covert
2016-04-13,2016-05-04,131 621 8356,Viejo Daan Banua,PH,counterintelligence
2012-10-16,2007-06-09,722 514 1807,Qorveh,IR,interception
2012-08-20,2023-01-22,760 546 1899,Puerto Castilla,HN,high priority
2007-07-14,2029-11-09,270 853 3992,Palayan City,PH,infiltration
2008-01-29,2026-02-17,933 852 9656,Jinqu,CN,cancelled
2018-08-07,2014-06-24,682 265 2841,Milwaukee,US,extraction
2021-11-01,2013-07-02,414 160 7859,Harbin,CN,under review
2009-05-05,2006-06-29,168 965 7684,Marly,FR,ongoing
2016-01-25,2022-12-05,667 269 5039,Wuling,CN,rescue
2018-08-03,2022-04-21,638 982 5390,Pueblo Viejo,PA,delayed
2013-11-11,2009-08-11,566 295 6066,Przesmyki,PL,interception
2011-08-30,2009-07-15,961 942 5200,Palayan City,PH,infiltration
2008-03-31,2014-05-05,547 637 7425,Khagrachhari,BD,completed
2016-09-28,2018-06-29,667 404 1684,Makbon,ID,covert
2006-10-15,2017-08-23,986 523 9545,Toungo,NG,ongoing
2012-01-19,2034-07-18,711 819 4503,Longshan,CN,infiltration
2008-03-08,2019-06-18,451 517 5451,Milwaukee,US,counterintelligence
2021-09-26,2014-05-12,660 152 1158,Maopingchang,CN,active
2006-10-17,2033-03-17,441 873 8038,Onzaga,CO,surveillance
2010-12-08,2032-07-23,475 191 5228,La Suiza,CR,completed
2007-08-15,2021-08-07,906 895 2651,Qiankou,CN,infiltration
2016-03-03,2011-11-22,666 463 1443,Ketawang,ID,extraction
2007-11-06,2018-04-06,192 676 2572,Milwaukee,US,infiltration
2008-01-12,2017-01-20,991 663 9811,Magetlegar,ID,completed
2019-08-11,2015-10-13,695 770 6519,Muli,CN,active
2014-12-30,2021-08-25,535 329 9880,Milwaukee,US,completed
2007-02-15,2014-09-25,328 591 2912,Souziqiu,CN,under review
2012-09-21,2010-05-01,420 371 5704,Krajan Jamprong,ID,surveillance
2015-08-23,2013-04-10,114 884 6977,Jajawai,ID,ongoing
2007-07-28,2012-06-23,329 127 1644,Milwaukee,US,covert
2021-05-17,2024-02-10,406 290 7570,Rybatskoye,RU,cancelled
2021-02-27,2025-10-02,712 333 7032,Ngancar,ID,ongoing
2014-01-21,2031-04-25,946 643 4931,Lyon,FR,rescue
2022-01-08,2008-05-06,930 363 5511,Kota Kinabalu,MY,under review
2012-12-19,2034-07-14,981 484 1045,Kendung Timur,ID,compromised
2018-09-30,2020-07-27,245 508 9403,Kirkuk,IQ,rescue
2019-02-05,2015-02-01,834 958 3611,Yashao,CN,infiltration
2009-11-02,2034-02-13,270 285 2349,Guia,PT,completed
2009-04-07,2019-04-17,821 119 5173,Artur Nogueira,BR,surveillance
2005-10-05,2013-05-01,203 856 9348,Brejo da Madre de Deus,BR,delayed
2022-06-27,2029-10-29,878 611 1477,Zarqa,JO,covert action
2005-10-24,2008-08-19,169 989 8416,Yijiang,CN,ongoing
2019-12-27,2018-07-25,806 654 7602,Birnin Kebbi,NG,reconnaissance
2023-10-03,2021-04-13,226 472 7185,Milwaukee,US,infiltration
2023-08-21,2013-11-06,465 827 5152,La Cuesta,PE,counterintelligence
2013-03-02,2025-02-11,229 898 0017,Decatur,US,covert action
2016-05-15,2014-10-03,320 684 5265,Pengxing,CN,surveillance
2016-09-27,2026-12-08,268 483 9813,Kota Kinabalu,MY,extraction
2016-05-22,2015-07-29,854 687 7502,Milwaukee,US,delayed
2010-03-28,2015-05-26,780 871 5777,Milwaukee,US,cancelled
2007-12-04,2025-09-23,819 440 8726,Nanzhihui,CN,surveillance
2009-03-05,2012-10-15,424 525 0930,Milwaukee,US,completed
2009-03-14,2023-11-14,679 996 6904,Buan,PH,compromised
2017-03-14,2019-07-21,168 236 1210,Butare,RW,interception
2020-11-24,2022-09-10,364 154 3197,Hudson Bay,CA,delayed
2010-09-05,2006-07-13,881 104 6525,Milwaukee,US,interception
2019-03-01,2010-11-12,603 270 6790,Fuyang,CN,cancelled
2015-01-09,2011-11-15,859 172 5732,Tazouta,MA,rescue
2014-01-08,2008-12-08,570 556 7156,Vigo,ES,undercover
