0,1,2,3,4,5
2016-05-01,2019-11-30,528 950 8545,Samran,TH,undercover surveillance
2020-11-17,2014-04-27,456 286 1941,Zheleznodorozhnyy,RU,delayed
2008-07-16,2006-11-07,544 898 4039,Penedo,PT,active
2022-10-17,2032-07-17,299 180 3119,Wakayama-shi,JP,undercover surveillance
2014-07-17,2024-09-18,712 201 4194,Qing’an,CN,high priority
2006-01-25,2006-10-11,360 830 2029,Javorník,CZ,completed
2016-07-22,2018-02-10,791 627 3413,Ostojićevo,RS,surveillance
2011-06-20,2034-05-12,400 181 3370,Krayen,ID,covert
2018-05-18,2028-09-27,817 893 2150,Kramarzówka,PL,infiltration
2016-07-30,2029-04-15,312 683 3297,Annonay,FR,extraction
2016-09-12,2021-09-18,847 835 7734,Krasnokumskoye,RU,covert action
2015-08-12,2007-09-25,499 437 1143,Zasip,SI,counterintelligence
2016-06-05,2014-11-09,678 524 4082,Kotli Lohārān,PK,undercover surveillance
2006-12-24,2007-08-19,888 510 8054,Klole,ID,ongoing
2020-09-22,2018-06-04,146 299 9566,Abomsa,ET,covert action
2005-07-22,2027-04-08,342 299 7846,Krasnyy Yar,RU,completed
2005-08-02,2015-11-24,885 872 4358,Hāsilpur,PK,compromised
2009-09-20,2033-01-09,120 388 9487,Cancela,PT,active
2005-09-05,2028-11-07,205 978 7941,Vacha,RU,extraction
2018-09-30,2017-02-05,418 409 7193,Bedford,CA,completed
2021-10-01,2009-08-22,545 612 9772,Cajolá,GT,reconnaissance
2023-08-18,2008-06-06,396 128 0660,Georgetown,GM,compromised
2016-10-17,2007-06-28,533 176 0877,Yurla,RU,reconnaissance
2006-07-09,2008-03-21,616 608 6238,Rashaant,MN,cancelled
2017-02-23,2027-01-02,773 566 8178,Chicago,US,high priority
2016-08-19,2007-09-17,118 777 1808,Vitomarci,SI,counterintelligence
2018-11-16,2035-01-03,357 598 6412,Khairpur Nathan Shāh,PK,delayed
2014-01-11,2030-12-16,106 584 0834,Kaiapoi,NZ,surveillance
2008-05-05,2027-05-13,848 898 2889,Inicbulan,PH,undercover surveillance
2017-04-11,2010-11-21,476 930 8556,Vologda,RU,covert
2021-01-22,2020-07-31,728 358 8633,Rabig,ID,high priority
2010-07-23,2010-06-13,325 960 3557,Babice,PL,cancelled
2005-03-05,2017-03-12,367 150 9046,Xuebu,CN,rescue
2007-01-06,2028-05-29,430 350 7622,Xinkai,CN,covert
2022-05-20,2009-05-18,998 174 2644,Şaqānis,TN,surveillance
2012-03-31,2017-09-04,174 811 0700,Chonogol,MN,under review
2020-07-16,2015-03-07,255 626 9245,Xumai,CN,rescue
2017-08-24,2029-11-13,741 144 5711,Tsirang,BT,infiltration
2008-04-29,2032-07-13,571 852 4157,Jasionów,PL,infiltration
2022-03-28,2010-09-17,117 934 4285,Beidaihehaibin,CN,compromised
2010-09-15,2018-03-27,273 270 2416,Monastyryshche,UA,covert action
2018-07-18,2020-02-05,140 774 6799,Roma,MX,covert action
2012-11-05,2016-12-05,661 740 5410,Adygeysk,RU,infiltration
2021-11-28,2007-07-05,518 667 7820,Nanterre,FR,extraction
2017-04-21,2021-07-10,484 166 8878,Oliveira de Baixo,PT,undercover
2021-02-15,2015-07-06,790 713 0435,Taixi,CN,cancelled
2005-09-24,2033-01-23,910 256 0630,Abbeville,FR,active
2017-04-29,2027-02-08,807 999 8860,Khān Arnabah,SY,active
2005-02-07,2032-01-10,562 448 3578,Manchester,GB,covert action
2012-04-29,2028-04-22,710 222 9622,Zhize,CN,rescue
2010-08-24,2024-04-07,170 785 4936,Velyki Kopany,UA,cancelled
2020-05-12,2014-11-01,650 487 5374,Uusikaupunki,FI,compromised
2018-08-07,2030-08-13,839 518 4183,Podgornaya,RU,completed
2008-09-30,2008-12-31,606 537 6936,Pachīr wa Āgām,AF,interception
2008-02-27,2019-10-30,501 724 8623,Dorotea,SE,undercover surveillance
2018-04-11,2018-06-13,114 260 4529,Jarry,GP,undercover
2018-07-31,2027-01-23,979 935 8660,Itabirito,BR,interception
2013-05-17,2012-09-08,256 318 0826,Carapelhos,PT,under review
2020-10-15,2010-02-20,530 391 2297,Ibung,PH,rescue
2013-06-03,2011-06-13,619 674 2613,Paitan,PH,undercover
2010-11-26,2021-11-13,414 278 8494,Thompson,CA,completed
2015-05-28,2025-12-14,255 531 9247,Všestary,CZ,ongoing
2010-03-01,2006-12-21,541 457 0388,Gucheng,CN,extraction
2012-07-30,2025-04-26,506 929 8164,Chão,PT,cancelled
2016-09-22,2011-11-18,497 413 7923,Narsaq,GL,ongoing
2015-07-31,2011-09-07,434 866 7107,Xinglong,CN,rescue
2019-12-19,2018-03-05,377 342 8161,Hangchuan,CN,counterintelligence
2010-01-21,2022-09-19,884 880 6207,Zhujiachang,CN,high priority
2020-12-04,2009-11-25,507 301 2724,Wates,ID,extraction
2012-01-25,2012-05-16,908 531 8818,Knyazhichi,UA,delayed
2010-09-14,2031-08-28,493 813 5515,Al Ḩammāmāt,TN,under review
2006-12-27,2013-05-03,654 901 6217,Venlo,NL,completed
2020-04-30,2034-10-10,703 735 6485,Oslo,NO,compromised
2005-03-14,2011-07-14,616 410 7525,Qarah Bāgh Bāzār,AF,undercover surveillance
2017-05-14,2029-07-08,228 230 8201,Sydney Mines,CA,covert
2015-10-26,2022-11-17,449 495 6438,Dmytrivka,UA,interception
2008-01-05,2027-12-21,279 226 8608,Vidnoye,RU,rescue
2022-06-23,2032-01-10,435 974 1389,Gualán,GT,completed
2017-01-30,2016-09-10,723 376 8220,Andahuaylas,PE,extraction
2010-09-04,2009-07-31,242 146 5754,Hoktember,AM,compromised
2019-06-13,2032-11-21,175 381 9787,Zebrzydowice,PL,completed
2006-09-17,2014-04-19,717 160 5788,Kasreman,ID,undercover surveillance
2014-12-10,2007-01-13,851 793 1377,Jadi,ID,infiltration
2014-09-12,2028-11-11,427 145 6222,Moshkovo,RU,counterintelligence
2006-08-14,2008-02-26,187 967 4040,Sędziejowice,PL,compromised
2022-11-06,2012-10-01,477 269 5238,Sanhe,CN,extraction
2016-10-31,2024-01-02,218 338 3976,Mojosari,ID,covert action
2020-07-09,2015-06-30,175 598 2982,Randuagung,ID,counterintelligence
2007-08-01,2027-11-09,969 899 4000,Kabakovo,RU,under review
2007-12-01,2009-02-03,261 267 2898,Orange Walk,BZ,counterintelligence
2008-03-30,2029-06-01,943 611 2001,Muting,ID,under review
2017-12-14,2032-03-30,320 483 5999,Kertamukti,ID,extraction
2006-11-04,2019-09-01,662 115 7389,Kaz,RU,completed
2023-05-10,2016-09-22,464 648 3514,Besole,ID,active
2012-12-18,2025-03-09,387 475 8730,Göteborg,SE,completed
2014-07-13,2023-05-06,212 908 0259,New York City,US,under review
2009-03-06,2018-10-30,208 235 4410,Kondinskoye,RU,active
2013-10-29,2010-05-06,874 394 6244,Lukou,CN,active
2005-02-06,2029-07-01,829 316 2601,Holoriang,ID,reconnaissance
2008-09-28,2012-03-06,127 720 0929,Labuhan,ID,covert
2011-01-08,2007-09-27,458 767 1228,Tarutung,ID,undercover surveillance
2011-10-19,2017-04-10,973 593 6286,Aoluguya Ewenke Minzu,CN,undercover surveillance
2007-11-03,2024-05-23,615 513 6724,Ciawitali,ID,under review
2017-05-17,2027-08-12,205 954 9626,Korolev,RU,covert
2016-08-18,2024-12-04,901 388 7200,Xiaoqi,CN,active
2005-04-17,2018-04-14,747 371 4650,Bagombong,PH,cancelled
2019-05-13,2008-09-12,914 369 7782,Yonkers,US,extraction
2017-06-23,2009-11-05,506 605 1639,Kendung Timur,ID,rescue
2011-10-22,2019-01-23,706 481 4071,Longxing,CN,delayed
2008-05-19,2024-01-01,498 273 8297,Dondar Quşçu,AZ,active
2013-03-11,2007-04-09,959 266 1728,Vagos,PT,extraction
2018-07-21,2032-04-19,910 859 5021,Huayan,CN,extraction
2012-03-05,2024-08-24,661 436 4942,Chikola,RU,rescue
2010-02-09,2034-08-01,926 835 7578,Hwasun,KR,high priority
2021-08-11,2027-07-23,526 309 0290,Thymianá,GR,surveillance
2020-06-13,2024-02-17,254 430 6345,Xinfeng,CN,surveillance
2009-10-16,2019-10-17,386 492 8026,Ageoshimo,JP,compromised
2005-03-07,2034-01-30,625 461 5715,Kovilj,RS,delayed
2010-05-09,2022-07-14,234 481 4218,Camplong,ID,compromised
2011-11-17,2010-05-24,338 570 2940,Hässleholm,SE,covert action
2005-12-05,2018-08-05,403 901 7587,Suqiaoxiang,CN,extraction
2005-10-27,2025-07-01,200 549 0237,Libuganon,PH,surveillance
2012-09-17,2018-06-25,818 905 7302,Jinbi,CN,delayed
2014-02-11,2013-04-20,739 538 3257,Koltushi,RU,reconnaissance
2016-08-15,2013-09-16,948 639 3958,Luan Balu,ID,high priority
2013-08-26,2011-11-09,191 459 0362,Dongshan,CN,covert
2022-11-26,2009-03-14,560 684 9587,Józefów,PL,undercover surveillance
2013-10-14,2024-01-19,134 753 7459,Tytuvėnėliai,LT,counterintelligence
2014-08-29,2029-04-23,525 432 1153,Sangumata,ID,covert
2017-03-10,2023-02-04,381 361 0068,Klimovsk,RU,covert
2011-05-02,2012-01-05,185 509 6010,Kongjiang,CN,delayed
2023-05-12,2007-07-09,974 389 8188,Wolfville,CA,ongoing
2023-06-13,2019-09-03,297 284 6802,Bacun,CN,surveillance
2015-02-04,2022-12-09,312 907 8430,Radocza,PL,interception
2017-01-14,2008-05-19,367 847 5300,Saint-Pierre-des-Corps,FR,covert
2008-07-20,2031-05-08,987 291 2814,Dinskaya,RU,under review
2016-10-23,2011-03-28,492 989 3137,Yuanyang,CN,ongoing
2014-07-14,2015-06-03,569 121 8327,Xiaopu,CN,compromised
2020-04-13,2016-10-05,568 539 3335,Szczaniec,PL,compromised
2010-07-29,2016-03-31,706 253 1785,Kayu Agung,ID,active
2012-04-12,2025-09-29,530 333 8730,Крушево,MK,reconnaissance
2016-11-23,2020-05-07,893 323 8796,Itaperuna,BR,undercover
2009-11-17,2011-03-14,100 627 5651,Pingpo,CN,rescue
2012-11-21,2032-11-16,987 532 5755,Armavir,AM,surveillance
2022-07-09,2029-03-16,241 695 8286,Maradi,NE,surveillance
2019-09-15,2023-02-07,778 211 3986,Oebatu,ID,undercover surveillance
2006-07-03,2028-05-31,602 479 9674,Santa Bernardina,UY,covert action
2014-07-12,2026-06-19,879 106 4028,Kutapanjang,ID,rescue
2017-05-27,2030-11-04,526 156 7590,El Limon,MX,rescue
2018-02-14,2012-09-20,833 703 6472,Sungaimaja,ID,under review
2017-09-14,2006-05-11,705 831 7230,Bantarmangu,ID,surveillance
2012-10-14,2009-09-27,712 693 2907,Dubiecko,PL,covert
2017-07-08,2026-08-27,387 742 2542,Nowy Sącz,PL,undercover surveillance
2021-07-13,2019-04-10,701 757 9914,Saratak,AM,covert action
2012-10-14,2021-05-07,472 262 8945,Wengyang,CN,covert action
2012-10-10,2006-11-15,773 685 8741,Jamālpur,BD,interception
2012-08-31,2011-12-24,793 534 7140,Tuluá,CO,reconnaissance
2015-11-22,2024-03-23,239 198 1959,Oxford,CA,reconnaissance
2005-02-20,2028-11-23,285 788 5503,Cianorte,BR,cancelled
2009-04-09,2029-09-15,911 862 0735,Sinarbakti,ID,completed
2012-09-01,2023-09-02,865 927 5521,Quỳ Châu,VN,undercover surveillance
2005-07-09,2007-02-03,797 724 5509,Petiga,ID,under review
2007-08-08,2021-04-19,377 491 0963,Baohe,CN,undercover
2014-04-09,2034-04-19,966 708 5160,Kotabumi,ID,interception
2018-11-24,2033-08-30,872 454 7820,Damayan,PH,rescue
2016-01-26,2013-09-29,234 100 3586,Na Yong,TH,undercover
2014-12-16,2023-07-12,226 534 0582,Oro Timur,ID,rescue
2019-02-15,2028-04-22,813 691 9609,Rio Meão,PT,covert action
2012-04-15,2031-11-28,533 935 4814,Katrineholm,SE,compromised
2011-09-14,2033-05-29,803 456 4456,Japerejo,ID,infiltration
2021-12-10,2011-06-23,724 543 2067,Mulan,CN,rescue
2007-08-08,2021-05-16,617 518 2185,Xingou,CN,counterintelligence
2023-12-23,2011-10-14,202 745 1415,Al Mukallā,YE,extraction
2021-03-10,2015-09-18,127 793 2782,Tuburan,PH,reconnaissance
2010-03-08,2027-10-07,298 153 4880,Casigua El Cubo,VE,ongoing
2019-08-14,2027-06-22,686 170 7603,Pāshmūl,AF,undercover
2020-10-18,2026-03-01,616 816 8175,Devin,BG,extraction
2005-07-17,2012-05-21,540 399 1282,Centar Župa,MK,high priority
2007-01-12,2007-03-10,879 318 6548,Orangeville,CA,counterintelligence
2006-12-04,2016-09-12,123 695 6793,Wangsi,CN,undercover surveillance
2014-10-18,2024-10-24,875 347 3758,Murça,PT,rescue
2013-08-11,2024-10-18,288 167 7867,Repki,PL,surveillance
2022-12-11,2014-04-21,821 307 4875,Daliang,CN,counterintelligence
2015-04-11,2020-03-19,196 965 2387,Bagani,NA,rescue
2008-11-25,2021-04-01,268 993 3221,Jiangwan,CN,ongoing
2011-10-15,2022-01-12,536 982 0903,Feteira Grande,PT,covert action
2010-07-18,2014-10-04,318 492 9618,Néa Kíos,GR,delayed
2013-03-07,2024-03-23,510 956 0935,Sumbersih,ID,under review
2007-11-30,2012-01-12,425 307 0491,Lapi,PH,reconnaissance
2020-01-21,2023-11-02,614 665 7975,Fushui,CN,completed
2015-04-04,2009-07-30,165 594 1176,Tranås,SE,ongoing
2017-09-08,2021-11-11,163 969 7770,Al Muwayh,SA,extraction
2019-02-28,2021-07-22,315 191 3337,Rochester,US,extraction
2017-09-08,2014-12-10,573 131 4674,Dĩ An,VN,infiltration
2007-09-12,2016-01-25,539 783 9308,Szczaniec,PL,under review
2016-07-05,2026-01-13,701 841 1348,La Libertad,HN,delayed
2007-09-14,2008-01-27,157 591 5551,Jepuro,ID,completed
2008-08-20,2016-05-08,766 530 8076,Wonda,ID,undercover surveillance
2015-01-09,2029-01-24,521 980 1555,Roslavl’,RU,undercover
2013-11-12,2029-09-14,405 149 7789,Kurnāz,SY,completed
2022-04-01,2035-01-03,832 239 8408,Nyala,SD,covert action
2021-09-12,2021-06-09,415 312 0065,Puubheto,ID,covert action
2021-07-15,2008-02-10,790 906 3425,Kandangsapi,ID,infiltration
2012-04-16,2025-04-26,767 336 0828,Heka,CN,covert action
2016-10-31,2023-08-26,945 185 7506,Lo Prado,CL,completed
2009-12-12,2030-10-16,374 197 8544,Orós,BR,surveillance
2019-02-15,2020-07-11,845 875 2896,Tamanan,ID,undercover surveillance
2008-04-15,2031-05-06,336 786 4199,Sake,CD,cancelled
2009-11-20,2010-03-25,441 949 6832,Vlorë,AL,counterintelligence
2022-05-20,2031-04-19,648 774 6997,Miharu,JP,undercover
2020-05-23,2034-06-23,513 461 2698,Norak,TJ,interception
2016-08-02,2023-03-17,348 755 2428,Kardítsa,GR,counterintelligence
2005-12-03,2022-11-17,243 919 6716,Qili,CN,active
2006-06-08,2022-10-04,639 348 2738,São Martinho de Árvore,PT,compromised
2024-01-07,2022-04-03,896 101 5636,Chandmanĭ,MN,infiltration
2011-12-12,2016-04-07,938 109 7069,Cloyne,IE,cancelled
2024-01-25,2019-02-26,115 662 1302,Huipinggeng,CN,undercover
2012-05-19,2031-04-07,533 766 2939,Zhaxirabdain,CN,counterintelligence
2006-04-20,2012-12-29,328 748 4790,Kimberley,CA,active
2022-12-22,2009-07-03,160 583 8684,Sainte-Thérèse,CA,active
2016-07-07,2006-04-04,526 845 0049,Klimovsk,RU,counterintelligence
2023-07-08,2026-05-26,454 311 9914,Huangdu,CN,extraction
2009-12-01,2010-03-20,221 338 1105,Wangchuanchang,CN,delayed
2019-06-23,2012-11-21,421 974 1573,Kebonjaya,ID,covert
2011-03-24,2030-04-24,383 253 6088,Prantaan,ID,under review
2023-10-13,2015-03-18,138 599 3965,Xinglong,CN,interception
2010-05-30,2009-07-05,909 413 9367,Rivne,UA,under review
2007-06-21,2021-08-30,103 456 9642,Maliuzui,CN,rescue
2019-11-05,2012-01-28,615 458 7567,Słońsk,PL,counterintelligence
2012-11-23,2032-08-02,916 287 6737,Ustrzyki Dolne,PL,counterintelligence
2021-11-07,2014-03-26,356 562 1464,Cherëmushki,RU,compromised
2015-05-15,2031-10-20,231 829 6720,San José de Río Tinto,HN,covert
2006-08-11,2023-11-10,218 540 6403,Göteborg,SE,covert
2007-08-13,2016-10-07,993 132 3661,Rufino,AR,rescue
2011-01-30,2014-01-25,183 951 3329,Ambatofinandrahana,MG,completed
2018-10-28,2018-01-02,702 608 7983,Las Vegas,US,active
2023-02-19,2013-06-13,352 649 9318,Melaka,MY,active
2007-08-18,2013-05-16,678 135 4328,Marāveh Tappeh,IR,extraction
2011-03-19,2013-04-02,618 235 5646,Ḩabābah,YE,extraction
2022-08-13,2009-04-17,873 790 1810,Pueblo Nuevo,HN,counterintelligence
2023-09-25,2023-05-25,801 968 4291,Trosa,SE,interception
2011-08-23,2021-07-30,148 992 0653,Odiong,PH,surveillance
2007-07-23,2012-03-14,975 718 5015,Nantes,FR,covert action
2012-04-13,2030-11-12,152 619 2349,Huolianpo,CN,covert
2019-07-02,2009-05-11,677 186 8105,Masuda,JP,undercover
2021-09-26,2022-06-21,411 264 2878,Oeri’u,ID,rescue
2007-07-16,2023-04-25,413 673 4041,Semboropasar,ID,high priority
2007-08-05,2016-07-19,283 396 9107,Trelleborg,SE,cancelled
2021-09-04,2007-03-19,351 919 7032,Nūbā,PS,ongoing
2016-04-08,2007-09-08,255 985 1742,Huai’an,CN,completed
2018-11-20,2010-03-05,176 113 4229,Kardamás,GR,undercover
2020-01-28,2010-03-02,126 244 9861,Tanjungjaya,ID,rescue
2022-10-01,2028-11-05,824 550 9335,Trélazé,FR,ongoing
2019-10-04,2008-01-19,487 999 3763,Elekmonar,RU,rescue
2015-05-23,2008-03-13,748 923 8619,Irará,BR,cancelled
2019-05-18,2029-08-22,435 480 0619,Limbangan,ID,cancelled
2005-10-30,2006-07-30,572 456 6297,Lékhaio,GR,covert action
2006-04-13,2010-12-02,451 499 5906,Nato,PH,undercover surveillance
2007-10-11,2031-06-30,419 730 9466,Yiqi,CN,reconnaissance
2021-10-26,2033-02-18,641 829 0056,Boršice,CZ,delayed
2015-11-01,2025-08-27,624 554 3352,Kalabahi,ID,covert
2015-10-06,2008-07-07,565 572 4223,Bendungan,ID,ongoing
2010-07-27,2028-12-19,440 142 8123,Mabini,PH,covert
2022-03-09,2017-11-27,273 206 6658,Mwinilunga,ZM,completed
2018-06-10,2010-01-04,254 309 1202,Bīrganj,NP,covert action
2006-03-02,2024-07-18,582 912 1499,Manquiring,PH,active
2017-01-22,2019-12-09,789 905 5976,Ganpu,CN,infiltration
2014-07-17,2016-11-15,688 890 1291,Suocheng,CN,delayed
2005-07-20,2014-06-02,218 765 9627,Zavetnoye,RU,ongoing
2015-12-07,2020-03-07,643 223 5515,Zaliznychne,UA,reconnaissance
2007-11-09,2021-03-16,104 211 5803,El Agua Dulcita,HN,undercover
2021-12-20,2031-12-16,928 951 6221,Kuala Lumpur,MY,surveillance
2015-06-14,2016-05-11,657 250 9828,Liutan,CN,counterintelligence
2022-07-20,2014-03-09,482 167 9185,Xiaojing,CN,active
2014-05-26,2023-10-06,592 253 5584,Neochórion,GR,delayed
2005-05-11,2022-02-05,844 388 4480,Balangonan,PH,surveillance
2015-01-22,2016-09-21,991 844 0100,Panite,ID,under review
2021-10-02,2014-12-26,390 564 8610,Karlstad,SE,rescue
2016-05-05,2015-03-29,351 320 9329,Komsomolsk-on-Amur,RU,covert
