0,1,2,3,4,5
2009-05-01,2027-10-27,708 306 8196,Chmielno,PL,surveillance
2020-04-30,2024-05-25,548 582 3297,Cambridge,JM,reconnaissance
2009-10-11,2007-05-29,423 772 8021,Yelabuga,RU,covert
2014-05-07,2023-08-02,657 207 9307,Jiaotang,CN,compromised
2010-01-21,2006-05-17,999 900 4935,Maloco,PH,infiltration
2018-06-23,2034-08-09,445 951 8347,Fenghua,CN,compromised
2009-05-31,2019-10-04,563 441 5444,Fulong,CN,undercover
2023-03-01,2010-08-10,770 116 1261,Milevsko,CZ,ongoing
2021-08-10,2014-02-27,370 862 3620,Chimichagua,CO,completed
2008-02-01,2011-12-13,339 371 2781,Enskededalen,SE,completed
2022-06-03,2006-07-19,284 269 3906,Fullerton,US,active
2019-05-26,2021-06-17,886 154 2382,Oslo,NO,rescue
2013-04-05,2034-06-27,310 144 7868,Mostovskoy,RU,covert
2013-09-04,2023-12-25,272 394 6609,Loncoche,CL,counterintelligence
2011-06-11,2026-01-25,421 322 8720,Trelleborg,SE,surveillance
2013-04-16,2028-03-28,712 769 6082,Sherpur,BD,counterintelligence
2008-01-01,2020-06-05,354 716 7986,Cascavel,BR,high priority
2007-09-26,2009-05-01,740 154 2592,Cergy-Pontoise,FR,completed
2011-05-19,2011-08-12,405 604 5592,Fullerton,US,surveillance
2017-04-23,2033-10-17,434 774 1469,Fullerton,US,covert
2011-10-26,2019-05-17,397 962 2253,Parakanhonje Wetan,ID,undercover
2016-10-05,2007-07-23,137 845 9034,Huadi,CN,completed
2012-07-02,2028-09-17,570 342 3430,Picos,BR,high priority
2015-09-02,2021-10-04,802 837 6234,Ntoum,GA,delayed
2012-12-31,2025-09-30,416 535 8891,Ipueiras,BR,rescue
2021-08-11,2033-04-23,831 844 5173,Port Sudan,SD,covert
2023-12-20,2013-09-21,425 407 9560,Ilare,NG,interception
2019-01-08,2030-10-26,531 569 5423,Banjar Tibubiyu Kaja,ID,undercover surveillance
2014-10-22,2013-05-14,419 267 0814,Datian,CN,undercover surveillance
2017-05-30,2016-12-14,156 423 3107,Bau,ID,cancelled
2014-04-22,2027-03-14,104 534 7471,Ngurensiti,ID,completed
2011-05-26,2008-12-09,440 410 8353,Eloi Mendes,BR,covert
2015-11-27,2009-07-13,821 290 9181,Zhouzhuang,CN,extraction
2017-03-07,2026-11-22,937 457 7147,Dayton,US,interception
2007-02-06,2020-05-09,835 220 7617,Klagen,ID,under review
2022-06-26,2006-12-04,463 413 4520,Srono,ID,undercover surveillance
2017-01-09,2006-03-13,981 577 1923,Gastello,RU,cancelled
2017-04-16,2023-11-25,134 120 2036,Banzhong,CN,covert
2010-01-14,2025-06-13,570 759 0227,Dubrovnik,HR,counterintelligence
2023-05-26,2027-08-22,868 125 5643,Bankeryd,SE,reconnaissance
2011-07-20,2010-07-24,335 914 8208,Krajan,ID,high priority
2016-06-29,2009-10-16,766 204 3322,Gotovlje,SI,undercover surveillance
2007-07-04,2030-08-14,624 253 3072,Sousse,TN,active
2012-10-21,2008-02-22,763 754 5305,Maple Plain,US,under review
2013-08-31,2019-06-21,338 931 0333,Krajenka,PL,compromised
2018-11-20,2012-04-02,367 422 4491,Fullerton,US,cancelled
2021-05-06,2030-12-20,125 538 2205,Heidelberg,ZA,undercover
2014-04-06,2034-06-24,303 358 6984,Kendal,ID,undercover
2018-10-14,2025-01-12,474 445 8562,Kuafeu,ID,covert
2008-01-10,2023-04-06,259 396 9282,El Salitre,MX,covert action
2018-07-05,2012-12-19,611 197 2784,Bitica,GQ,counterintelligence
2019-04-11,2026-06-01,434 284 9848,Bokong Timur,ID,undercover surveillance
2009-09-19,2029-07-31,332 533 5924,Huanggang,CN,high priority
2013-04-20,2026-02-27,350 602 0680,Montrouge,FR,high priority
2008-04-30,2007-06-25,769 257 5310,Vologda,RU,rescue
2021-07-13,2024-09-04,129 791 4161,Maliang,CN,rescue
2015-03-20,2006-11-21,851 329 5296,Haapsalu,EE,cancelled
2023-10-05,2030-01-26,770 460 6378,Maiwal,ID,undercover
2011-07-10,2028-06-19,433 981 5150,Fullerton,US,under review
2018-08-05,2008-11-29,882 871 3310,Fullerton,US,reconnaissance
2022-04-30,2018-08-21,962 500 8874,Piancheng,CN,surveillance
2023-08-08,2034-10-01,631 281 8801,Baranti,ID,covert action
2021-08-06,2012-08-19,785 284 0579,Aldeia da Piedade,PT,completed
2011-07-30,2030-09-17,680 852 7731,Oratorio,GT,covert
2013-11-02,2031-11-03,105 992 1861,Fullerton,US,reconnaissance
2018-11-19,2027-12-26,682 733 0073,Hulu,CN,delayed
2007-07-12,2018-06-19,914 213 3351,Florencia,CO,compromised
2023-08-31,2007-11-12,526 616 2601,Casalinho,PT,interception
2016-10-28,2019-04-21,519 897 5564,Mendenrejo,ID,covert
2017-01-13,2024-03-26,606 620 7050,Mayorga,PH,ongoing
2012-07-02,2034-04-01,689 575 4711,Bugana,NG,under review
2020-07-02,2021-08-03,758 418 6458,Montauban,FR,covert
2012-06-17,2034-09-27,258 731 1596,Wenfu,CN,infiltration
2017-10-12,2013-10-29,840 906 0850,Fullerton,US,undercover
2012-07-28,2023-04-07,569 868 8388,Luz de Tavira,PT,delayed
2014-12-02,2016-05-28,393 521 2812,Aix-en-Provence,FR,covert action
2021-07-14,2015-08-24,435 249 5312,Dapdap,PH,undercover surveillance
2012-08-19,2007-07-06,767 312 3181,Chuandao,CN,completed
2009-11-13,2030-09-28,358 793 2055,Elias Fausto,BR,high priority
2012-02-03,2006-12-16,657 220 7702,Mataraben,ID,covert action
2008-04-23,2006-04-06,747 478 9145,Viloco,BO,infiltration
2011-12-30,2013-05-02,237 188 5237,Fullerton,US,ongoing
2015-04-08,2016-11-25,479 531 0270,Taupo,NZ,extraction
2014-01-05,2033-05-06,224 925 0385,Nam Som,TH,undercover
2007-09-27,2034-08-31,784 501 6303,Mbumi,TZ,covert
2018-12-24,2023-03-29,823 349 5399,Blagoevgrad,BG,completed
2016-07-04,2028-04-07,217 615 2821,Mandaluyong City,PH,reconnaissance
2020-06-04,2012-06-06,463 975 1302,Nguigmi,NE,counterintelligence
2011-02-23,2016-05-13,875 935 1352,Miaotang,CN,ongoing
2020-06-30,2010-03-21,810 216 4603,Jalal-Abad,KG,ongoing
2020-01-27,2025-10-07,986 533 3236,Sindangpanji,ID,completed
2021-11-11,2028-05-14,612 510 2068,Fontenay-sous-Bois,FR,delayed
2010-07-26,2009-01-11,422 955 3160,Duhu,CN,compromised
2013-01-12,2025-10-10,433 590 9921,Fullerton,US,rescue
2013-08-18,2015-12-01,356 897 6804,Nianpan,CN,covert action
2007-06-19,2019-06-26,944 727 5747,Colombes,FR,infiltration
2020-09-12,2022-07-13,957 989 1513,Sogamoso,CO,active
2010-08-26,2029-11-06,511 253 0316,Progreso,PA,reconnaissance
2018-04-28,2028-07-05,199 631 1972,Wanareja,ID,undercover surveillance
2022-01-13,2024-04-11,711 204 9037,Bigaan,PH,reconnaissance
2008-08-15,2006-02-14,240 794 5392,Fullerton,US,undercover
2013-07-17,2008-10-19,249 834 4249,Bella Vista,PA,active
2014-08-23,2027-10-24,711 872 0248,Depapre,ID,interception
2013-09-25,2022-11-11,425 691 1699,Ivanteyevka,RU,rescue
2024-01-19,2016-06-04,206 450 3412,Lastoursville,GA,compromised
2014-07-19,2008-07-20,732 179 7268,Zhamog,CN,rescue
2013-01-28,2012-12-15,303 640 7968,Waru Selatan,ID,cancelled
2014-10-05,2032-10-09,260 882 2600,Kolomyya,UA,interception
2006-10-06,2034-02-06,203 768 6844,Pliwetan,ID,cancelled
2011-11-08,2028-07-03,271 919 7695,Fullerton,US,interception
2019-09-06,2013-09-22,444 239 7728,Xiongguan,CN,reconnaissance
2006-10-13,2018-09-11,352 635 0700,Yinying,CN,active
2015-02-27,2030-09-07,891 959 2319,Fullerton,US,cancelled
2018-09-16,2013-02-13,250 975 7642,Santa Ignacia,PH,infiltration
2017-05-18,2034-07-08,759 756 6365,Sim,RU,active
2018-04-22,2025-09-02,382 478 8591,Colca,PE,delayed
2011-02-20,2013-06-28,721 667 5332,Sindangsari,ID,completed
2005-03-08,2009-07-09,361 885 8031,Rio das Pedras,BR,undercover
2018-11-21,2017-05-20,929 488 6702,Fullerton,US,surveillance
2023-11-04,2023-03-17,638 536 2796,Perelhal,PT,active
2012-03-18,2012-05-18,632 707 0343,Itapecerica,BR,cancelled
2019-09-21,2025-10-29,940 781 2581,Khadzhalmakhi,RU,delayed
2011-01-01,2032-01-16,718 679 2864,Mabalacat,PH,delayed
2018-06-19,2029-07-02,717 485 1524,Mulyosari,ID,completed
2007-04-15,2015-10-10,568 176 1941,Miliangju,CN,completed
2017-05-11,2014-09-07,720 976 2796,Llanera,PH,active
2018-05-22,2027-07-11,331 603 4259,Moa,CU,infiltration
2019-10-21,2007-02-13,556 297 4208,Tagum,PH,completed
2013-05-24,2019-07-19,831 899 3534,Babakankiray,ID,rescue
2023-08-19,2021-09-20,928 304 4158,Fullerton,US,under review
2008-01-06,2034-09-15,434 143 6299,Marly-le-Roi,FR,delayed
2006-07-01,2028-10-31,395 421 2777,Fonte Boa,BR,under review
2016-07-13,2020-10-12,696 192 7864,Esquipulas,CR,under review
2014-12-02,2020-12-29,174 735 2224,Nova Odessa,BR,undercover
2015-06-19,2012-07-31,888 895 0260,Navatat,PH,high priority
2007-09-06,2019-07-21,341 174 9142,Brive-la-Gaillarde,FR,surveillance
2006-08-29,2031-09-03,322 471 3911,Tera,NE,delayed
2008-10-17,2028-01-24,600 940 3227,Mae Sot,TH,extraction
2015-11-30,2007-09-03,225 175 5967,Lumbardhi,XK,extraction
2007-04-09,2027-04-29,901 921 8933,Tabatinga,BR,undercover surveillance
2009-12-04,2025-09-13,258 550 9419,Tottori,JP,high priority
2008-03-11,2028-03-03,851 947 5887,Aroroy,PH,compromised
2015-10-16,2012-06-29,688 842 5573,Fullerton,US,active
2023-11-06,2010-06-20,909 721 0766,San Bernardino,US,undercover surveillance
2011-10-14,2012-02-22,249 830 7848,Dakoro,NE,covert action
2006-02-28,2012-10-15,511 675 4114,Fullerton,US,compromised
2009-11-19,2015-11-04,274 837 3602,Fullerton,US,delayed
2018-06-23,2010-09-27,373 576 6645,Yudai,CN,covert action
2019-02-26,2019-10-02,523 717 3117,Fullerton,US,extraction
2009-06-09,2007-04-17,273 735 3563,Pervomayskiy,RU,high priority
2016-11-05,2006-05-29,274 354 7805,Fier,AL,undercover
2012-12-13,2026-03-13,356 171 5437,Paris 15,FR,covert action
2017-03-06,2006-12-21,685 379 5957,Penanggungan,ID,active
2010-01-14,2016-11-23,419 464 6454,Toledo,US,undercover
2020-03-18,2018-11-23,559 649 0889,Burlatskoye,RU,active
2009-09-25,2018-09-19,628 470 5377,Wincrange,LU,counterintelligence
2012-10-01,2009-02-05,360 271 9072,Rumelange,LU,rescue
2009-02-25,2007-09-21,406 141 8935,Cabo de Vila,PT,high priority
2009-07-15,2031-05-01,119 519 2692,Qvareli,GE,compromised
2013-05-09,2016-06-07,666 752 9295,Kryvyy Rih,UA,covert action
2007-07-28,2027-02-07,518 550 9646,Javalera,PH,interception
2015-04-30,2019-09-18,119 536 4056,Puerto Berrío,CO,compromised
2011-09-09,2017-05-20,205 654 3150,Sinisian,PH,under review
2021-12-14,2008-05-13,893 567 3335,Babirik,ID,surveillance
2011-02-24,2030-02-16,404 746 7289,Cumming,US,delayed
2014-05-01,2026-02-10,412 353 5032,Jixin,CN,interception
2015-08-05,2026-02-03,210 853 7351,Bujakow,PL,active
2015-12-14,2028-06-13,822 569 1204,Libon,PH,covert action
2012-08-02,2015-11-03,392 511 8433,Melbourne,AU,undercover
2014-10-03,2013-04-17,295 272 2516,Emmen,NL,delayed
2021-09-23,2014-05-10,918 890 6114,Santuario,CO,cancelled
2014-08-09,2034-07-14,538 340 1454,Bandhagen,SE,compromised
2017-09-03,2014-12-21,429 929 2748,Santiago de las Vegas,CU,interception
2023-06-13,2026-02-27,376 394 0733,Aibura,ID,covert
2023-12-30,2017-11-04,828 205 5974,Miechow Charsznica,PL,undercover
2006-01-26,2023-08-08,904 145 5288,Guanghai,CN,surveillance
2006-02-27,2028-10-13,711 959 3963,Fullerton,US,counterintelligence
2007-02-03,2021-11-29,713 655 9974,Houston,US,extraction
2006-08-19,2006-07-06,482 290 1463,Soi Dao,TH,compromised
2013-04-03,2008-06-04,646 348 4120,Balagui,PH,rescue
2005-09-07,2011-09-14,904 774 0867,Jivia,PE,compromised
2014-02-21,2020-04-18,241 892 2887,Tanjung Palas,ID,extraction
2008-02-08,2034-01-09,233 514 8842,Patulul,GT,infiltration
2007-07-31,2031-07-26,211 996 6650,Xiamayu,CN,under review
2007-04-08,2013-12-24,178 511 2110,Cibatuireng,ID,infiltration
2023-03-13,2011-12-15,983 239 8643,Ondoy,PH,reconnaissance
2009-11-12,2014-02-16,895 729 6013,Shangyi,CN,undercover
2021-05-31,2026-03-03,115 793 5800,Tiannan,CN,under review
2020-01-09,2009-09-06,451 367 8729,Roldanillo,CO,reconnaissance
2009-11-16,2011-12-11,254 322 4189,Oulad Frej,MA,counterintelligence
2016-09-29,2012-08-09,461 418 6251,Grebnevo,RU,high priority
2019-12-03,2013-08-01,464 719 1146,Calvos,PT,interception
2011-05-18,2012-08-17,179 716 6486,Susaki,JP,counterintelligence
2021-10-06,2018-03-25,943 695 3087,Xindong,CN,covert action
2019-01-08,2007-03-18,988 449 5116,Sadao,TH,active
2018-09-16,2016-01-29,928 690 1207,Puncakwangi,ID,rescue
2012-05-11,2023-06-18,514 920 8435,Nueva Guinea,NI,under review
2021-07-24,2011-12-12,614 495 3030,Makubetsu,JP,compromised
2007-05-01,2026-11-29,125 103 0344,Kotor,ME,reconnaissance
2011-07-09,2014-01-22,782 885 5395,Fullerton,US,under review
2023-09-07,2006-06-24,828 341 8236,Hejiang,CN,extraction
2023-01-22,2008-12-02,313 338 5814,Yuanda,CN,ongoing
2012-02-09,2009-07-10,956 160 6639,Mafang,CN,undercover surveillance
2010-06-27,2010-07-18,669 886 4925,Petersfield,JM,extraction
2014-05-02,2009-05-21,567 646 6941,Oxbow,CA,completed
2015-11-08,2013-11-26,124 943 9161,Fullerton,US,high priority
2018-06-10,2009-07-17,484 983 2390,Hanau,DE,active
2012-04-11,2011-05-08,767 232 6808,Kristianstad,SE,ongoing
2016-08-12,2027-07-07,542 322 6541,Hongxi,CN,cancelled
2018-08-21,2012-08-27,804 919 0990,Richmond,US,active
2021-08-10,2010-08-30,373 341 7370,Dzwola,PL,undercover surveillance
2011-08-13,2012-09-07,909 966 4864,Paris 19,FR,reconnaissance
2022-06-08,2018-11-19,332 484 4855,Shatalovo,RU,ongoing
2013-09-28,2030-12-05,461 823 2557,Shangping,CN,high priority
2008-06-26,2033-08-30,902 431 4498,Tamaulipas,MX,undercover
2021-02-06,2026-09-27,547 261 4808,Changsha,CN,cancelled
2009-06-26,2008-04-21,502 128 0207,Rudolfov,CZ,covert
2016-05-16,2023-08-28,522 291 7510,Fullerton,US,active
2018-06-23,2020-03-20,235 952 2276,Regla,CU,high priority
2019-12-30,2021-07-24,248 996 7757,Jiujianfang,CN,infiltration
2017-11-18,2018-03-04,122 998 9955,Zhouling,CN,cancelled
2008-01-22,2014-04-15,471 463 2276,Shuakhevi,GE,under review
2023-11-14,2011-03-20,248 664 5106,Batiovo,UA,extraction
2019-06-03,2032-10-31,916 159 9912,Laugar,IS,high priority
2017-04-08,2011-12-31,465 752 1496,Yantai,CN,counterintelligence
2016-07-02,2016-05-10,689 716 5530,Limon,CR,covert
2018-11-21,2008-07-20,691 122 7196,Krajansumbermujur,ID,reconnaissance
2018-03-22,2025-11-01,434 882 5653,Tshikapa,CD,active
2009-11-13,2008-10-23,111 618 5488,Wuli,CN,high priority
2020-08-26,2030-08-29,784 232 1659,Fullerton,US,active
2008-09-02,2009-01-18,254 741 5031,Kibondo,TZ,reconnaissance
2018-11-21,2017-10-01,306 223 8574,Jaru,BR,under review
2014-09-23,2012-08-13,574 894 9987,Duverge,DO,under review
2011-03-27,2019-04-24,283 833 8129,Fullerton,US,surveillance
2012-07-04,2022-08-29,946 338 0683,Richard-Toll,SN,cancelled
2016-03-01,2020-11-25,385 257 4317,Karangjaladri,ID,infiltration
2008-08-04,2008-08-10,344 419 3044,Tiantang,CN,undercover surveillance
2014-01-29,2014-02-18,388 951 4631,Ninomiya,JP,rescue
2005-01-29,2006-12-05,597 989 3892,Guniushan,CN,interception
2014-10-26,2014-08-18,797 718 8559,Dankunku,GM,undercover
2008-04-20,2011-10-31,289 176 7298,Fullerton,US,cancelled
2009-08-06,2023-12-18,218 166 5969,Zhenxing,CN,undercover
2006-07-08,2020-11-20,471 279 2417,Fullerton,US,interception
2010-05-03,2017-03-17,233 743 2642,Kolbuszowa,PL,rescue
2022-12-08,2006-10-26,471 745 2552,Douane,TN,extraction
2006-04-11,2025-02-22,865 711 1960,Batarasa,PH,completed
2019-07-10,2016-05-14,265 737 1288,Ja Ela,LK,cancelled
2022-08-04,2016-12-31,487 150 8926,Bor Tungge,CN,cancelled
2011-01-07,2012-03-25,545 283 8166,Fullerton,US,infiltration
2011-10-08,2014-10-10,388 245 2702,Cipanggung,ID,extraction
2009-05-09,2018-12-20,957 745 8767,Vide,PT,extraction
2012-10-12,2033-09-25,522 299 5626,Halmstad,SE,covert
2014-06-10,2017-12-12,248 712 4781,Farmington,US,reconnaissance
2010-04-21,2007-06-05,853 553 4229,Arys,KZ,interception
2015-08-21,2016-10-22,668 932 3934,Zaozerne,UA,interception
2014-11-20,2031-09-20,814 960 2989,Erie,US,undercover
2016-02-12,2016-08-11,334 756 5750,Plaza Huincul,AR,completed
2020-07-22,2025-09-27,488 959 8343,Montargis,FR,under review
2019-08-24,2027-04-26,472 510 6918,Whitehorse,CA,infiltration
2007-08-11,2010-04-11,439 655 7719,Mesyagutovo,RU,covert action
2014-03-15,2028-11-23,477 748 1288,Sampao,PH,delayed
2005-08-13,2026-02-24,737 528 0720,Fullerton,US,active
2013-03-31,2029-11-24,794 698 4119,Ramon Magsaysay,PH,surveillance
2008-04-18,2028-05-29,865 107 3666,Fullerton,US,undercover surveillance
2017-05-01,2025-04-10,337 927 0313,Alfenas,BR,active
2008-07-11,2029-06-01,316 133 4871,Gaya,NG,undercover
2010-05-27,2014-09-27,225 882 5261,Tegalgede,ID,extraction
2013-12-16,2019-01-15,285 328 2262,Bulacan,PH,undercover
2020-07-11,2013-04-26,811 246 0386,Fullerton,US,surveillance
2008-12-03,2029-09-27,298 627 1746,Fullerton,US,under review
2023-05-14,2026-01-12,927 661 5441,Nawu,CN,completed
2015-05-01,2006-12-14,152 519 8674,Pigcawayan,PH,interception
2010-07-02,2018-03-16,403 805 0932,Belo sur Tsiribihina,MG,reconnaissance
2007-02-19,2030-11-28,665 942 6694,Koba,ID,active
2014-11-06,2025-11-16,745 256 0053,Rzeczenica,PL,ongoing
2007-08-04,2014-10-05,450 308 3667,Fullerton,US,high priority
2016-07-12,2029-10-10,312 781 4858,Guintubhan,PH,covert action
2012-02-16,2008-07-27,493 131 8851,Zhenghu,CN,ongoing
2010-11-05,2021-12-31,719 557 4560,Fullerton,US,reconnaissance
2010-09-25,2027-08-02,942 632 9862,Pohrebyshche,UA,active
2006-12-15,2025-01-17,208 169 8958,Fullerton,US,high priority
2010-12-12,2030-04-11,252 482 2803,Jilong,CN,interception
2017-12-18,2017-12-30,357 484 5005,Nancy,FR,surveillance
2013-09-06,2012-05-03,417 612 2772,Fullerton,US,ongoing
2019-03-09,2017-04-12,468 255 6548,Boleslawiec,PL,covert action
2013-06-14,2030-04-23,942 738 3975,Mranggen,ID,reconnaissance
2015-12-05,2033-08-09,325 421 2129,Miaotang,CN,extraction
2006-07-03,2018-07-07,132 777 2673,Kedungdoro,ID,cancelled
2013-03-29,2025-01-07,791 498 6287,San Francisco,PH,under review
2014-10-02,2010-03-17,789 428 4034,Shekou,CN,cancelled
2016-06-25,2027-06-17,810 452 6360,Detroit,US,high priority
2021-10-15,2013-07-28,854 564 0493,Kanlagay,PH,rescue
2019-03-13,2020-05-04,644 699 4136,Fort Smith,CA,ongoing
2005-08-26,2015-08-06,778 752 6760,Daohe,CN,ongoing
2021-06-16,2027-10-03,640 272 7616,Fullerton,US,cancelled
2010-10-26,2012-09-04,708 613 3019,Los Fresnos,MX,cancelled
2006-04-06,2012-09-25,899 270 6587,Aktau,KZ,ongoing
2021-03-12,2021-02-23,180 763 6823,Fullerton,US,infiltration
2014-12-17,2007-12-12,262 433 6110,Klakeh,ID,high priority
2005-02-26,2020-10-17,529 200 7379,Fullerton,US,active
2023-09-11,2034-02-01,333 616 5004,Las Palmas,MX,infiltration
2010-05-20,2030-04-12,180 834 3394,Fullerton,US,delayed
2019-07-10,2034-07-22,350 830 7170,Fullerton,US,counterintelligence
2024-01-20,2008-04-20,738 764 7991,Iwo,US,undercover surveillance
2019-10-18,2012-04-09,144 333 3542,Las Parejas,AR,ongoing
2010-03-21,2010-04-16,905 355 4544,Iwo,US,high priority
2013-09-29,2021-05-06,240 472 7719,Tuanai,ID,covert
2010-02-21,2027-07-23,775 477 1211,Lue Amnat,TH,under review
2012-10-10,2006-11-22,407 532 9842,Saint-Denis,RE,delayed
2013-12-05,2018-02-17,947 960 1028,Tovarkovskiy,RU,extraction
2005-08-04,2006-09-20,702 866 4395,Iwo,US,counterintelligence
2018-01-06,2031-05-22,333 838 3041,Shiquanhe,CN,covert
2019-05-06,2020-06-26,203 540 8395,Shengze,CN,high priority
2023-06-01,2010-08-22,475 536 6012,Laoshawan,CN,ongoing
2017-05-10,2009-01-23,758 666 1519,Sadao,TH,reconnaissance
2011-10-04,2014-05-14,744 959 2495,Novopokrovskaya,RU,ongoing
2009-09-18,2031-11-06,849 837 0604,Xiaosong,CN,interception
2014-10-18,2009-11-24,230 346 3473,Nea Peramos,GR,undercover
2005-03-31,2032-11-13,534 293 6851,Lucas,BR,under review
2023-02-01,2027-04-13,572 751 9990,Erping,CN,completed
2023-07-21,2006-07-02,589 935 1525,Kampong Speu,KH,covert
2015-06-08,2011-09-22,537 899 6028,Iwo,US,high priority
2006-05-13,2007-09-25,649 906 5495,Carreira,PT,extraction
2011-12-21,2018-12-30,467 672 4636,Starotitarovskaya,RU,infiltration
2013-08-05,2025-03-17,433 158 9358,Probolinggo,ID,undercover
2013-11-16,2015-03-21,237 865 5854,Brylivka,UA,ongoing
2007-01-17,2009-03-13,806 709 1922,Modot,MN,undercover surveillance
2009-05-27,2025-12-02,943 581 7561,Kota Bharu,MY,surveillance
2018-08-11,2030-07-05,374 399 2332,Iwo,US,active
2008-12-19,2011-07-03,806 622 7904,Ruma,NG,completed
2014-01-30,2026-08-03,135 238 9881,Novo Cruzeiro,BR,interception
2008-09-14,2017-08-23,380 521 7569,Port Sudan,SD,undercover surveillance
2015-04-17,2014-03-09,390 437 2732,Ortiga,PT,compromised
2011-11-03,2030-08-03,665 876 1766,Iwo,US,surveillance
2017-12-13,2013-06-18,882 406 3077,Shchelkovo,RU,ongoing
2018-03-16,2025-05-29,365 959 0381,Novocherkassk,RU,undercover
2016-12-10,2010-05-21,688 450 9693,Garcia Hernandez,PH,cancelled
2023-01-13,2016-05-17,664 974 1145,Iwo,US,covert
2021-03-14,2007-07-24,307 127 7027,Oslo,NO,interception
2009-09-10,2012-02-14,428 509 6666,Funtua,NG,cancelled
2017-05-28,2026-11-21,429 547 5578,Cafayate,AR,delayed
2008-05-28,2025-08-14,306 128 5514,Lameiro,PT,counterintelligence
2018-11-27,2013-08-19,745 414 9602,Iwo,US,infiltration
2010-03-23,2019-04-15,296 739 5537,Goryachevodskiy,RU,infiltration
2010-08-02,2033-07-19,753 185 7866,Santa Cruz da Graciosa,PT,rescue
2020-12-24,2034-11-30,717 823 8782,Harrisburg,US,interception
2007-10-22,2031-06-27,828 535 1742,Vyselki,RU,infiltration
2008-07-07,2011-04-06,344 242 3939,Sloboda,UA,under review
2020-05-25,2013-08-29,279 603 5399,Leidschendam,NL,cancelled
2017-10-07,2034-01-13,403 625 0801,Baisha,CN,delayed
2006-01-09,2018-11-22,222 456 4774,Ibusuki,JP,reconnaissance
2023-09-03,2021-08-02,216 876 0205,Iwo,US,ongoing
2014-11-05,2014-10-09,711 276 3549,Degeberga,SE,ongoing
2012-04-27,2034-10-16,798 191 1159,lapanow,PL,rescue
2007-09-22,2025-07-08,173 767 2512,Sunan,KP,high priority
2020-12-13,2007-01-08,918 288 6331,Severomorsk,RU,high priority
2021-11-04,2029-02-20,982 248 7177,Iwo,US,interception
2008-03-20,2023-07-21,726 819 6441,Touho,NC,undercover
2006-08-28,2007-07-16,761 489 2479,Carmelo,PH,ongoing
2006-11-06,2027-12-17,251 255 3808,La Esmeralda,VE,rescue
2021-11-01,2023-08-29,386 707 2800,Zaoxi,CN,compromised
2006-01-06,2013-05-20,655 932 1247,Nzega,RW,under review
2010-12-21,2023-05-21,396 777 8637,Iwo,US,completed
2023-08-31,2018-05-07,785 772 2322,Vila de Sal Rei,CV,cancelled
2005-07-29,2011-11-05,586 994 5954,Niagara Falls,CA,undercover surveillance
2017-02-17,2010-04-26,673 156 9650,Mandaluyong City,PH,ongoing
2018-09-13,2029-11-30,172 296 2837,Wates,ID,ongoing
2007-03-06,2020-11-10,974 172 6216,Rundeng,ID,ongoing
2007-08-27,2009-07-05,778 308 0075,Empangeni,ZA,completed
2018-03-04,2019-02-25,132 424 2848,Zapolyarnyy,RU,high priority
2018-10-11,2016-05-23,745 467 8065,Iwo,US,surveillance
2011-09-24,2022-07-25,430 643 0729,Damatulan,PH,compromised
